Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
93 m² Ferienwohnung ∙ 1 Schlafzimmer ∙ 2 Gäste,N/A,"{'latitude': 40.23004913330078, 'longitude': -74.74649810791016}",N/A,https://www.e-domizil.at/rental/d1b8965ffb36630a?adword=edom_gvf/DE/s/ct=s/n-a/n-a/5460aeac1d0f1&utm_source=gvf,N/A,N/A,N/A
Modern Fully Renovated Loft in Downtown Trenton,N/A,"{'latitude': 40.221187591552734, 'longitude': -74.76835632324219}",N/A,N/A,N/A,4,N/A
Trenton Townhome: 1 Mi to Downtown!,N/A,"{'latitude': 40.23040008544922, 'longitude': -74.7536392211914}",N/A,https://www.bluepillow.com/search?p_id=589dfd977c00cb10c8dad056&dest=bpex&cat=Apartment&accomodationids=65cb95413e6d928972fcee99,N/A,N/A,N/A
Modern Fully Renovated Suite & Loft in Downtown Trenton,N/A,"{'latitude': 40.22119140625, 'longitude': -74.76834106445312}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D119507423%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Full house rental,N/A,"{'latitude': 40.21237564086914, 'longitude': -74.72200012207031}",N/A,N/A,N/A,N/A,N/A
Luxury 1Bed 1Bath Apartment With King Bed!,N/A,"{'latitude': 40.22007751464844, 'longitude': -74.78134155273438}",N/A,https://www.us.despegar.com/hotels/h-5599094,N/A,N/A,N/A
Spacious Luxury 4BR Home Minutes to Princeton,N/A,"{'latitude': 40.27127456665039, 'longitude': -74.73380279541016}",N/A,https://www.bookprinceton.com/listing/en/571270,N/A,N/A,N/A
Lovely two bedroom apartment in Historic Trenton.,N/A,"{'latitude': 40.214176177978516, 'longitude': -74.7651138305664}",N/A,N/A,N/A,N/A,N/A
Renovated 3 BR Ewing Home -Quiet - Three-Bedroom House,N/A,"{'latitude': 40.2516975402832, 'longitude': -74.76527404785156}",N/A,N/A,N/A,7,N/A
A+ Studio | Prof. Cleaned + Sanitized + Discounts,N/A,"{'latitude': 40.24684143066406, 'longitude': -74.77488708496094}",N/A,N/A,N/A,16,N/A
"The Family Friendly House, close to theme parks",N/A,"{'latitude': 40.21446990966797, 'longitude': -74.77857208251953}",N/A,https://www.vrbo.com/4015577?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,2,N/A
LoCATION! Sesame Place\/TCNJ\/Princeton\/New Hope,N/A,"{'latitude': 40.205570220947266, 'longitude': -74.79475402832031}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D91149172%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Spacious apartment,N/A,"{'latitude': 40.22834014892578, 'longitude': -74.77870178222656}",N/A,https://www.bluepillow.com/search?p_id=589dfd977c00cb10c8dad056&dest=bpvr&cat=House&accomodationids=65cc5c23d1633aac917b64bd,N/A,1,N/A
LoCATION! Sesame Place/TCNJ/Princeton/New Hope,N/A,"{'latitude': 40.20555877685547, 'longitude': -74.79474639892578}",N/A,N/A,N/A,2,N/A
Cozy and Clean 1-Bdr Apt in a Quiet Neighborhood,N/A,"{'latitude': 40.24423599243164, 'longitude': -74.77198791503906}",N/A,N/A,N/A,3,N/A
Cozy Warehouse Dist n Ewing twnshp!,N/A,"{'latitude': 40.23701858520508, 'longitude': -74.76481628417969}",N/A,https://www.us.despegar.com/hotels/h-5064493,N/A,N/A,N/A
✨PVT APT✨ Prof. Cleaned\/Sanitized w\/ ✔✔✔Amenities,N/A,"{'latitude': 40.24613571166992, 'longitude': -74.77601623535156}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D75944482%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
"""The Nest"" is a unique hideaway in the woods with convenient access.",N/A,"{'latitude': 40.28856658935547, 'longitude': -74.85643768310547}",N/A,https://www.vrbo.com/4142312?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
