Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Urban Sanctuary #206,N/A,"{'latitude': 36.143741607666016, 'longitude': -86.8196792602539}",N/A,https://www.vacasa.com/unit/112711,N/A,29,N/A
"Country Classic at West End Living, Unit #203",N/A,"{'latitude': 36.14379119873047, 'longitude': -86.81977081298828}",N/A,https://www.vacasa.com/unit/113219,N/A,30,N/A
Aloft Nashville West End,"Trendy rooms & suites with free WiFi, plus a lively bar, a patio & an exercise room.","{'latitude': 36.1530126, 'longitude': -86.7956361}",3,https://www.marriott.com/en-us/hotels/bnawl-aloft-nashville-west-end/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 564}, {'stars': 4, 'count': 325}, {'stars': 3, 'count': 127}, {'stars': 2, 'count': 72}, {'stars': 1, 'count': 116}]",1204,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 170, 'positive': 62, 'negative': 83, 'neutral': 25}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 404, 'positive': 284, 'negative': 102, 'neutral': 18}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 46, 'positive': 34, 'negative': 8, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 155, 'positive': 30, 'negative': 111, 'neutral': 14}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 447, 'positive': 302, 'negative': 101, 'neutral': 44}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 230, 'positive': 126, 'negative': 93, 'neutral': 11}]"
Courtyard Nashville Vanderbilt/West End,"Straightforward hotel offering contemporary rooms & a seasonal pool, plus free local shuttle & WiFi.","{'latitude': 36.151806199999996, 'longitude': -86.79763489999999}",3,https://www.marriott.com/en-us/hotels/bnawe-courtyard-nashville-vanderbilt-west-end/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 486}, {'stars': 4, 'count': 294}, {'stars': 3, 'count': 156}, {'stars': 2, 'count': 87}, {'stars': 1, 'count': 116}]",1139,"[{'name': 'Parking', 'description': 'Parking', 'total_mentioned': 204, 'positive': 45, 'negative': 130, 'neutral': 29}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 364, 'positive': 229, 'negative': 115, 'neutral': 20}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 192, 'positive': 149, 'negative': 27, 'neutral': 16}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 59, 'positive': 33, 'negative': 19, 'neutral': 7}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 200, 'positive': 138, 'negative': 50, 'neutral': 12}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 364, 'positive': 235, 'negative': 90, 'neutral': 39}]"
Cambria Hotel Nashville Downtown,"Music-themed quarters in a relaxed hotel featuring a pool, a gym & a restaurant with live music.","{'latitude': 36.1577415, 'longitude': -86.7809753}",4,http://www.cambrianashville.com/,"[{'stars': 5, 'count': 1185}, {'stars': 4, 'count': 277}, {'stars': 3, 'count': 89}, {'stars': 2, 'count': 50}, {'stars': 1, 'count': 89}]",1690,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 166, 'positive': 141, 'negative': 9, 'neutral': 16}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 200, 'positive': 160, 'negative': 25, 'neutral': 15}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 190, 'positive': 102, 'negative': 66, 'neutral': 22}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 524, 'positive': 421, 'negative': 78, 'neutral': 25}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 406, 'positive': 350, 'negative': 13, 'neutral': 43}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 126, 'positive': 98, 'negative': 16, 'neutral': 12}]"
The 121 Hotel by AvantStay,"Polished rooms & suites, some with balconies, in an upmarket hotel catering to groups.","{'latitude': 36.1448478, 'longitude': -86.8153991}",N/A,https://avantstay.com/collections/121-hotel?utm_source=gmb&utm_medium=link&utm_campaign=121-hotel,"[{'stars': 5, 'count': 61}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 13}]",82,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 17, 'positive': 16, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 21, 'positive': 15, 'negative': 6, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 33, 'positive': 24, 'negative': 7, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 5, 'positive': 3, 'negative': 2, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 9, 'positive': 4, 'negative': 3, 'neutral': 2}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 6, 'positive': 4, 'negative': 1, 'neutral': 1}]"
Caroline House Nashville Historic Inn,"Warm quarters in a laid-back property catering to adults, plus a cozy TV lounge & BBQ grills.","{'latitude': 36.1279299, 'longitude': -86.7838318}",4,http://www.carolinehousenashville.com/,"[{'stars': 5, 'count': 278}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",282,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 27, 'positive': 26, 'negative': 1, 'neutral': 0}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 63, 'positive': 62, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 132, 'positive': 132, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 160, 'positive': 158, 'negative': 1, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 79, 'positive': 75, 'negative': 1, 'neutral': 3}]"
The Cabin at Cedar Run Farm,N/A,"{'latitude': 35.963366400000005, 'longitude': -87.0660293}",3,http://www.cabinatcedarrunfarm.com/,"[{'stars': 5, 'count': 10}, {'stars': 4, 'count': 1}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",11,N/A
Margaritaville Hotel Nashville,"Trendy, beach-inspired hotel featuring dining, plus a rooftop pool, a poolside bar & city views.","{'latitude': 36.1556505, 'longitude': -86.7754733}",3,https://www.margaritavilleresorts.com/margaritaville-hotel-nashville?utm_source=local&utm_medium=organic&utm_campaign=website_link,"[{'stars': 5, 'count': 822}, {'stars': 4, 'count': 148}, {'stars': 3, 'count': 54}, {'stars': 2, 'count': 34}, {'stars': 1, 'count': 42}]",1100,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 133, 'positive': 93, 'negative': 24, 'neutral': 16}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 132, 'positive': 91, 'negative': 25, 'neutral': 16}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 154, 'positive': 105, 'negative': 35, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 314, 'positive': 249, 'negative': 47, 'neutral': 18}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 72, 'positive': 57, 'negative': 8, 'neutral': 7}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 103, 'positive': 69, 'negative': 22, 'neutral': 12}]"
Germantown Inn,Warm boutique hotel in a converted 19th-century home offering colorful suites & a courtyard.,"{'latitude': 36.1755614, 'longitude': -86.7895279}",3,http://www.germantowninn.com/,"[{'stars': 5, 'count': 105}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 2}]",116,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 21, 'positive': 19, 'negative': 0, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 37, 'positive': 36, 'negative': 0, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 49, 'positive': 49, 'negative': 0, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 22, 'positive': 20, 'negative': 2, 'neutral': 0}]"
