Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Wingate by Wyndham Goodlettsville,"Laid-back hotel offering complimentary Wi-Fi, breakfast & parking, plus a gym & an outdoor pool.","{'latitude': 36.3239077, 'longitude': -86.69995589999999}",3,https://www.wyndhamhotels.com/wingate/goodlettsville-tennessee/wingate-by-wyndham-goodlettsville/overview?CID=LC:7hcm1fujuihd89e:50069&iata=00093796,"[{'stars': 5, 'count': 257}, {'stars': 4, 'count': 111}, {'stars': 3, 'count': 56}, {'stars': 2, 'count': 27}, {'stars': 1, 'count': 70}]",521,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 87, 'positive': 40, 'negative': 35, 'neutral': 12}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 145, 'positive': 86, 'negative': 55, 'neutral': 4}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 55, 'positive': 28, 'negative': 22, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 72, 'positive': 16, 'negative': 49, 'neutral': 7}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 88, 'positive': 48, 'negative': 32, 'neutral': 8}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 12, 'positive': 3, 'negative': 7, 'neutral': 2}]"
Comfort Suites At Rivergate Mall,Bright suites with freebies like Wi-Fi & breakfast in modern hotel featuring an indoor heated pool.,"{'latitude': 36.306745, 'longitude': -86.70410299999999}",3,https://www.choicehotels.com/tennessee/goodlettsville/comfort-suites-hotels/tn268?mc=llgoxxpx,"[{'stars': 5, 'count': 294}, {'stars': 4, 'count': 175}, {'stars': 3, 'count': 113}, {'stars': 2, 'count': 64}, {'stars': 1, 'count': 114}]",760,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 30, 'positive': 10, 'negative': 16, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 167, 'positive': 78, 'negative': 77, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 93, 'positive': 47, 'negative': 28, 'neutral': 18}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 79, 'positive': 36, 'negative': 34, 'neutral': 9}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 57, 'positive': 31, 'negative': 17, 'neutral': 9}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 125, 'positive': 49, 'negative': 66, 'neutral': 10}]"
Lotus Inn and Suites Nashville,Unassuming rooms with balconies or patios in a straightforward motel offering free Wi-Fi & parking.,"{'latitude': 36.1537317, 'longitude': -86.6279674}",2,https://rapidhotels.com/LotusInnandSuites,"[{'stars': 5, 'count': 83}, {'stars': 4, 'count': 43}, {'stars': 3, 'count': 57}, {'stars': 2, 'count': 57}, {'stars': 1, 'count': 270}]",510,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 156, 'positive': 21, 'negative': 130, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 84, 'positive': 3, 'negative': 77, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 100, 'positive': 10, 'negative': 83, 'neutral': 7}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 155, 'positive': 26, 'negative': 119, 'neutral': 10}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 12, 'positive': 1, 'negative': 11, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 73, 'positive': 12, 'negative': 58, 'neutral': 3}]"
TownePlace Suites Nashville Airport,"Informal all-suite hotel with free breakfast & parking, plus an indoor pool & a gym.","{'latitude': 36.1506076, 'longitude': -86.66928930000002}",3,https://www.marriott.com/en-us/hotels/bnats-towneplace-suites-nashville-airport/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 349}, {'stars': 4, 'count': 153}, {'stars': 3, 'count': 60}, {'stars': 2, 'count': 32}, {'stars': 1, 'count': 46}]",640,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 217, 'positive': 169, 'negative': 36, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 77, 'positive': 54, 'negative': 12, 'neutral': 11}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 37, 'positive': 26, 'negative': 9, 'neutral': 2}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 13, 'positive': 7, 'negative': 4, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 134, 'positive': 105, 'negative': 25, 'neutral': 4}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 41, 'positive': 17, 'negative': 15, 'neutral': 9}]"
Red Roof Inn Nashville - Music City,"Unpretentious budget hotel offering straightforward rooms, plus a gym & an outdoor pool.","{'latitude': 36.210293799999995, 'longitude': -86.7772425}",2,https://www.redroof.com/property/tn/nashville/RRI777?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI777,"[{'stars': 5, 'count': 295}, {'stars': 4, 'count': 246}, {'stars': 3, 'count': 204}, {'stars': 2, 'count': 147}, {'stars': 1, 'count': 210}]",1102,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 66, 'positive': 31, 'negative': 26, 'neutral': 9}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 293, 'positive': 115, 'negative': 161, 'neutral': 17}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 100, 'positive': 36, 'negative': 50, 'neutral': 14}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 138, 'positive': 12, 'negative': 121, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 256, 'positive': 133, 'negative': 103, 'neutral': 20}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 360, 'positive': 145, 'negative': 183, 'neutral': 32}]"
Gaylord Opryland Resort & Convention Center,"Upscale resort featuring a glass atrium, indoor gardens & pools, plus a spa & dining.","{'latitude': 36.2122412, 'longitude': -86.6946459}",4,https://www.marriott.com/en-us/hotels/bnago-gaylord-opryland-resort-and-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 22964}, {'stars': 4, 'count': 5181}, {'stars': 3, 'count': 1595}, {'stars': 2, 'count': 782}, {'stars': 1, 'count': 1075}]",31597,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 462, 'positive': 431, 'negative': 17, 'neutral': 14}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 1414, 'positive': 1048, 'negative': 239, 'neutral': 127}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 382, 'positive': 267, 'negative': 36, 'neutral': 79}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 965, 'positive': 564, 'negative': 195, 'neutral': 206}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 1558, 'positive': 248, 'negative': 1002, 'neutral': 308}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 7634, 'positive': 6324, 'negative': 812, 'neutral': 498}]"
Madison Square Inn,N/A,"{'latitude': 36.2526817, 'longitude': -86.7161102}",N/A,N/A,"[{'stars': 5, 'count': 44}, {'stars': 4, 'count': 15}, {'stars': 3, 'count': 26}, {'stars': 2, 'count': 16}, {'stars': 1, 'count': 64}]",165,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 28, 'positive': 6, 'negative': 21, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 18, 'positive': 0, 'negative': 17, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 23, 'positive': 9, 'negative': 14, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 29, 'positive': 7, 'negative': 21, 'neutral': 1}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 7, 'positive': 0, 'negative': 6, 'neutral': 1}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 7, 'positive': 1, 'negative': 5, 'neutral': 1}]"
Nashville KOA Resort,N/A,"{'latitude': 36.2338752, 'longitude': -86.70763550000001}",3,https://koa.com/campgrounds/nashville/?utm_source=google&utm_medium=organic&utm_campaign=gbp,"[{'stars': 5, 'count': 1243}, {'stars': 4, 'count': 318}, {'stars': 3, 'count': 152}, {'stars': 2, 'count': 68}, {'stars': 1, 'count': 154}]",1935,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 77, 'positive': 66, 'negative': 5, 'neutral': 6}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 270, 'positive': 223, 'negative': 31, 'neutral': 16}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 88, 'positive': 46, 'negative': 30, 'neutral': 12}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 148, 'positive': 137, 'negative': 4, 'neutral': 7}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 147, 'positive': 109, 'negative': 28, 'neutral': 10}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 34, 'positive': 19, 'negative': 12, 'neutral': 3}]"
Yogi Bear's Jellystone Park - Nashville TN,Camping resort with a Yogi Bear theme featuring an outdoor pool & mini-golf course.,"{'latitude': 36.231182499999996, 'longitude': -86.70476029999999}",N/A,N/A,"[{'stars': 5, 'count': 238}, {'stars': 4, 'count': 96}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 29}, {'stars': 1, 'count': 50}]",455,"[{'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 72, 'positive': 53, 'negative': 14, 'neutral': 5}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 52, 'positive': 40, 'negative': 8, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 46, 'positive': 33, 'negative': 9, 'neutral': 4}]"
Germantown Inn,Warm boutique hotel in a converted 19th-century home offering colorful suites & a courtyard.,"{'latitude': 36.1755614, 'longitude': -86.7895279}",3,http://www.germantowninn.com/,"[{'stars': 5, 'count': 105}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 2}]",116,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 21, 'positive': 19, 'negative': 0, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 37, 'positive': 36, 'negative': 0, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 49, 'positive': 49, 'negative': 0, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 22, 'positive': 20, 'negative': 2, 'neutral': 0}]"
