Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Spacious King of Prussia Home w/ 2 Game Rooms,N/A,"{'latitude': 40.07180404663086, 'longitude': -75.34757232666016}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3577470&lc=google,N/A,4,N/A
Cozy cabin in Wayne,N/A,"{'latitude': 40.066490173339844, 'longitude': -75.39453125}",N/A,N/A,N/A,8,N/A
Studio Apt located in the heart of Wayne,N/A,"{'latitude': 40.04094314575195, 'longitude': -75.3692855834961}",N/A,N/A,N/A,2,N/A
Walk To Wayne- With all its Small Town Charm,N/A,"{'latitude': 40.0390510559082, 'longitude': -75.39540100097656}",N/A,N/A,N/A,N/A,N/A
New Pristine Suburban Escape,N/A,"{'latitude': 39.99111557006836, 'longitude': -75.43727111816406}",N/A,https://book.bespokestay.com/listings/282239?googleVR=1,N/A,7,N/A
Charming 1BR Hideaway,N/A,"{'latitude': 40.09125518798828, 'longitude': -75.37915802001953}",N/A,https://www.vrbo.com/4161074?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Wayne Home with Spacious Yard about 20 Mi to Philly!,N/A,"{'latitude': 40.074649810791016, 'longitude': -75.42743682861328}",N/A,N/A,N/A,24,N/A
Garrett Hill,N/A,"{'latitude': 40.025001525878906, 'longitude': -75.33943176269531}",N/A,N/A,N/A,N/A,N/A
Quaint 3rd Floor Loft,N/A,"{'latitude': 39.965721130371094, 'longitude': -75.28360748291016}",N/A,N/A,N/A,3,N/A
The Llanfair,N/A,"{'latitude': 40.007198333740234, 'longitude': -75.2843017578125}",N/A,https://www.super.com/travel/hotels/W5mZ65kW?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Ushmila's Nest - Private suite with 2 rooms & Bathroom.,N/A,"{'latitude': 40.05263137817383, 'longitude': -75.40064239501953}",N/A,N/A,N/A,34,N/A
Historic Farmhouse in Wayne,N/A,"{'latitude': 40.06471252441406, 'longitude': -75.3979721069336}",N/A,N/A,N/A,177,N/A
Tastefully Curated Apartment in Ardmore,N/A,"{'latitude': 40.007198333740234, 'longitude': -75.28431701660156}",N/A,https://www.stayauberge.com/unit-a1,N/A,1,N/A
Charming house close to heart of Bryn Mawr village on a quiet residential street,N/A,"{'latitude': 40.02388381958008, 'longitude': -75.32487487792969}",N/A,N/A,N/A,143,N/A
Kasa King Of Prussia Philadelphia,N/A,"{'latitude': 40.08620071411133, 'longitude': -75.4083023071289}",N/A,https://www.super.com/travel/hotels/lMVknBAj?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
"Charming 3 Bedroom/2 Bathroom Carriage House, Kids  Pet Friendly",N/A,"{'latitude': 40.004581451416016, 'longitude': -75.3675308227539}",N/A,https://www.bluepillow.com/search?p_id=589dfe3e7c00cb10c8dad9b2&dest=bpvr&cat=Cottage&accomodationids=62176904a72397968074a7fe,N/A,12,N/A
"Charming 3 Bedroom\/2 Bathroom Carriage House, Kids & Pet Friendly",N/A,"{'latitude': 40.00458526611328, 'longitude': -75.36753845214844}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117085094%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
* Off The Beaten Path * - Choose This Private Gem,N/A,"{'latitude': 40.048805236816406, 'longitude': -75.4173355102539}",N/A,https://www.vrbo.com/3419394?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,3,N/A
