Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
The Townsite Motel #4,N/A,"{'latitude': 39.52743148803711, 'longitude': -119.81678009033203}",N/A,https://www.thesparksstudios.com/listings/235780?googleVR=1,N/A,3,N/A
"Free parking, WiFi, Queen 100' Screen, Kitchinette, popcorn machiine & walking distance to local restaurants and bars",N/A,"{'latitude': 39.515499114990234, 'longitude': -119.80950164794922}",N/A,https://greatnightstays.hostexbooking.site/detail?listing_id=103100,N/A,N/A,N/A
Beautiful Studio for Traveling Professionals or New to Reno Residents,N/A,"{'latitude': 39.5206184387207, 'longitude': -119.81182861328125}",N/A,N/A,N/A,12,N/A
Legacy Vacation Resorts Reno,N/A,"{'latitude': 39.522945404052734, 'longitude': -119.81400299072266}",N/A,N/A,N/A,4440,N/A
Stylish 2-Bedroom walking distance to Downtown,N/A,"{'latitude': 39.52510070800781, 'longitude': -119.82099914550781}",N/A,https://www.dndstays.com/listings/122526?googleVR=1,N/A,147,N/A
The Stoke House - New Modern Construction in MidTown,N/A,"{'latitude': 39.521331787109375, 'longitude': -119.80850982666016}",N/A,https://www.bluepillow.com/search?p_id=589dffc97c00cb10c8daef08&dest=bpvr&cat=House&accomodationids=65cbae98d1633aac9179eeb4,N/A,N/A,N/A
MIDTOWN GEM - Available for the 4th July!!!,N/A,"{'latitude': 39.51863098144531, 'longitude': -119.80628967285156}",N/A,https://book.hostfully.com/otorongo-builders-%26-management-services/property-details/de65b8c2-dcdc-4015-9d7d-64d91101485f/midtown-gem-elevated-experience%21,N/A,N/A,N/A
Midtown Flight Deck: 2BR Gem,N/A,"{'latitude': 39.516845703125, 'longitude': -119.81011199951172}",N/A,https://www.lavpropertys.com/listing/en/590647,N/A,N/A,N/A
2-Bedroom/Pet OK/Sleeps6/3TVs,N/A,"{'latitude': 39.525970458984375, 'longitude': -119.80591583251953}",N/A,https://www.vrbo.com/4059242?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Canyon Flats Condos By Barsala,N/A,"{'latitude': 39.53379821777344, 'longitude': -119.81430053710938}",N/A,https://www.super.com/travel/hotels/j9EQE8Rj?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Irish Mans Castle,N/A,"{'latitude': 39.529598236083984, 'longitude': -119.81400299072266}",N/A,https://www.findrentals.com/find/p99776?utm_source=google&utm_medium=vacation_rentals,N/A,N/A,N/A
Cozy Small Cottage Downtown - Walk to University of Nevada Reno,N/A,"{'latitude': 39.53892135620117, 'longitude': -119.81327056884766}",N/A,N/A,N/A,N/A,N/A
Authentic Midtown Reno Cottage Less Than 1 Mi to Riverwalk,N/A,"{'latitude': 39.51884078979492, 'longitude': -119.81484985351562}",N/A,https://www.booking.com/hotel/us/authentic-reno-dwelling-less-than-1-mi-to-riverwalk.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-7241417_grp-1_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-7241417;utm_campaign=en,N/A,N/A,N/A
Midtown Modern - Stylish 2BR Lodging in Reno,N/A,"{'latitude': 39.51898956298828, 'longitude': -119.8101577758789}",N/A,https://www.dndstays.com/listings/208199?googleVR=1,N/A,52,N/A
"NEW Chic Urban Loft, 95 Walking Score, Private Patio, Full Kitchen, New Building",N/A,"{'latitude': 39.52294921875, 'longitude': -119.81339263916016}",N/A,N/A,N/A,9,N/A
Two Bed Two Bath Condo Downtown Reno,N/A,"{'latitude': 39.5300407409668, 'longitude': -119.81829833984375}",N/A,https://www.bluepillow.com/search?p_id=589dffc97c00cb10c8daef08&dest=bpex&cat=Apartment&accomodationids=65cb80503e6d928972f69707,N/A,N/A,N/A
"Zen Den-Jacuzzi tub, kitchenette, snacks, parking",N/A,"{'latitude': 39.51545333862305, 'longitude': -119.80953216552734}",N/A,https://greatnightstays.hostexbooking.site/detail?listing_id=103093,N/A,N/A,N/A
Downtown Reno Penthouse w/ Panoramic Views,N/A,"{'latitude': 39.52350616455078, 'longitude': -119.815673828125}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3591602&lc=google,N/A,24,N/A
