Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
3 Bedroom Loft Overlooking Water,N/A,"{'latitude': 38.64768600463867, 'longitude': -89.96485900878906}",N/A,https://www.turnergetaways.com/listings/179580?googleVR=1,N/A,116,N/A
Sunset Cottage - Entire home downtown Glen Carbon,N/A,"{'latitude': 38.746150970458984, 'longitude': -89.97914123535156}",N/A,N/A,N/A,22,N/A
Secluded 4 Bedroom Home with a Hot Tub,N/A,"{'latitude': 38.642799377441406, 'longitude': -89.97972106933594}",N/A,https://www.bluepillow.com/search?p_id=589dfdb07c00cb10c8dad187&dest=bpex&cat=House&accomodationids=6233a58e4c4d8d9b9b7ce114,N/A,N/A,N/A
Private 4 Bedroom Home with a hot tub,N/A,"{'latitude': 38.64280319213867, 'longitude': -89.97972106933594}",N/A,https://www.turnergetaways.com/listings/179584?googleVR=1,N/A,83,N/A
3 Bedroom Cottage - Water Views on 3 Sides,N/A,"{'latitude': 38.64836883544922, 'longitude': -89.96499633789062}",N/A,https://www.turnergetaways.com/listings/179582?googleVR=1,N/A,138,N/A
Charming Edwardsville Home: Walk to Downtown!,N/A,"{'latitude': 38.812015533447266, 'longitude': -89.95022583007812}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3601155&lc=google,N/A,21,N/A
Charming Edwardsville Home Walk to Downtown!,N/A,"{'latitude': 38.81201934814453, 'longitude': -89.95023345947266}",N/A,N/A,N/A,N/A,N/A
Charming 2-bedroom house facing bike trails in Downtown Glen Carbon,N/A,"{'latitude': 38.74541091918945, 'longitude': -89.99116516113281}",N/A,N/A,N/A,N/A,N/A
The Kansas Street Guest House,N/A,"{'latitude': 38.814632415771484, 'longitude': -89.95547485351562}",N/A,https://legacypursuit.hospitable.rentals/property/the-kansas-street-guest-house,N/A,143,N/A
Entire House in Downtown Edwardsville,N/A,"{'latitude': 38.81087112426758, 'longitude': -89.9547119140625}",N/A,https://www.bluepillow.com/search?p_id=589dfea67c00cb10c8dadf6e&dest=bpvr&cat=House&accomodationids=639749a8b05b4aeb86985b41,N/A,12,N/A
Downtown Midcentury Home- Walk to Everything!,N/A,"{'latitude': 38.81486129760742, 'longitude': -89.95207977294922}",N/A,https://www.us.despegar.com/hotels/h-6031993,N/A,N/A,N/A
Bungalow on lake near st Louis MO,N/A,"{'latitude': 38.646968841552734, 'longitude': -89.96421813964844}",N/A,https://www.bluepillow.com/search?p_id=589dfdb07c00cb10c8dad187&dest=bpex&cat=House&accomodationids=623380054c4d8d9b9b76f470,N/A,N/A,N/A
Spacious bedroom near downtown Edwardsville  SIUE,N/A,"{'latitude': 38.79981994628906, 'longitude': -89.96734619140625}",N/A,https://www.bluepillow.com/search?p_id=589dfdb37c00cb10c8dad1a1&dest=bpvr&cat=Apartment&accomodationids=63972a40b05b4aeb869767b6,N/A,N/A,N/A
Charming Edwardsville Home: Walk to Downtown!,N/A,"{'latitude': 38.81079864501953, 'longitude': -89.94717407226562}",N/A,https://www.us.despegar.com/hotels/h-5290790,N/A,N/A,N/A
