Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Daytona Beach Resort 803,N/A,"{'latitude': 29.26553726196289, 'longitude': -81.02644348144531}",N/A,https://www.vacasa.com/unit/94856,N/A,33,N/A
Daytona Beach Resort 1019,N/A,"{'latitude': 29.265159606933594, 'longitude': -81.0263900756836}",N/A,https://www.vacasa.com/unit/94836,N/A,32,N/A
Lucky Number #13,N/A,"{'latitude': 31.991880416870117, 'longitude': -80.84800720214844}",N/A,https://www.vacasa.com/unit/96954,N/A,42,N/A
Extended Stay America Select Suites - St Louis - Westport - East Lackland Rd.,Informal quarters with kitchens in a low-key all-suite hotel offering free Wi-Fi & breakfast.,"{'latitude': 38.6993957, 'longitude': -90.435451}",2,https://www.extendedstayamerica.com/hotels/mo/st-louis/westport-east-lackland-rd?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"[{'stars': 5, 'count': 331}, {'stars': 4, 'count': 134}, {'stars': 3, 'count': 110}, {'stars': 2, 'count': 74}, {'stars': 1, 'count': 203}]",852,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 21, 'positive': 8, 'negative': 9, 'neutral': 4}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 41, 'positive': 13, 'negative': 27, 'neutral': 1}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 15, 'positive': 6, 'negative': 9, 'neutral': 0}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 16, 'positive': 3, 'negative': 11, 'neutral': 2}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 13, 'positive': 2, 'negative': 11, 'neutral': 0}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 14, 'positive': 1, 'negative': 9, 'neutral': 4}]"
Boardwalk Beach Resort,"Laid-back beachfront hotel with a seasonal cafe, plus an indoor & outdoor pool with a lazy river.","{'latitude': 33.702715399999995, 'longitude': -78.8688229}",3,http://www.boardwalkresort.com/,"[{'stars': 5, 'count': 709}, {'stars': 4, 'count': 365}, {'stars': 3, 'count': 264}, {'stars': 2, 'count': 148}, {'stars': 1, 'count': 477}]",1963,"[{'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 181, 'positive': 8, 'negative': 164, 'neutral': 9}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 441, 'positive': 133, 'negative': 286, 'neutral': 22}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 570, 'positive': 171, 'negative': 356, 'neutral': 43}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 244, 'positive': 34, 'negative': 198, 'neutral': 12}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 222, 'positive': 95, 'negative': 109, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 336, 'positive': 106, 'negative': 214, 'neutral': 16}]"
Oceanfront KING Suite* Indoor pool/hot tub/Elevator * Family Friendly,N/A,"{'latitude': 33.6819953918457, 'longitude': -78.88914489746094}",N/A,https://www.happyplacevacationhomerentals.com/sandy-beach-resort-orp5b67297x,N/A,11,N/A
Poppy’s Farmhouse,N/A,"{'latitude': 34.80251693725586, 'longitude': -84.24707794189453}",N/A,https://www.vacasa.com/unit/120464,N/A,2,N/A
Sandcastle Oceanfront Resort South Beach,"Indoor, outdoor & kids' pools plus a lazy river ride in an unfussy hotel tower with cafe & lounge.","{'latitude': 33.6674724, 'longitude': -78.90754729999999}",2,https://www.sandcastlesouthbeach.com/?utm_source=GMB&utm_medium=listing&utm_campaign=GMB2022,"[{'stars': 5, 'count': 823}, {'stars': 4, 'count': 584}, {'stars': 3, 'count': 401}, {'stars': 2, 'count': 208}, {'stars': 1, 'count': 455}]",2471,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 624, 'positive': 225, 'negative': 356, 'neutral': 43}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 583, 'positive': 262, 'negative': 284, 'neutral': 37}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 735, 'positive': 310, 'negative': 356, 'neutral': 69}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 310, 'positive': 64, 'negative': 213, 'neutral': 33}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 340, 'positive': 147, 'negative': 154, 'neutral': 39}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 305, 'positive': 156, 'negative': 108, 'neutral': 41}]"
Baywatch Resort in North Myrtle Beach by Vacasa,"Oceanfront resort offering simple quarters with balconies, plus beach access, lazy rivers & dining.","{'latitude': 33.8017527, 'longitude': -78.7128742}",3,https://www.vacasa.com/usa/Baywatch-Resort/?utm_source=gmb&utm_medium=organic&utm_campaign=GMB-BayWatchResort,"[{'stars': 5, 'count': 2035}, {'stars': 4, 'count': 996}, {'stars': 3, 'count': 405}, {'stars': 2, 'count': 222}, {'stars': 1, 'count': 362}]",4020,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 711, 'positive': 399, 'negative': 269, 'neutral': 43}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 659, 'positive': 329, 'negative': 304, 'neutral': 26}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 523, 'positive': 365, 'negative': 115, 'neutral': 43}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 963, 'positive': 598, 'negative': 295, 'neutral': 70}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 363, 'positive': 128, 'negative': 205, 'neutral': 30}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 173, 'positive': 33, 'negative': 126, 'neutral': 14}]"
Hawaiian Inn Beach Resort,"Modest studios & suites in a beachfront venue offering kitchenettes, plus pools & mini-golf.","{'latitude': 29.1925417, 'longitude': -80.990971}",3,https://www.hawaiianinn.com/,"[{'stars': 5, 'count': 1107}, {'stars': 4, 'count': 504}, {'stars': 3, 'count': 340}, {'stars': 2, 'count': 195}, {'stars': 1, 'count': 308}]",2454,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 250, 'positive': 204, 'negative': 29, 'neutral': 17}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 171, 'positive': 138, 'negative': 23, 'neutral': 10}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 76, 'positive': 63, 'negative': 9, 'neutral': 4}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 455, 'positive': 300, 'negative': 114, 'neutral': 41}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 115, 'positive': 6, 'negative': 102, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 411, 'positive': 203, 'negative': 181, 'neutral': 27}]"
