Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Pet-Friendly Madison Home: 11 Mi to Dtwn Nashville,N/A,"{'latitude': 36.26953887939453, 'longitude': -86.70462799072266}",3.7,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3791439&lc=google,N/A,3,N/A
Creative Way Village: Nashville Holidays,N/A,"{'latitude': 36.2432746887207, 'longitude': -86.73714447021484}",4.544304,https://www.vacasa.com/unit/67418,N/A,79,N/A
Madison Manor,N/A,"{'latitude': 36.26621627807617, 'longitude': -86.68365478515625}",4.133333,https://www.vacasa.com/unit/108495,N/A,15,N/A
"\""Hanks Hangout\""-Modern 2\/2.5 Bath\/Rooftop Deck",N/A,"{'latitude': 36.243247985839844, 'longitude': -86.7373046875}",4.9,N/A,N/A,29,N/A
Hall House: Rooftop Oasis Near Artsy East Nash,N/A,"{'latitude': 36.2431526184082, 'longitude': -86.7371597290039}",4.8095236,N/A,N/A,42,N/A
"""Waylon's Whisky Hideaway"" 26 - sleeps 6",N/A,"{'latitude': 36.2427864074707, 'longitude': -86.73690795898438}",N/A,N/A,N/A,N/A,N/A
Lake House w/ Rooftop Views! 20 to Downtown Nash!,N/A,"{'latitude': 36.2504997253418, 'longitude': -86.64106750488281}",5,https://www.staymusiccity.co/listings/283946?googleVR=1,N/A,12,N/A
Modern and Charming Cottage,N/A,"{'latitude': 36.258888244628906, 'longitude': -86.70782470703125}",4.8,N/A,N/A,37,N/A
Nashville Area Apartment: 12 Mi to Downtown!,N/A,"{'latitude': 36.186058044433594, 'longitude': -86.64865112304688}",N/A,N/A,N/A,N/A,N/A
Nashville Area Apartment 12 Mi to Downtown!,N/A,"{'latitude': 36.18400955200195, 'longitude': -86.64926147460938}",N/A,https://www.bluepillow.com/search?p_id=589dfe477c00cb10c8dada3c&dest=bkng&cat=House&accomodationids=62df11dcba454484938a374c,N/A,N/A,N/A
Charming 2-bedroom cottage with WiFi and AC in peaceful Madison,N/A,"{'latitude': 36.257781982421875, 'longitude': -86.72640228271484}",N/A,https://www.vrbo.com/4119859?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
"Two Bedroom Luxury Condo, Nashville, TN (2171814)",N/A,"{'latitude': 36.22001647949219, 'longitude': -86.70471954345703}",N/A,N/A,N/A,N/A,N/A
The Saunders Retreat,N/A,"{'latitude': 36.247100830078125, 'longitude': -86.72949981689453}",N/A,https://www.super.com/travel/hotels/G4V27OLl?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Cozy Bungalow w/Backyard Oasis,N/A,"{'latitude': 36.23377227783203, 'longitude': -86.73001861572266}",N/A,N/A,N/A,N/A,N/A
Old Hickory Hideout: Charming Apt w/ Deck!,N/A,"{'latitude': 36.25539779663086, 'longitude': -86.64476776123047}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3727449&lc=google,N/A,N/A,N/A
Quiet Old Hickory Home Rental with Deck and Fire Pit!,N/A,"{'latitude': 36.24317932128906, 'longitude': -86.64219665527344}",N/A,https://www.booking.com/hotel/us/quiet-old-hickory-home-rental-with-deck-and-fire-pit.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-10247726_grp-2_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-10247726;utm_campaign=en,N/A,N/A,N/A
"River cottage w/WiFi, screened-in porch, river views, enclosed yard, central AC",N/A,"{'latitude': 36.242347717285156, 'longitude': -86.71051025390625}",3.875,N/A,N/A,8,N/A
"This house is a 3 bedroom(s), 2 bathrooms, located in Nashville, TN.",N/A,"{'latitude': 36.28496170043945, 'longitude': -86.71533203125}",5,N/A,N/A,1,N/A
