Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Smyrna Home w/ Private Yard: 25 Mi to Nashville!,N/A,"{'latitude': 35.98933410644531, 'longitude': -86.48983764648438}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3827671&lc=google,N/A,N/A,N/A
"Game Room, 20 Mi to Nashville: Smyrna Home",N/A,"{'latitude': 35.969844818115234, 'longitude': -86.55941772460938}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3874049&lc=google,N/A,N/A,N/A
Modern 3 Bedroom Boro Home in Quiet Neighborhood,N/A,"{'latitude': 35.892948150634766, 'longitude': -86.4752197265625}",5,N/A,N/A,2,N/A
Percy Priest Lake 1min/2 Masters/Quiet Family home,N/A,"{'latitude': 36.049007415771484, 'longitude': -86.54640197753906}",4.65,https://legacyvacationrentals.directstays.com/property/percy-priest-lake-1min2-mastersquiet-family-home,N/A,44,N/A
1Min to Percy Priest Lake 2 Masters Quiet Family Home,N/A,"{'latitude': 36.04901123046875, 'longitude': -86.54640197753906}",N/A,N/A,N/A,N/A,N/A
Percy Priest Lake 1min/1 Masters Large Family Area,N/A,"{'latitude': 36.04106521606445, 'longitude': -86.54020690917969}",4.662121,https://legacyvacationrentals.directstays.com/property/percy-priest-lake-1min1-masters-large-family-area,N/A,36,N/A
Percy Priest Lake2 Quiet Family Home,N/A,"{'latitude': 36.04106903076172, 'longitude': -86.54020690917969}",N/A,N/A,N/A,N/A,N/A
Landing at Copperfield - 1 Bedroom in Downtown Smyrna,N/A,"{'latitude': 35.96435546875, 'longitude': -86.4990234375}",N/A,https://landing.holidayfuture.com/listings/223412?googleVR=1,N/A,N/A,N/A
"This house is a 2 bedrooms, 1 bathrooms, located in Smyrna, TN.",N/A,"{'latitude': 35.99601364135742, 'longitude': -86.4755859375}",N/A,https://www.vrbo.com/3574425?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Artist Studio Retreat (20 mi. from Nashville),N/A,"{'latitude': 35.94779968261719, 'longitude': -86.57642364501953}",4.3,N/A,N/A,22,N/A
La Vergne Townhome: 22 Mi to Dtwn Nashville!,N/A,"{'latitude': 36.02641677856445, 'longitude': -86.54888153076172}",5,N/A,N/A,1,N/A
Luxury Historic Estate with Pool & Hot Tub,N/A,"{'latitude': 35.98483657836914, 'longitude': -86.51629638671875}",5,N/A,N/A,18,N/A
Tiny Farmhouse,N/A,"{'latitude': 36.04048156738281, 'longitude': -86.46308898925781}",N/A,https://www.bluepillow.com/search?p_id=589dff507c00cb10c8dae8c9&dest=bpex&cat=House&accomodationids=65cb96753e6d928972fd48b6,N/A,N/A,N/A
"Stones River Retreat -Smyrna, TN Minutes From Nashville and Murfreesboro",N/A,"{'latitude': 35.94932556152344, 'longitude': -86.46805572509766}",5,N/A,N/A,1,N/A
232 Oceola Avenue HBR,N/A,"{'latitude': 35.99995040893555, 'longitude': -86.53003692626953}",N/A,https://whimstay.com/detail/232-Oceola-Avenue-HBR/586168?isgoogle=true,N/A,N/A,N/A
Landing at Waterleaf at Old Franklin - 2 Bedrooms in Downtown Antioch,N/A,"{'latitude': 36.03978729248047, 'longitude': -86.63434600830078}",N/A,https://landing.holidayfuture.com/listings/225998?googleVR=1,N/A,N/A,N/A
La Vergne Townhome 22 Mi to Dtwn Nashville!,N/A,"{'latitude': 36.02642059326172, 'longitude': -86.54888153076172}",N/A,N/A,N/A,N/A,N/A
Luxury Historic Estate with OccasionalHouse,N/A,"{'latitude': 35.98482894897461, 'longitude': -86.51628875732422}",N/A,https://www.bluepillow.com/search?p_id=589dff4a7c00cb10c8dae877&dest=bpex&cat=House&accomodationids=65cb82d53e6d928972f7bb6f,N/A,N/A,N/A
