Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Waterfront Apt #3: Historic Bristol,N/A,"{'latitude': 40.09689712524414, 'longitude': -74.8514404296875}",N/A,N/A,N/A,3,N/A
Cottage in Historic Bucks County,N/A,"{'latitude': 40.18745040893555, 'longitude': -75.03553771972656}",N/A,N/A,N/A,33,N/A
Quaint Historic Colonial in West Trenton Ewing New Jersey,N/A,"{'latitude': 40.249698638916016, 'longitude': -74.83429718017578}",N/A,N/A,N/A,12,N/A
"Secluded, yet close to major routes in Langhorne, Bucks County.",N/A,"{'latitude': 40.16947937011719, 'longitude': -74.92022705078125}",N/A,N/A,N/A,15,N/A
Luxury Spacious Bancroft 5bed 2.5bath Oasis,N/A,"{'latitude': 40.10337829589844, 'longitude': -74.88648986816406}",N/A,https://www.bluepillow.com/search?p_id=589dfd977c00cb10c8dad056&dest=bpex&cat=House&accomodationids=65cb28373e6d928972f2a8eb,N/A,N/A,N/A
"Colorful Abode w\/ Yard, 9 Mi to Sesame Place!",N/A,"{'latitude': 40.10135269165039, 'longitude': -74.86701965332031}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D13696639%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Stay in Historic Manor House,N/A,"{'latitude': 40.104881286621094, 'longitude': -74.91655731201172}",N/A,N/A,N/A,N/A,N/A
Historic Yardley Retreat - 1 Block to the River!,N/A,"{'latitude': 40.243865966796875, 'longitude': -74.83686828613281}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3790046&lc=google,N/A,N/A,N/A
"Family/Travelers! Near Philadelphia, Sesame Place, Six Flags, Parx, NJ & NY!!!!!",N/A,"{'latitude': 40.13919448852539, 'longitude': -74.91238403320312}",N/A,https://www.us.despegar.com/hotels/h-5769301,N/A,N/A,N/A
Comfortable 3-bedroom House near Sesame Place,N/A,"{'latitude': 40.15135955810547, 'longitude': -74.91356658935547}",N/A,https://www.bluepillow.com/search?p_id=589dfd327c00cb10c8dacb80&dest=bpvr&cat=House&accomodationids=63971cfdb05b4aeb8697553d,N/A,3,N/A
Studio Apartment in Victorian Mansion.,N/A,"{'latitude': 40.1725959777832, 'longitude': -74.9180679321289}",N/A,https://www.vrbo.com/2580741?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,4,N/A
Bridgetown Mill House,N/A,"{'latitude': 40.189903259277344, 'longitude': -74.92610168457031}",N/A,N/A,N/A,22,N/A
Comfortable 2 Bedroom TownHome/Apt - Large Yard,N/A,"{'latitude': 40.220855712890625, 'longitude': -74.87576293945312}",N/A,N/A,N/A,N/A,N/A
"4-bedroom townhome in superb Newtown with WiFi, AC. Enjoy your stay!",N/A,"{'latitude': 40.22603225708008, 'longitude': -74.9358901977539}",N/A,https://www.vrbo.com/4178757?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,2,N/A
"Colorful Abode w/ Yard, 9 Mi to Sesame Place!",N/A,"{'latitude': 40.097068786621094, 'longitude': -74.86766052246094}",N/A,https://www.bluepillow.com/search?p_id=5b9138c97c00cb3428d8bb9e&dest=bpex&cat=House&accomodationids=6233a2e64c4d8d9b9b7c3aa4,N/A,N/A,N/A
"Travelers Welcome. Near Center City Philadelphia, Sesame Place, Parx Casino, NJ.",N/A,"{'latitude': 40.139190673828125, 'longitude': -74.9123764038086}",N/A,N/A,N/A,35,N/A
Spacious 2 BDR Central Newtown Hosted By StayRafa,N/A,"{'latitude': 40.22846984863281, 'longitude': -74.94125366210938}",N/A,https://www.bluepillow.com/search?p_id=589dfe447c00cb10c8dada1a&dest=bpvr&cat=Apartment&accomodationids=65cc5f2bd1633aac917d46a4,N/A,1,N/A
Suburban Escape with Hot Tub!,N/A,"{'latitude': 40.252079010009766, 'longitude': -74.89562225341797}",N/A,https://www.bluepillow.com/search?p_id=589dfe447c00cb10c8dada1a&dest=bpex&cat=House&accomodationids=65cb81053e6d928972f6ecba,N/A,N/A,N/A
