Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Daytona Beach Resort 803,N/A,"{'latitude': 29.26553726196289, 'longitude': -81.02644348144531}",N/A,https://www.vacasa.com/unit/94856,N/A,33,N/A
Lucky Number #13,N/A,"{'latitude': 31.991880416870117, 'longitude': -80.84800720214844}",N/A,https://www.vacasa.com/unit/96954,N/A,42,N/A
Daytona Beach Resort 1417,N/A,"{'latitude': 29.265159606933594, 'longitude': -81.0263900756836}",N/A,https://www.vacasa.com/unit/94866,N/A,46,N/A
Poppy’s Farmhouse,N/A,"{'latitude': 34.80251693725586, 'longitude': -84.24707794189453}",N/A,https://www.vacasa.com/unit/120464,N/A,2,N/A
The Sea Ranch Resort,"Oceanfront hotel with homey quarters, plus an indoor pool, yoga classes & a restaurant.","{'latitude': 36.0341105, 'longitude': -75.6677349}",2,http://www.searanchresort.com/,"[{'stars': 5, 'count': 653}, {'stars': 4, 'count': 326}, {'stars': 3, 'count': 127}, {'stars': 2, 'count': 64}, {'stars': 1, 'count': 61}]",1231,"[{'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 120, 'positive': 97, 'negative': 13, 'neutral': 10}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 32, 'positive': 22, 'negative': 8, 'neutral': 2}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 51, 'positive': 8, 'negative': 37, 'neutral': 6}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 86, 'positive': 73, 'negative': 7, 'neutral': 6}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 45, 'positive': 32, 'negative': 10, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 337, 'positive': 258, 'negative': 64, 'neutral': 15}]"
Comfort Inn & Suites,"Informal rooms & suites in an understated hotel offering an indoor pool, hot tub & a gym.","{'latitude': 40.066629999999996, 'longitude': -80.572319}",2,https://www.choicehotels.com/west-virginia/triadelphia/comfort-inn-hotels/wv085?mc=llgoxxpx,"[{'stars': 5, 'count': 379}, {'stars': 4, 'count': 197}, {'stars': 3, 'count': 67}, {'stars': 2, 'count': 33}, {'stars': 1, 'count': 46}]",722,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 190, 'positive': 142, 'negative': 34, 'neutral': 14}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 177, 'positive': 141, 'negative': 25, 'neutral': 11}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 178, 'positive': 141, 'negative': 26, 'neutral': 11}]"
Boardwalk Beach Resort,"Laid-back beachfront hotel with a seasonal cafe, plus an indoor & outdoor pool with a lazy river.","{'latitude': 33.702715399999995, 'longitude': -78.8688229}",3,http://www.boardwalkresort.com/,"[{'stars': 5, 'count': 709}, {'stars': 4, 'count': 365}, {'stars': 3, 'count': 264}, {'stars': 2, 'count': 148}, {'stars': 1, 'count': 476}]",1962,"[{'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 181, 'positive': 8, 'negative': 162, 'neutral': 11}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 441, 'positive': 131, 'negative': 286, 'neutral': 24}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 570, 'positive': 171, 'negative': 354, 'neutral': 45}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 244, 'positive': 34, 'negative': 197, 'neutral': 13}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 222, 'positive': 94, 'negative': 109, 'neutral': 19}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 336, 'positive': 104, 'negative': 213, 'neutral': 19}]"
Oceanfront KING Suite* Indoor pool/hot tub/Elevator * Family Friendly,N/A,"{'latitude': 33.6819953918457, 'longitude': -78.88914489746094}",N/A,https://www.happyplacevacationhomerentals.com/sandy-beach-resort-orp5b67297x,N/A,11,N/A
Shores of Panama,"Casual condos with kitchens & free Wi-Fi, plus indoor & outdoor pools, a fitness center & a spa.","{'latitude': 30.176577799999997, 'longitude': -85.8055772}",3,https://www.shoresofpanama.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"[{'stars': 5, 'count': 2054}, {'stars': 4, 'count': 815}, {'stars': 3, 'count': 496}, {'stars': 2, 'count': 396}, {'stars': 1, 'count': 1155}]",4916,"[{'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 1160, 'positive': 88, 'negative': 954, 'neutral': 118}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 879, 'positive': 82, 'negative': 723, 'neutral': 74}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 971, 'positive': 461, 'negative': 419, 'neutral': 91}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 1040, 'positive': 244, 'negative': 744, 'neutral': 52}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 745, 'positive': 232, 'negative': 461, 'neutral': 52}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 1131, 'positive': 473, 'negative': 553, 'neutral': 105}]"
Maingate Lakeside Resort,"Informal hotel with multiple pools, an American grill & mini-golf, plus theme park shuttles.","{'latitude': 28.3410336, 'longitude': -81.5959432}",3,http://www.maingatelakesideresort.com/?chebs=gl_maingate,"[{'stars': 5, 'count': 1405}, {'stars': 4, 'count': 953}, {'stars': 3, 'count': 1140}, {'stars': 2, 'count': 702}, {'stars': 1, 'count': 2395}]",6595,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 619, 'positive': 422, 'negative': 124, 'neutral': 73}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 124, 'positive': 94, 'negative': 16, 'neutral': 14}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 19, 'positive': 4, 'negative': 14, 'neutral': 1}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 38, 'positive': 3, 'negative': 30, 'neutral': 5}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 48, 'positive': 8, 'negative': 35, 'neutral': 5}]"
Baywatch Resort in North Myrtle Beach by Vacasa,"Oceanfront resort offering simple quarters with balconies, plus beach access, lazy rivers & dining.","{'latitude': 33.8017527, 'longitude': -78.7128742}",3,https://www.vacasa.com/usa/Baywatch-Resort/?utm_source=gmb&utm_medium=organic&utm_campaign=GMB-BayWatchResort,"[{'stars': 5, 'count': 2035}, {'stars': 4, 'count': 996}, {'stars': 3, 'count': 405}, {'stars': 2, 'count': 222}, {'stars': 1, 'count': 362}]",4020,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 711, 'positive': 398, 'negative': 268, 'neutral': 45}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 659, 'positive': 328, 'negative': 303, 'neutral': 28}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 523, 'positive': 364, 'negative': 115, 'neutral': 44}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 963, 'positive': 596, 'negative': 294, 'neutral': 73}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 363, 'positive': 128, 'negative': 204, 'neutral': 31}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 173, 'positive': 33, 'negative': 126, 'neutral': 14}]"
Beachcomber Beachfront Hotel,Suites with gulf-view balconies in a beachfront hotel offering an outdoor pool & hot tub.,"{'latitude': 30.221952399999996, 'longitude': -85.8892288}",3,https://www.bythesearesorts.com/beachcomber-beachfront-hotel?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 685}, {'stars': 4, 'count': 354}, {'stars': 3, 'count': 202}, {'stars': 2, 'count': 107}, {'stars': 1, 'count': 285}]",1633,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 287, 'positive': 47, 'negative': 222, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 451, 'positive': 266, 'negative': 165, 'neutral': 20}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 453, 'positive': 201, 'negative': 229, 'neutral': 23}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 535, 'positive': 268, 'negative': 232, 'neutral': 35}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 285, 'positive': 137, 'negative': 121, 'neutral': 27}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 225, 'positive': 52, 'negative': 147, 'neutral': 26}]"
Holiday Terrace Beachfront Hotel,"Beachside motel offering suites equipped with kitchenettes, plus a private beach & an outdoor pool.","{'latitude': 30.188026999999995, 'longitude': -85.8270816}",2,https://www.bythesearesorts.com/holiday-terrace-beachfront-hotel?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 259}, {'stars': 4, 'count': 166}, {'stars': 3, 'count': 92}, {'stars': 2, 'count': 54}, {'stars': 1, 'count': 208}]",779,"[{'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 208, 'positive': 83, 'negative': 103, 'neutral': 22}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 244, 'positive': 85, 'negative': 152, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 250, 'positive': 121, 'negative': 115, 'neutral': 14}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 160, 'positive': 32, 'negative': 105, 'neutral': 23}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 307, 'positive': 135, 'negative': 139, 'neutral': 33}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 121, 'positive': 44, 'negative': 63, 'neutral': 14}]"
Extended Stay America - Destin - US 98 - Emerald Coast Pkwy.,"Casual extended-stay hotel offering free Wi-Fi & breakfast, plus an outdoor pool & a gym.","{'latitude': 30.387269000000003, 'longitude': -86.400409}",2,https://www.extendedstayamerica.com/hotels/fl/destin/us-98-emerald-coast-pkwy?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"[{'stars': 5, 'count': 221}, {'stars': 4, 'count': 123}, {'stars': 3, 'count': 96}, {'stars': 2, 'count': 55}, {'stars': 1, 'count': 203}]",698,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 65, 'positive': 46, 'negative': 12, 'neutral': 7}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 22, 'positive': 17, 'negative': 3, 'neutral': 2}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 10, 'positive': 8, 'negative': 1, 'neutral': 1}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 17, 'positive': 4, 'negative': 12, 'neutral': 1}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 10, 'positive': 2, 'negative': 8, 'neutral': 0}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 15, 'positive': 3, 'negative': 12, 'neutral': 0}]"
