Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Peaceful Mt Juliet Cabin w/ Hot Tub & Fire Pit,N/A,"{'latitude': 36.266151428222656, 'longitude': -86.50170135498047}",N/A,https://www.us.despegar.com/hotels/h-6074668,N/A,N/A,N/A
Landing at Vintage Station North - 3 Bedrooms in Mt. Juliet,N/A,"{'latitude': 36.199615478515625, 'longitude': -86.51895141601562}",N/A,https://landing.holidayfuture.com/listings/225189?googleVR=1,N/A,N/A,N/A
Close to BROADWAY BNA-Gorgeous Home - Idyllic Countryside - Heated Pool Hot Tub,N/A,"{'latitude': 36.182289123535156, 'longitude': -86.54730987548828}",5,N/A,N/A,147,N/A
Mt Juliet Cottage in between the Lakes,N/A,"{'latitude': 36.22500228881836, 'longitude': -86.54935455322266}",4.5,N/A,N/A,40,N/A
Landing at Providence Trail Apartment Homes - 2 Bedrooms in Mt. Juliet,N/A,"{'latitude': 36.16547393798828, 'longitude': -86.50534057617188}",N/A,https://landing.holidayfuture.com/listings/225168?googleVR=1,N/A,N/A,N/A
Mount Juliet Home on 1 Acre | Private Outdoor Space | 30 Minutes to Nashville,N/A,"{'latitude': 36.24177932739258, 'longitude': -86.53929901123047}",3.9,N/A,N/A,20,N/A
Old Hickory Haven Cabin,N/A,"{'latitude': 36.28253936767578, 'longitude': -86.4996109008789}",4.4,N/A,N/A,4,N/A
Mt Juliet Home: Steps to Old Hickory Lake!,N/A,"{'latitude': 36.273658752441406, 'longitude': -86.51385498046875}",N/A,https://www.us.despegar.com/hotels/h-4774716,N/A,N/A,N/A
The Cozy Cabin - luxury haven- Loft,N/A,"{'latitude': 36.28248977661133, 'longitude': -86.49961853027344}",5,https://www.vrbo.com/3907741?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,6,N/A
"Cedar Twig Cabin: Serene, cozy & quiet",N/A,"{'latitude': 36.21844482421875, 'longitude': -86.4725570678711}",5,N/A,N/A,41,N/A
Mt Juliet Home Steps to Old Hickory Lake!,N/A,"{'latitude': 36.273658752441406, 'longitude': -86.51386260986328}",4,N/A,N/A,6,N/A
"Suburban Getaway w/ Game Room, 19 Mi to Nashville!",N/A,"{'latitude': 36.23762130737305, 'longitude': -86.53854370117188}",4.8818183,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3098914&lc=google,N/A,99,N/A
"Cedar Twig Cabin: Serene, cozy  quiet",N/A,"{'latitude': 36.218441009521484, 'longitude': -86.47254943847656}",N/A,https://www.bluepillow.com/search?p_id=589dff507c00cb10c8dae8c9&dest=bpex&cat=House&accomodationids=62338cc24c4d8d9b9b78e38d,N/A,N/A,N/A
Studio flat ∙ 1 bedroom ∙ 2 guests,N/A,"{'latitude': 36.16910934448242, 'longitude': -86.50647735595703}",4.7291665,N/A,N/A,36,N/A
Cozy Lake Cottage in Nashville,N/A,"{'latitude': 36.26583480834961, 'longitude': -86.49842071533203}",4,N/A,N/A,2,N/A
5 Bed 5 Bath Nashville Lodge 7 acres\/4 King Suites\/Fire-pit\/Game room Hot tub,N/A,"{'latitude': 36.21073913574219, 'longitude': -86.42359924316406}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D90943232%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
"Quiet Lakefront Old Hickory Home with Patio, Kayaks!",N/A,"{'latitude': 36.24198913574219, 'longitude': -86.5672607421875}",N/A,N/A,N/A,N/A,N/A
Lakefront Home in Quiet Cove with Patio and Kayaks!,N/A,"{'latitude': 36.24197006225586, 'longitude': -86.56671142578125}",N/A,N/A,N/A,N/A,N/A
