Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Lake House w/ Rooftop Views! 20 to Downtown Nash!,N/A,"{'latitude': 36.2504997253418, 'longitude': -86.64106750488281}",5,https://www.staymusiccity.co/listings/283946?googleVR=1,N/A,12,N/A
"Fall Flash Fifteen*, Lakefront Old Hickory | Pool/",N/A,"{'latitude': 36.31726837158203, 'longitude': -86.509765625}",4.6205,https://gtravel.pmtsmartsync.com/site_clickthrough.php?hotelid=45676&language=en,N/A,52,N/A
Hendersonville Cottage,N/A,"{'latitude': 36.301361083984375, 'longitude': -86.62299346923828}",N/A,https://www.bluepillow.com/search?p_id=589dfef97c00cb10c8dae3d4&dest=bpex&cat=House&accomodationids=65cb95a83e6d928972fd0250,N/A,N/A,N/A
Cozy Hendersonville Home w/ Yard - Near Lake!,N/A,"{'latitude': 36.319149017333984, 'longitude': -86.63227081298828}",N/A,N/A,N/A,N/A,N/A
"Luxurious 5-Bedroom Lakeside Retreat with Hot Tub, Fire Pit and Dolly Room",N/A,"{'latitude': 36.26563262939453, 'longitude': -86.5802001953125}",5,N/A,N/A,17,N/A
The barn in Hendersonville,N/A,"{'latitude': 36.347320556640625, 'longitude': -86.65109252929688}",5,N/A,N/A,142,N/A
LAKEFRONT HOME! Downtown Nashville >> 20 miles,N/A,"{'latitude': 36.282562255859375, 'longitude': -86.61009979248047}",5,N/A,N/A,6,N/A
Creekwood Escape,N/A,"{'latitude': 36.284908294677734, 'longitude': -86.60887908935547}",4.95,https://pmg.holidayfuture.com/listings/249553?googleVR=1,N/A,51,N/A
Heavenly Lakefront Six Bedroom Hideaway - Six-Bedroom House,N/A,"{'latitude': 36.30312728881836, 'longitude': -86.577392578125}",N/A,N/A,N/A,N/A,N/A
Center of Hendersonville with a fenced backyard,N/A,"{'latitude': 36.3143196105957, 'longitude': -86.6277084350586}",4.035714,N/A,N/A,21,N/A
"New Lake House 20 minutes to Downtown Nashville! Water slide, Movie theater ETC!",N/A,"{'latitude': 36.279884338378906, 'longitude': -86.60330963134766}",N/A,N/A,N/A,N/A,N/A
"Historic Log Cabin, Dreamy Loft Suite, Stone Frpl.",N/A,"{'latitude': 36.371498107910156, 'longitude': -86.61801147460938}",5,N/A,N/A,115,N/A
The Historic CHARTER HOUSE,N/A,"{'latitude': 36.30048751831055, 'longitude': -86.64542388916016}",4.8,N/A,N/A,36,N/A
Updated Hendersonville Home with Fireplace!,N/A,"{'latitude': 36.33041000366211, 'longitude': -86.58454895019531}",N/A,https://www.bluepillow.com/search?p_id=589dfef97c00cb10c8dae3d4&dest=bkng&cat=House&accomodationids=654cb0663011da1e8b7892cd,N/A,N/A,N/A
3 Mi to Old Hickory Lake: Home w/ Fenced Yard!,N/A,"{'latitude': 36.32200241088867, 'longitude': -86.61203002929688}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3350309&lc=google,N/A,N/A,N/A
Cottage close to Town,N/A,"{'latitude': 36.361610412597656, 'longitude': -86.60945129394531}",4.9,N/A,N/A,239,N/A
Heavenly Lakefront Six Bedroom Hideaway,N/A,"{'latitude': 36.30311965942383, 'longitude': -86.57740020751953}",5,https://www.vrbo.com/3414351?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,18,N/A
Lakefront Home! Game Tables and Boat Dock,N/A,"{'latitude': 36.29568099975586, 'longitude': -86.61280059814453}",5,N/A,N/A,5,N/A
