Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Elegant / Historic /St. Charles / W/Hot Tub,N/A,"{'latitude': 38.74677276611328, 'longitude': -90.51982116699219}",N/A,https://booking.explorestcharles.rentals/booking.php?propid=213797&sr1-best=1&apisource=58&referer=googlehpa,N/A,N/A,N/A
F 30 - Sleeps 8 -,N/A,"{'latitude': 38.77033615112305, 'longitude': -90.5044174194336}",N/A,https://saintcharles.hospitable.rentals/property/sleeps-7-only-2-min-from-convention-center-and,N/A,40,N/A
F 1 - 7 bed 2 bath townhouse sleeps 11.,N/A,"{'latitude': 38.772159576416016, 'longitude': -90.50540161132812}",N/A,https://saintcharles.hospitable.rentals/property/3-bed-2-bath-townhouse-sleeps-8,N/A,18,N/A
F 14-6 -  7 bed 2 bath townhouse Sleeps 11,N/A,"{'latitude': 38.77177429199219, 'longitude': -90.5082778930664}",N/A,https://saintcharles.hospitable.rentals/property/4-bed-2-bath-townhouse-sleeps-11,N/A,48,N/A
Peaceful little house in the heart of Maryland Heights,N/A,"{'latitude': 38.720306396484375, 'longitude': -90.42477416992188}",N/A,https://www.vrbo.com/4247512?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
"St. Charles, MO house with Private Patio",N/A,"{'latitude': 38.787689208984375, 'longitude': -90.48214721679688}",N/A,https://www.bluepillow.com/search?p_id=589dfe237c00cb10c8dad800&dest=bpex&cat=House&accomodationids=63974a9dfc70cceab61aafa6,N/A,N/A,N/A
"1870's Luxury Guest Cottage, Historic Downtown St. Charles, Mo.",N/A,"{'latitude': 38.77743148803711, 'longitude': -90.4861068725586}",N/A,N/A,N/A,245,N/A
"Charming Cottage on Main St. in Historic St. Charles! Jetted Tub, 2 Fireplaces!!",N/A,"{'latitude': 38.77992248535156, 'longitude': -90.48426055908203}",N/A,N/A,N/A,228,N/A
"1830's Luxury Brick Cottage, Cozy Fireplace, right off the Cobblestone Streets!",N/A,"{'latitude': 38.77674102783203, 'longitude': -90.48365020751953}",N/A,N/A,N/A,192,N/A
Luxurious couples retreat just steps from Historic Main Street in St. Charles!,N/A,"{'latitude': 38.77131652832031, 'longitude': -90.48599243164062}",N/A,N/A,N/A,76,N/A
Family-Friendly 2BR Cottage Near Creve Coeur Lake,N/A,"{'latitude': 38.72603988647461, 'longitude': -90.42711639404297}",N/A,N/A,N/A,1,N/A
"1790's Renovated Barn, Main Street St. Charles, Hot Tub in private backyard!",N/A,"{'latitude': 38.77280807495117, 'longitude': -90.48326110839844}",N/A,N/A,N/A,200,N/A
Main Street Balcony Apartment!,N/A,"{'latitude': 38.783538818359375, 'longitude': -90.47982025146484}",N/A,N/A,N/A,128,N/A
Cozy house to call home away from home ❤️🏡,N/A,"{'latitude': 38.72203826904297, 'longitude': -90.42610931396484}",N/A,N/A,N/A,N/A,N/A
The cardinal Nest A cozy Cottage on main st,N/A,"{'latitude': 38.77286911010742, 'longitude': -90.48600006103516}",N/A,N/A,N/A,37,N/A
Pet-Friendly Home - 3 Mi to St Louis Airport,N/A,"{'latitude': 38.72795104980469, 'longitude': -90.39627075195312}",N/A,N/A,N/A,N/A,N/A
Blair's Graffiti House + Game Room - Hot Tub,N/A,"{'latitude': 38.671836853027344, 'longitude': -90.47531127929688}",N/A,N/A,N/A,26,N/A
The Historic Bricks on Main,N/A,"{'latitude': 38.78255081176758, 'longitude': -90.4808578491211}",N/A,N/A,N/A,68,N/A
