Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Family-Friendly Home with Yard 27 Mi to Nashville!,N/A,"{'latitude': 36.49375534057617, 'longitude': -86.87255096435547}",N/A,N/A,N/A,N/A,N/A
*Special* Morning Star Ranch~Nashville~Heated Pool,N/A,"{'latitude': 36.393436431884766, 'longitude': -86.98278045654297}",4.8511405,https://www.myrentaladvisor.co/morning-star-ranch-orp5b646cfx,N/A,114,N/A
"Almost Nashville 
Brand NEW studio apartment!",N/A,"{'latitude': 36.388370513916016, 'longitude': -87.01590728759766}",N/A,https://www.vrbo.com/3330442?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Almost Nashville Brand NEW studio apartment!,N/A,"{'latitude': 36.389007568359375, 'longitude': -87.01456451416016}",N/A,https://www.us.despegar.com/hotels/h-5947307,N/A,N/A,N/A
Unique Treehouse With Spectacular View.,N/A,"{'latitude': 36.46403884887695, 'longitude': -86.87230682373047}",5,N/A,N/A,76,N/A
Historic Cedar Hill Mansion W/Pool & Patio On Farm,N/A,"{'latitude': 36.4723014831543, 'longitude': -87.0177993774414}",N/A,https://www.super.com/travel/hotels/W05J0JYl?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Luxurious Lakeside Estate - Pool/Hot Tub/Sauna,N/A,"{'latitude': 36.23759841918945, 'longitude': -87.05079650878906}",N/A,https://book.hostextraordinaires.com/listings/132118?googleVR=1,N/A,N/A,N/A
Studio apartment in the Merchantile,N/A,"{'latitude': 36.27434158325195, 'longitude': -87.06510925292969}",4.9,N/A,N/A,68,N/A
"65Acres HotTub, Sauna, Cold Plunge, Fishing + Golf",N/A,"{'latitude': 36.373870849609375, 'longitude': -86.86686706542969}",N/A,https://book.epicbnb.com/properties/64f893f2b575e4004b97c943,N/A,N/A,N/A
Tree Fort Balcony Suite,N/A,"{'latitude': 36.468929290771484, 'longitude': -86.87451934814453}",4.8,N/A,N/A,68,N/A
"River Cottage - Hot Tub, Private Dock, Kayaks + Paddle Boards!",N/A,"{'latitude': 36.2329216003418, 'longitude': -87.03614807128906}",5,https://www.bluepillow.com/search?p_id=589dff407c00cb10c8dae7f1&dest=bpvr&cat=Cottage&accomodationids=64906cbcba24250813bfb227,N/A,1,N/A
Fantastic Ark minutes away from Nashville,N/A,"{'latitude': 36.469139099121094, 'longitude': -86.87256622314453}",5,N/A,N/A,12,N/A
"2-bedroom house in Ashland City, TN - 30 minutes from downtown Nashville",N/A,"{'latitude': 36.33580780029297, 'longitude': -87.0463638305664}",N/A,https://www.us.despegar.com/hotels/h-6332069,N/A,N/A,N/A
Hilltop Hot Tub Hideaway - Near Harpeth and Cumberland Rivers,N/A,"{'latitude': 36.2442741394043, 'longitude': -87.15005493164062}",N/A,https://www.booking.com/hotel/us/hilltop-hot-tub-hideaway-near-harpeth-and-cumberland-rivers.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11647742_grp-2_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11647742;utm_campaign=en,N/A,N/A,N/A
Guest Suite w\/ Private Deck & Great Views + Pet Friendly! 30 Mins to Nashville!,N/A,"{'latitude': 36.28934860229492, 'longitude': -87.06401824951172}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D75512891%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Gorgeous country cottage,N/A,"{'latitude': 36.46659851074219, 'longitude': -86.87560272216797}",5,https://www.vrbo.com/9843805ha?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,11,N/A
Cozy Waterfront Cottage w/ Spa - The Birdhouse,N/A,"{'latitude': 36.228599548339844, 'longitude': -87.03597259521484}",N/A,https://www.bluepillow.com/search?p_id=589dff407c00cb10c8dae7f1&dest=bpex&cat=Cottage&accomodationids=65cb6e463e6d928972f5c284,N/A,N/A,N/A
"Spacious Apartment Minutes To Nashville 
Pet Friendly",N/A,"{'latitude': 36.29454040527344, 'longitude': -87.04878234863281}",5,N/A,N/A,9,N/A
