Name,Description,Coordinates,Latitude,Longitude,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown,Address
The Inn at Swarthmore,"Warm rooms in an understated hotel offering a casual restaurant/bar, plus a 24-hour gym.","{'latitude': 39.9016491, 'longitude': -75.3511398}",39.9016491,-75.3511398,3,https://www.theinnatswat.com/,"[{'stars': 5, 'count': 260}, {'stars': 4, 'count': 94}, {'stars': 3, 'count': 33}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 16}]",413,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 86, 'positive': 75, 'negative': 6, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 105, 'positive': 84, 'negative': 16, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 62, 'positive': 44, 'negative': 10, 'neutral': 8}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 10, 'positive': 2, 'negative': 8, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 22, 'positive': 5, 'negative': 16, 'neutral': 1}]","The Inn at Swarthmore, 10, South Chester Road, Swarthmore, Delaware County, Pennsylvania, 19081, United States"
SpringHill Suites Philadelphia Airport/Ridley Park,"Relaxed all-suite hotel with a free airport shuttle & breakfast, plus an indoor pool & 24/7 store.","{'latitude': 39.8665174, 'longitude': -75.31583499999999}",39.8665174,-75.31583499999999,3,https://www.marriott.com/en-us/hotels/phlsr-springhill-suites-philadelphia-airport-ridley-park/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 572}, {'stars': 4, 'count': 278}, {'stars': 3, 'count': 77}, {'stars': 2, 'count': 26}, {'stars': 1, 'count': 29}]",982,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 297, 'positive': 258, 'negative': 25, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 273, 'positive': 226, 'negative': 33, 'neutral': 14}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 217, 'positive': 176, 'negative': 31, 'neutral': 10}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 16, 'positive': 4, 'negative': 11, 'neutral': 1}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 19, 'positive': 3, 'negative': 13, 'neutral': 3}]","SpringHill Suites Philadelphia Airport/Ridley Park, 201, Industrial Highway, Ridley Park, Delaware County, Pennsylvania, 19078, United States"
Courtyard Hamilton,,"{'latitude': 40.1875687, 'longitude': -74.65668269999999}",40.1875687,-74.65668269999999,3,https://www.marriott.com/en-us/hotels/ttnch-courtyard-hamilton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 152}, {'stars': 4, 'count': 26}, {'stars': 3, 'count': 7}, {'stars': 2, 'count': 6}, {'stars': 1, 'count': 12}]",203,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 76, 'positive': 59, 'negative': 11, 'neutral': 6}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 79, 'positive': 71, 'negative': 6, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 57, 'positive': 47, 'negative': 5, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 22, 'positive': 11, 'negative': 9, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 18, 'positive': 10, 'negative': 5, 'neutral': 3}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 21, 'positive': 15, 'negative': 5, 'neutral': 1}]","Courtyard Hamilton, 530, South Fedex Drive, Yardville, Hamilton Township, Mercer County, New Jersey, 08691, United States"
Residence Inn Hamilton,"Unfussy suites in a laid-back hotel offering an indoor pool, a gym & a terrace, plus free breakfast.","{'latitude': 40.1875414, 'longitude': -74.6532865}",40.1875414,-74.6532865,3,https://www.marriott.com/en-us/hotels/ttnrt-residence-inn-hamilton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 449}, {'stars': 4, 'count': 142}, {'stars': 3, 'count': 26}, {'stars': 2, 'count': 19}, {'stars': 1, 'count': 50}]",686,"[{'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 39, 'positive': 25, 'negative': 5, 'neutral': 9}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 8, 'positive': 1, 'negative': 7, 'neutral': 0}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 20, 'positive': 8, 'negative': 8, 'neutral': 4}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 8, 'positive': 5, 'negative': 0, 'neutral': 3}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 14, 'positive': 2, 'negative': 10, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}]","Residence Inn, Robbinsville Road, Edgebrook, Hamilton Township, Mercer County, New Jersey, 08620, United States"
The Temperance House,"Understated, Colonial-inspired quarters in an 18th-century hotel with a bar & a seafood restaurant.","{'latitude': 40.2290139, 'longitude': -74.9365806}",40.2290139,-74.9365806,3,http://www.temperancehouse.com/,"[{'stars': 5, 'count': 387}, {'stars': 4, 'count': 152}, {'stars': 3, 'count': 39}, {'stars': 2, 'count': 16}, {'stars': 1, 'count': 35}]",629,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 63, 'positive': 53, 'negative': 6, 'neutral': 4}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 6, 'positive': 2, 'negative': 4, 'neutral': 0}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 6, 'positive': 1, 'negative': 4, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 144, 'positive': 112, 'negative': 21, 'neutral': 11}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 191, 'positive': 155, 'negative': 27, 'neutral': 9}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 140, 'positive': 113, 'negative': 23, 'neutral': 4}]","The Temperance House, 5, South State Street, Newtown, Bucks County, Pennsylvania, 18940, United States"
The Brick Hotel/Inn/Lodging,Refined rooms in a genteel 18th-century lodging with relaxed dining & free continental breakfast.,"{'latitude': 40.229487299999995, 'longitude': -74.93633580000001}",40.2294873,-74.93633580000001,3,,"[{'stars': 5, 'count': 102}, {'stars': 4, 'count': 42}, {'stars': 3, 'count': 37}, {'stars': 2, 'count': 26}, {'stars': 1, 'count': 48}]",255,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 23, 'positive': 3, 'negative': 16, 'neutral': 4}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 13, 'positive': 2, 'negative': 11, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 70, 'positive': 34, 'negative': 27, 'neutral': 9}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 54, 'positive': 30, 'negative': 19, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 53, 'positive': 32, 'negative': 15, 'neutral': 6}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 19, 'positive': 6, 'negative': 10, 'neutral': 3}]","Rocco's at The Brick, East Washington Avenue, Newtown, Bucks County, Pennsylvania, 18940, United States"
Residence Inn Philadelphia Langhorne,"Informal all-suite hotel with free breakfast & parking, plus an indoor pool, a hot tub & a gym.","{'latitude': 40.191055299999995, 'longitude': -74.8609821}",40.1910553,-74.8609821,3,https://www.marriott.com/en-us/hotels/phllh-residence-inn-philadelphia-langhorne/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 361}, {'stars': 4, 'count': 159}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 23}, {'stars': 1, 'count': 26}]",611,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 207, 'positive': 168, 'negative': 28, 'neutral': 11}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 215, 'positive': 165, 'negative': 37, 'neutral': 13}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 93, 'positive': 81, 'negative': 7, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 53, 'positive': 12, 'negative': 36, 'neutral': 5}]","Residence Inn Philadelphia Langhorne, 15, Cabot Boulevard, Dunlap, Langhorne, Bucks County, Pennsylvania, 19047, United States"
SpringHill Suites Ewing Princeton South,"Relaxed all-suite hotel with free WiFi, breakfast & airport transfers, plus an indoor pool & a bar.","{'latitude': 40.288277, 'longitude': -74.797478}",40.288277,-74.797478,3,https://www.marriott.com/en-us/hotels/ttnsh-springhill-suites-ewing-princeton-south/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 377}, {'stars': 4, 'count': 187}, {'stars': 3, 'count': 52}, {'stars': 2, 'count': 21}, {'stars': 1, 'count': 43}]",680,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 202, 'positive': 150, 'negative': 42, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 207, 'positive': 165, 'negative': 27, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 155, 'positive': 119, 'negative': 32, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 54, 'positive': 17, 'negative': 32, 'neutral': 5}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 92, 'positive': 68, 'negative': 20, 'neutral': 4}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 72, 'positive': 38, 'negative': 26, 'neutral': 8}]","SpringHill Suites Ewing Princeton South, 1000, Charles Ewing Boulevard, Princeton South Corporate Center, Ewing Township, Mercer County, New Jersey, 08628, United States"
Courtyard Ewing Princeton,"Hotel offering contemporary rooms & an indoor pool, plus freebies such as an area shuttle & WiFi.","{'latitude': 40.286077999999996, 'longitude': -74.81005499999999}",40.286078,-74.81005499999999,3,https://www.marriott.com/en-us/hotels/ttnet-courtyard-ewing-princeton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 266}, {'stars': 4, 'count': 166}, {'stars': 3, 'count': 61}, {'stars': 2, 'count': 30}, {'stars': 1, 'count': 37}]",560,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 8, 'positive': 5, 'negative': 2, 'neutral': 1}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 5, 'positive': 4, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 163, 'positive': 124, 'negative': 29, 'neutral': 10}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 164, 'positive': 126, 'negative': 24, 'neutral': 14}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 108, 'positive': 87, 'negative': 20, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 54, 'positive': 28, 'negative': 21, 'neutral': 5}]","Courtyard Ewing Princeton, 360, Scotch Road, Ewing Township, Mercer County, New Jersey, 08628, United States"
Courtyard Princeton,"Modern hotel with an American restaurant & an indoor pool, plus free WiFi & parking.","{'latitude': 40.3416917, 'longitude': -74.6268144}",40.3416917,-74.6268144,3,https://www.marriott.com/en-us/hotels/ttncy-courtyard-princeton/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 283}, {'stars': 4, 'count': 203}, {'stars': 3, 'count': 73}, {'stars': 2, 'count': 33}, {'stars': 1, 'count': 34}]",626,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 156, 'positive': 127, 'negative': 24, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 182, 'positive': 134, 'negative': 35, 'neutral': 13}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 108, 'positive': 76, 'negative': 22, 'neutral': 10}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 55, 'positive': 35, 'negative': 12, 'neutral': 8}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 49, 'positive': 16, 'negative': 25, 'neutral': 8}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 31, 'positive': 7, 'negative': 21, 'neutral': 3}]","Courtyard, Lakeview Terrace, Princeton, Middlesex County, New Jersey, 08540, United States"
Residence Inn Princeton at Carnegie Center,"Relaxed hotel offering studios & 1- or 2-bedroom suites with kitchens, plus a gym & free breakfast.","{'latitude': 40.317385099999996, 'longitude': -74.6594837}",40.3173851,-74.6594837,3,https://www.marriott.com/en-us/hotels/ttnww-residence-inn-princeton-at-carnegie-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 196}, {'stars': 4, 'count': 94}, {'stars': 3, 'count': 37}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 18}]",355,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 13, 'positive': 7, 'negative': 6, 'neutral': 0}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 7, 'positive': 5, 'negative': 1, 'neutral': 1}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 7, 'positive': 4, 'negative': 3, 'neutral': 0}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 6, 'positive': 5, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 92, 'positive': 74, 'negative': 12, 'neutral': 6}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 108, 'positive': 77, 'negative': 18, 'neutral': 13}]","Residence Inn Princeton at Carnegie Center, Canal Pointe Boulevard, Canal Pointe, Princeton, Mercer County, New Jersey, 08540, United States"
Sonesta ES Suites South Brunswick - Princeton,"Contemporary all-suite hotel with free Wi-Fi & hot breakfast, plus a BBQ area & an outdoor pool.","{'latitude': 40.378558399999996, 'longitude': -74.5821692}",40.3785584,-74.5821692,3,https://www.sonesta.com/sonesta-es-suites/nj/monmouth-junction/sonesta-es-suites-south-brunswick-princeton,"[{'stars': 5, 'count': 252}, {'stars': 4, 'count': 136}, {'stars': 3, 'count': 60}, {'stars': 2, 'count': 30}, {'stars': 1, 'count': 73}]",551,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 21, 'positive': 13, 'negative': 5, 'neutral': 3}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 34, 'positive': 24, 'negative': 8, 'neutral': 2}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 38, 'positive': 24, 'negative': 8, 'neutral': 6}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 39, 'positive': 20, 'negative': 14, 'neutral': 5}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 20, 'positive': 13, 'negative': 4, 'neutral': 3}]","US 1, South Brunswick, Middlesex County, New Jersey, 08528, United States"
Alexander Inn,"Art deco-style hotel offering relaxed rooms with minifridges, plus all-day snacks & breakfast.","{'latitude': 39.9462925, 'longitude': -75.1609939}",39.9462925,-75.1609939,3,https://www.alexanderinn.com/,"[{'stars': 5, 'count': 355}, {'stars': 4, 'count': 155}, {'stars': 3, 'count': 50}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 33}]",603,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 81, 'positive': 49, 'negative': 18, 'neutral': 14}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 212, 'positive': 183, 'negative': 20, 'neutral': 9}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 53, 'positive': 34, 'negative': 11, 'neutral': 8}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 166, 'positive': 146, 'negative': 4, 'neutral': 16}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 233, 'positive': 181, 'negative': 26, 'neutral': 26}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 41, 'positive': 18, 'negative': 14, 'neutral': 9}]","Alexander Inn, 301, South 12th Street, Washington Square West, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19109, United States"
Penn's View Hotel,"Relaxed hotel with warm rooms rooms & an Italian restaurant, plus WiFi & continental breakfast.","{'latitude': 39.9501515, 'longitude': -75.1420964}",39.9501515,-75.1420964,3,https://www.pennsviewhotel.com/,"[{'stars': 5, 'count': 483}, {'stars': 4, 'count': 179}, {'stars': 3, 'count': 50}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 7}]",731,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 18, 'positive': 12, 'negative': 3, 'neutral': 3}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 79, 'positive': 52, 'negative': 14, 'neutral': 13}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 103, 'positive': 87, 'negative': 7, 'neutral': 9}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 205, 'positive': 181, 'negative': 15, 'neutral': 9}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 174, 'positive': 152, 'negative': 7, 'neutral': 15}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 48, 'positive': 25, 'negative': 8, 'neutral': 15}]","Penn's View Hotel, 14, North Front Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
The Peacock Inn and The Perch at Peacock Inn,"Colonial-style, 18th-century mansion-turned-refined boutique hotel with fine dining & a chic bar.","{'latitude': 40.3491084, 'longitude': -74.6654561}",40.3491084,-74.6654561,3,http://www.peacockinn.com/,"[{'stars': 5, 'count': 284}, {'stars': 4, 'count': 48}, {'stars': 3, 'count': 23}, {'stars': 2, 'count': 17}, {'stars': 1, 'count': 16}]",388,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 55, 'positive': 40, 'negative': 7, 'neutral': 8}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 18, 'positive': 12, 'negative': 0, 'neutral': 6}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 13, 'positive': 7, 'negative': 4, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 15, 'positive': 13, 'negative': 1, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 17, 'positive': 4, 'negative': 11, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 12, 'positive': 5, 'negative': 5, 'neutral': 2}]","Peacock Inn, Bayard Lane, Princeton Center, Princeton, Mercer County, New Jersey, 08540, United States"
Princeton Marriott at Forrestal,"Polished hotel featuring casual dining, plus an indoor pool, a spa & a fitness center.","{'latitude': 40.3553827, 'longitude': -74.5990158}",40.3553827,-74.5990158,3,https://www.marriott.com/en-us/hotels/ttndf-princeton-marriott-at-forrestal/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 665}, {'stars': 4, 'count': 309}, {'stars': 3, 'count': 88}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 36}]",1122,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 23, 'positive': 21, 'negative': 1, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 282, 'positive': 231, 'negative': 35, 'neutral': 16}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 230, 'positive': 197, 'negative': 22, 'neutral': 11}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 28, 'positive': 21, 'negative': 2, 'neutral': 5}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 11, 'positive': 11, 'negative': 0, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 112, 'positive': 88, 'negative': 18, 'neutral': 6}]","Princeton Marriott at Forrestal, 100, College Road East, Princeton, Middlesex County, New Jersey, 08540, United States"
Hotel Du Village,"Boutique hotel on a remodeled country estate offering modern rooms, an outdoor pool & tennis courts.","{'latitude': 40.3811371, 'longitude': -74.9659468}",40.3811371,-74.9659468,3,https://landmarkvenues.com/venues/hotel-du-village-bucks-county-pa/,"[{'stars': 5, 'count': 271}, {'stars': 4, 'count': 78}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 23}]",404,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 139, 'positive': 107, 'negative': 13, 'neutral': 19}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 116, 'positive': 95, 'negative': 19, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 77, 'positive': 58, 'negative': 12, 'neutral': 7}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 20, 'positive': 4, 'negative': 14, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 17, 'positive': 1, 'negative': 13, 'neutral': 3}]","Solebury School, Phillips Mill Road, Solebury, Solebury Township, Bucks County, Pennsylvania, 18938, United States"
Logan Inn in New Hope PA,"Upscale 18th-century lodging offering rooms with period furnishings & free WiFi, plus 2 restaurants.","{'latitude': 40.3633355, 'longitude': -74.95159919999999}",40.3633355,-74.95159919999999,3,http://loganinn.com/,"[{'stars': 5, 'count': 508}, {'stars': 4, 'count': 203}, {'stars': 3, 'count': 74}, {'stars': 2, 'count': 40}, {'stars': 1, 'count': 56}]",881,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 159, 'positive': 100, 'negative': 41, 'neutral': 18}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 255, 'positive': 180, 'negative': 55, 'neutral': 20}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 25, 'positive': 17, 'negative': 4, 'neutral': 4}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 96, 'positive': 75, 'negative': 16, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 191, 'positive': 154, 'negative': 23, 'neutral': 14}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 17, 'positive': 5, 'negative': 11, 'neutral': 1}]","Logan Inn, 10, West Ferry Street, New Hope, Bucks County, Pennsylvania, 18938, United States"
Lambertville House,"19th-century hotel with unique decor, marble baths & free WiFi, plus a colonial-style eatery/bar.","{'latitude': 40.3657639, 'longitude': -74.94512499999999}",40.3657639,-74.94512499999999,3,http://www.lambertvillehouse.com/,"[{'stars': 5, 'count': 300}, {'stars': 4, 'count': 97}, {'stars': 3, 'count': 26}, {'stars': 2, 'count': 16}, {'stars': 1, 'count': 31}]",470,"[{'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 9, 'positive': 5, 'negative': 3, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 126, 'positive': 93, 'negative': 29, 'neutral': 4}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 101, 'positive': 73, 'negative': 19, 'neutral': 9}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 123, 'positive': 90, 'negative': 24, 'neutral': 9}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 107, 'positive': 93, 'negative': 8, 'neutral': 6}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 48, 'positive': 39, 'negative': 6, 'neutral': 3}]","32, Bridge Street, Lambertville, Hunterdon County, New Jersey, 08530, United States"
Cambria Hotel Philadelphia Downtown Center City,"Relaxed lodging offering laid-back rooms, along with a restaurant, a bar & a fitness center.","{'latitude': 39.9486274, 'longitude': -75.164198}",39.9486274,-75.164198,3,https://www.choicehotels.com/pennsylvania/philadelphia/cambria-hotels/pa776?mc=llgoxxpx,"[{'stars': 5, 'count': 778}, {'stars': 4, 'count': 279}, {'stars': 3, 'count': 112}, {'stars': 2, 'count': 75}, {'stars': 1, 'count': 155}]",1399,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 477, 'positive': 278, 'negative': 161, 'neutral': 38}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 133, 'positive': 43, 'negative': 66, 'neutral': 24}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 162, 'positive': 55, 'negative': 86, 'neutral': 21}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 294, 'positive': 185, 'negative': 94, 'neutral': 15}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 279, 'positive': 238, 'negative': 22, 'neutral': 19}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 498, 'positive': 362, 'negative': 108, 'neutral': 28}]","Cambria Hotel Philadelphia Downtown Center City, 219, South Broad Street, Gayborhood, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19110, United States"
Motto By Hilton Philadelphia Rittenhouse Square,"Cool, modern hotel featuring understated rooms, plus a gym, a Mexican restaurant & a rooftop eatery.","{'latitude': 39.9524705, 'longitude': -75.17162619999999}",39.9524705,-75.17162619999999,3,https://www.hilton.com/en/hotels/phlriua-motto-philadelphia-rittenhouse-square/?SEO_id=GMB-AMER-UA-PHLRIUA&y_source=1_MjM1NDQyMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"[{'stars': 5, 'count': 509}, {'stars': 4, 'count': 250}, {'stars': 3, 'count': 119}, {'stars': 2, 'count': 68}, {'stars': 1, 'count': 95}]",1041,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 152, 'positive': 109, 'negative': 22, 'neutral': 21}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 357, 'positive': 272, 'negative': 70, 'neutral': 15}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 223, 'positive': 76, 'negative': 116, 'neutral': 31}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 151, 'positive': 48, 'negative': 80, 'neutral': 23}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 284, 'positive': 245, 'negative': 15, 'neutral': 24}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 140, 'positive': 39, 'negative': 85, 'neutral': 16}]","35, South 19th Street, Rittenhouse Square, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19103, United States"
