Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Pet Friendly Pet-Friendly Home 11 Mi to Downtown Nashville,N/A,"{'latitude': 36.26953887939453, 'longitude': -86.70462799072266}",N/A,N/A,N/A,N/A,N/A
Madison Manor,N/A,"{'latitude': 36.26621627807617, 'longitude': -86.68365478515625}",4.133333,https://www.vacasa.com/unit/108495,N/A,15,N/A
Maples Farm Fresh Eggs,N/A,"{'latitude': 36.26847839355469, 'longitude': -86.77687072753906}",N/A,https://michael-maples.lodgify.com/listing/en/511042,N/A,N/A,N/A
Hendersonville Cottage,N/A,"{'latitude': 36.301361083984375, 'longitude': -86.62299346923828}",N/A,https://www.bluepillow.com/search?p_id=589dfef97c00cb10c8dae3d4&dest=bpex&cat=House&accomodationids=65cb95a83e6d928972fd0250,N/A,N/A,N/A
Private Secluded Barn with Comfy Interior and Fire Pit in Tennessee,N/A,"{'latitude': 36.36996841430664, 'longitude': -86.72151947021484}",5,https://glampinghub.com/unitedstatesofamerica/south/tennessee/nashville/private-nature-retreat-93357-0private-secluded-barn-comfy-interior-fire-pit-tennessee/,N/A,1,N/A
"Cozy 2-bedroom, 2 bath apartment in Goodlettsville",N/A,"{'latitude': 36.31296157836914, 'longitude': -86.69978332519531}",N/A,N/A,N/A,N/A,N/A
The best of both worlds,N/A,"{'latitude': 36.321590423583984, 'longitude': -86.72575378417969}",5,N/A,N/A,264,N/A
Creekwood Escape,N/A,"{'latitude': 36.284908294677734, 'longitude': -86.60887908935547}",4.95,https://pmg.holidayfuture.com/listings/249553?googleVR=1,N/A,51,N/A
Cottage close to Town,N/A,"{'latitude': 36.361610412597656, 'longitude': -86.60945129394531}",4.9,N/A,N/A,239,N/A
100 Acres-Wildlife Galore! Convenient to Nashville  Opryland,N/A,"{'latitude': 36.29212188720703, 'longitude': -86.78289794921875}",5,N/A,N/A,787,N/A
Nashville-Travelling Nurses & Business Travelers 1,N/A,"{'latitude': 36.26493835449219, 'longitude': -86.6517562866211}",N/A,N/A,N/A,N/A,N/A
Nashville-Travelling Nurses  Business Travelers 1,N/A,"{'latitude': 36.264930725097656, 'longitude': -86.65174865722656}",N/A,https://www.bluepillow.com/search?p_id=589dff487c00cb10c8dae851&dest=bpvr&cat=Apartment&accomodationids=64906c41ba24250813bf3eba,N/A,N/A,N/A
20 minutes to Downtown Nashville w/ Fenced in Yard,N/A,"{'latitude': 36.36262130737305, 'longitude': -86.7226791381836}",3.75,https://www.booking.com/hotel/us/20-minutes-to-downtown-nashville-w-fenced-in-yard.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-6073095_grp-3_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-6073095;utm_campaign=en,N/A,4,N/A
"Historic Log Cabin, Dreamy Loft Suite, Stone Frpl.",N/A,"{'latitude': 36.371498107910156, 'longitude': -86.61801147460938}",5,N/A,N/A,115,N/A
The barn in Hendersonville,N/A,"{'latitude': 36.347320556640625, 'longitude': -86.65109252929688}",5,N/A,N/A,142,N/A
Somatel Goodlettsville,N/A,"{'latitude': 36.32316970825195, 'longitude': -86.70641326904297}",3.4,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D121007528%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,146,N/A
Home Away from Home King Suite,N/A,"{'latitude': 36.343971252441406, 'longitude': -86.71446228027344}",5,N/A,N/A,4,N/A
*Nashville’s Hidden Gem*,N/A,"{'latitude': 36.281166076660156, 'longitude': -86.7899169921875}",4.85,https://www.booking.com/hotel/us/nashvilles-hidden-gem.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11568026_grp-2_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11568026;utm_campaign=en,N/A,3,N/A
