Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Red Roof Inn Tampa - Brandon,"Modest rooms, some with minifridges & microwaves, in a simple budget hotel offering parking.","{'latitude': 27.944430999999998, 'longitude': -82.3322261}",2,https://www.redroof.com/property/fl/tampa/RRI173?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI173,"[{'stars': 5, 'count': 263}, {'stars': 4, 'count': 213}, {'stars': 3, 'count': 250}, {'stars': 2, 'count': 153}, {'stars': 1, 'count': 559}]",1438,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 59, 'positive': 37, 'negative': 17, 'neutral': 5}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 10, 'positive': 6, 'negative': 1, 'neutral': 3}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 11, 'positive': 2, 'negative': 9, 'neutral': 0}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 16, 'positive': 4, 'negative': 11, 'neutral': 1}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 10, 'positive': 2, 'negative': 8, 'neutral': 0}]"
Star Motel,N/A,"{'latitude': 27.997337299999998, 'longitude': -82.320404}",N/A,N/A,"[{'stars': 5, 'count': 42}, {'stars': 4, 'count': 29}, {'stars': 3, 'count': 39}, {'stars': 2, 'count': 22}, {'stars': 1, 'count': 78}]",210,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 7, 'positive': 2, 'negative': 5, 'neutral': 0}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 6, 'positive': 2, 'negative': 3, 'neutral': 1}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 5, 'positive': 1, 'negative': 4, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 6, 'positive': 0, 'negative': 6, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 42, 'positive': 10, 'negative': 31, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 31, 'positive': 9, 'negative': 18, 'neutral': 4}]"
Spanish Main,"Upbeat RV park featuring a heated outdoor pool, playground, stocked fishing ponds & activities.","{'latitude': 28.063937799999998, 'longitude': -82.3055357}",N/A,https://www.sunoutdoors.com/florida/spanish-main-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 58}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 63}]",328,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 36, 'positive': 26, 'negative': 6, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 27, 'positive': 20, 'negative': 5, 'neutral': 2}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 13, 'positive': 13, 'negative': 0, 'neutral': 0}]"
Riverbend Retreat Fla.,"Refined riverside B&B offering warm quarters, plus an outdoor pool, a BBQ & a deck.","{'latitude': 27.8616031, 'longitude': -82.3411715}",4,https://www.riverbendretreatfla.com/,"[{'stars': 5, 'count': 131}, {'stars': 4, 'count': 7}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 2}]",143,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 43, 'positive': 42, 'negative': 0, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 42, 'positive': 41, 'negative': 1, 'neutral': 0}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 24, 'positive': 24, 'negative': 0, 'neutral': 0}]"
Tampa East,"RV sites & cottages at a resort with 3 outdoor pools, game rooms, a playground & shuffleboard.","{'latitude': 28.019566299999997, 'longitude': -82.2451261}",2,https://www.sunoutdoors.com/florida/tampa-east-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 159}, {'stars': 4, 'count': 74}, {'stars': 3, 'count': 41}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 25}]",313,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 42, 'positive': 36, 'negative': 5, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 35, 'positive': 23, 'negative': 8, 'neutral': 4}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 13, 'positive': 13, 'negative': 0, 'neutral': 0}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 15, 'positive': 4, 'negative': 8, 'neutral': 3}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 10, 'positive': 1, 'negative': 8, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 11, 'positive': 3, 'negative': 8, 'neutral': 0}]"
Red Roof Inn Tampa Fairgrounds - Casino,Down-to-earth rooms in an unassuming budget hotel offering complimentary parking & Wi-Fi.,"{'latitude': 27.9925036, 'longitude': -82.357025}",2,https://www.redroof.com/property/fl/tampa/RRI092?utm_source=GMB&utm_medium=Google&utm_campaign=GMB_Performance_RRI092,"[{'stars': 5, 'count': 470}, {'stars': 4, 'count': 261}, {'stars': 3, 'count': 281}, {'stars': 2, 'count': 216}, {'stars': 1, 'count': 632}]",1860,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 128, 'positive': 78, 'negative': 36, 'neutral': 14}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 19, 'positive': 19, 'negative': 0, 'neutral': 0}, {'name': 'Transit', 'description': 'Public transit', 'total_mentioned': 15, 'positive': 9, 'negative': 4, 'neutral': 2}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 25, 'positive': 5, 'negative': 18, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 28, 'positive': 8, 'negative': 19, 'neutral': 1}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 30, 'positive': 8, 'negative': 19, 'neutral': 3}]"
Knights Inn Plant City,"Simple budget hotel with an outdoor pool & a playground, plus free continental breakfast & Wi-Fi.","{'latitude': 28.0355242, 'longitude': -82.12279339999999}",2,https://www.knightsinn.com/us/fl/plant-city/knights-inn-plant-city,"[{'stars': 5, 'count': 174}, {'stars': 4, 'count': 95}, {'stars': 3, 'count': 150}, {'stars': 2, 'count': 114}, {'stars': 1, 'count': 333}]",866,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 35, 'positive': 2, 'negative': 30, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 20, 'positive': 8, 'negative': 10, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 44, 'positive': 3, 'negative': 38, 'neutral': 3}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 18, 'positive': 0, 'negative': 17, 'neutral': 1}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 15, 'positive': 3, 'negative': 12, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 37, 'positive': 9, 'negative': 25, 'neutral': 3}]"
Garden View Motel,N/A,"{'latitude': 28.0331969, 'longitude': -82.4312458}",N/A,N/A,"[{'stars': 5, 'count': 63}, {'stars': 4, 'count': 38}, {'stars': 3, 'count': 41}, {'stars': 2, 'count': 28}, {'stars': 1, 'count': 50}]",220,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 40, 'positive': 15, 'negative': 23, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 30, 'positive': 16, 'negative': 12, 'neutral': 2}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 9, 'positive': 6, 'negative': 3, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 37, 'positive': 15, 'negative': 17, 'neutral': 5}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 10, 'positive': 0, 'negative': 7, 'neutral': 3}]"
Travelers Inn,N/A,"{'latitude': 28.0323644, 'longitude': -82.4315201}",N/A,N/A,"[{'stars': 5, 'count': 43}, {'stars': 4, 'count': 14}, {'stars': 3, 'count': 20}, {'stars': 2, 'count': 7}, {'stars': 1, 'count': 31}]",115,"[{'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 5, 'positive': 0, 'negative': 4, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 14, 'positive': 7, 'negative': 7, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 13, 'positive': 4, 'negative': 8, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 9, 'positive': 2, 'negative': 4, 'neutral': 3}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 6, 'positive': 3, 'negative': 3, 'neutral': 0}]"
Hidden River,"Full-hookup RV sites in a 55+ community, with long-term rates & planned events such as bingo.","{'latitude': 27.867869499999998, 'longitude': -82.28850229999999}",N/A,https://www.sunoutdoors.com/florida/hidden-river-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 112}, {'stars': 4, 'count': 40}, {'stars': 3, 'count': 24}, {'stars': 2, 'count': 10}, {'stars': 1, 'count': 22}]",208,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 28, 'positive': 26, 'negative': 1, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 28, 'positive': 20, 'negative': 8, 'neutral': 0}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 10, 'positive': 9, 'negative': 1, 'neutral': 0}]"
