Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Hite Place,N/A,"{'latitude': 36.37850570678711, 'longitude': -86.44511413574219}",4.95,https://pmg.holidayfuture.com/listings/249549?googleVR=1,N/A,21,N/A
Simply Starpoint,N/A,"{'latitude': 36.35789489746094, 'longitude': -86.48369598388672}",4.9,https://pmg.holidayfuture.com/listings/249554?googleVR=1,N/A,37,N/A
"Beautiful, Historic Guesthouse, 564",N/A,"{'latitude': 36.3813362121582, 'longitude': -86.44435119628906}",N/A,https://theretreats.lodgify.com/listing/en/614494,N/A,N/A,N/A
"Fall Flash Fifteen*, Lakefront Old Hickory | Pool/",N/A,"{'latitude': 36.31726837158203, 'longitude': -86.509765625}",4.6205,https://gtravel.pmtsmartsync.com/site_clickthrough.php?hotelid=45676&language=en,N/A,52,N/A
Modern Luxury Loft in Historic Downtown Gallatin,N/A,"{'latitude': 36.390262603759766, 'longitude': -86.44605255126953}",5,N/A,N/A,4,N/A
Gallatin House on Long Hollow Golf Course!,N/A,"{'latitude': 36.391300201416016, 'longitude': -86.48341369628906}",4.9621134,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3094173&lc=google,N/A,388,N/A
Cozy House in Gallatin City Limits,N/A,"{'latitude': 36.38351821899414, 'longitude': -86.45198059082031}",5,N/A,N/A,22,N/A
Gallatin Getaway,N/A,"{'latitude': 36.38132095336914, 'longitude': -86.43606567382812}",4.95,https://pmg.holidayfuture.com/listings/249548?googleVR=1,N/A,32,N/A
Great Location!!! Brand new place!!! in Gallatin TN Close to everything.,N/A,"{'latitude': 36.38838195800781, 'longitude': -86.44666290283203}",N/A,N/A,N/A,N/A,N/A
"Pet-Friendly Gallatin Home with Deck, 1 Mi to Town!",N/A,"{'latitude': 36.39863967895508, 'longitude': -86.45729064941406}",4.25,N/A,N/A,8,N/A
"Cozy 2-bedroom apartment in marvelous Gallatin with WiFi, AC",N/A,"{'latitude': 36.34670639038086, 'longitude': -86.51629638671875}",N/A,https://www.us.despegar.com/hotels/h-6163660,N/A,N/A,N/A
Lake Cabin |30 miles from Nashville,N/A,"{'latitude': 36.35166931152344, 'longitude': -86.52169799804688}",4.9,N/A,N/A,18,N/A
1 Mi to Downtown Gallatin: Family-Friendly Home!,N/A,"{'latitude': 36.373138427734375, 'longitude': -86.44258117675781}",4.5,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3847042&lc=google,N/A,2,N/A
Rustic Cabin | 30 miles from Nashville,N/A,"{'latitude': 36.34642791748047, 'longitude': -86.52355194091797}",5,N/A,N/A,20,N/A
Cozy cabin offering the perfect space to hideaway!,N/A,"{'latitude': 36.29568862915039, 'longitude': -86.47781372070312}",5,https://www.bluepillow.com/search?p_id=589dff407c00cb10c8dae7fa&dest=bpvr&cat=Cabin&accomodationids=63975c67b05b4aeb869d8611,N/A,1,N/A
Vintage modern / boho Gallatin townhome!,N/A,"{'latitude': 36.37760543823242, 'longitude': -86.44320678710938}",5,https://www.vrbo.com/4048055?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,2,N/A
The Guest Suite - One-Bedroom House,N/A,"{'latitude': 36.3714714050293, 'longitude': -86.52606964111328}",4,N/A,N/A,5,N/A
Billy Goat Hill Cabin - Romantic Cabana with Hot tub,N/A,"{'latitude': 36.327388763427734, 'longitude': -86.36658477783203}",N/A,https://www.us.despegar.com/hotels/h-4948279,N/A,N/A,N/A
