Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Stayable Lakeland,"Unfussy rooms in a laid-back hotel featuring an outdoor pool, a playground & laundry facilities.","{'latitude': 28.1027755, 'longitude': -81.94933309999999}",2,https://rentstayable.com/locations/lakeland/,"[{'stars': 5, 'count': 133}, {'stars': 4, 'count': 63}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 20}, {'stars': 1, 'count': 121}]",379,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 32, 'positive': 18, 'negative': 10, 'neutral': 4}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 12, 'positive': 4, 'negative': 3, 'neutral': 5}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 25, 'positive': 6, 'negative': 16, 'neutral': 3}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 11, 'positive': 3, 'negative': 7, 'neutral': 1}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 23, 'positive': 17, 'negative': 4, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 32, 'positive': 12, 'negative': 15, 'neutral': 5}]"
Sweetwater,N/A,"{'latitude': 28.2103288, 'longitude': -82.1937945}",3,https://www.sunoutdoors.com/florida/sweetwater-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 116}, {'stars': 4, 'count': 53}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 8}, {'stars': 1, 'count': 10}]",209,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 15, 'positive': 12, 'negative': 0, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 6, 'positive': 2, 'negative': 2, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 22, 'positive': 17, 'negative': 5, 'neutral': 0}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 9, 'positive': 7, 'negative': 0, 'neutral': 2}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 16, 'positive': 13, 'negative': 3, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 21, 'positive': 16, 'negative': 2, 'neutral': 3}]"
Knights Inn Plant City,"Simple budget hotel with an outdoor pool & a playground, plus free continental breakfast & Wi-Fi.","{'latitude': 28.0355242, 'longitude': -82.12279339999999}",2,https://www.knightsinn.com/us/fl/plant-city/knights-inn-plant-city,"[{'stars': 5, 'count': 174}, {'stars': 4, 'count': 95}, {'stars': 3, 'count': 150}, {'stars': 2, 'count': 114}, {'stars': 1, 'count': 333}]",866,"[{'name': 'Safety', 'description': 'Safety', 'total_mentioned': 35, 'positive': 2, 'negative': 30, 'neutral': 3}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 20, 'positive': 8, 'negative': 10, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 44, 'positive': 3, 'negative': 38, 'neutral': 3}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 18, 'positive': 0, 'negative': 17, 'neutral': 1}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 15, 'positive': 3, 'negative': 12, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 37, 'positive': 9, 'negative': 25, 'neutral': 3}]"
Travelodge by Wyndham Lakeland,"Straightforward hotel offering an outdoor pool, a gym & a 24-hour restaurant, plus free breakfast.","{'latitude': 28.0865981, 'longitude': -81.9710705}",2,https://www.wyndhamhotels.com/travelodge/lakeland-florida/travelodge-lakeland/overview?CID=LC:fkqqcjhla7b6gbb:41110&iata=00093796,"[{'stars': 5, 'count': 398}, {'stars': 4, 'count': 200}, {'stars': 3, 'count': 87}, {'stars': 2, 'count': 36}, {'stars': 1, 'count': 77}]",798,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 70, 'positive': 29, 'negative': 32, 'neutral': 9}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 122, 'positive': 57, 'negative': 50, 'neutral': 15}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 42, 'positive': 15, 'negative': 20, 'neutral': 7}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 86, 'positive': 68, 'negative': 7, 'neutral': 11}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 51, 'positive': 38, 'negative': 8, 'neutral': 5}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 71, 'positive': 39, 'negative': 20, 'neutral': 12}]"
TownePlace Suites Lakeland,"Modern suites in a laid-back lodging offering an outdoor pool & a gym, plus free hot breakfast.","{'latitude': 28.0849208, 'longitude': -81.97338210000001}",3,https://www.marriott.com/en-us/hotels/tpaxl-towneplace-suites-lakeland/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 370}, {'stars': 4, 'count': 107}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 34}]",571,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 62, 'positive': 44, 'negative': 15, 'neutral': 3}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 63, 'positive': 54, 'negative': 2, 'neutral': 7}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 13, 'positive': 12, 'negative': 1, 'neutral': 0}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 39, 'positive': 22, 'negative': 8, 'neutral': 9}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 26, 'positive': 16, 'negative': 8, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 54, 'positive': 25, 'negative': 23, 'neutral': 6}]"
Spanish Main,"Upbeat RV park featuring a heated outdoor pool, playground, stocked fishing ponds & activities.","{'latitude': 28.063937799999998, 'longitude': -82.3055357}",N/A,https://www.sunoutdoors.com/florida/spanish-main-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 58}, {'stars': 3, 'count': 42}, {'stars': 2, 'count': 24}, {'stars': 1, 'count': 63}]",328,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 36, 'positive': 26, 'negative': 6, 'neutral': 4}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 27, 'positive': 20, 'negative': 5, 'neutral': 2}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 13, 'positive': 13, 'negative': 0, 'neutral': 0}]"
Lakeland,"RV park featuring spacious hook-up sites plus cabins, with a game room, heated pool & movie nights.","{'latitude': 28.110059699999997, 'longitude': -81.9395835}",N/A,https://www.sunoutdoors.com/florida/lakeland-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 152}, {'stars': 4, 'count': 57}, {'stars': 3, 'count': 21}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 23}]",265,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 10, 'positive': 7, 'negative': 2, 'neutral': 1}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 6, 'positive': 5, 'negative': 1, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 28, 'positive': 20, 'negative': 6, 'neutral': 2}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 21, 'positive': 18, 'negative': 3, 'neutral': 0}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 6, 'positive': 0, 'negative': 4, 'neutral': 2}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 8, 'positive': 5, 'negative': 3, 'neutral': 0}]"
Majestic Oaks,N/A,"{'latitude': 28.2120857, 'longitude': -82.1615125}",3,https://www.sunoutdoors.com/florida/majestic-oaks-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 83}, {'stars': 4, 'count': 30}, {'stars': 3, 'count': 11}, {'stars': 2, 'count': 3}, {'stars': 1, 'count': 6}]",133,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 14, 'positive': 13, 'negative': 0, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 14, 'positive': 14, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 18, 'positive': 15, 'negative': 3, 'neutral': 0}]"
Southern Charm,N/A,"{'latitude': 28.2085752, 'longitude': -82.1911526}",3,https://www.sunoutdoors.com/florida/southern-charm-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 131}, {'stars': 4, 'count': 49}, {'stars': 3, 'count': 26}, {'stars': 2, 'count': 7}, {'stars': 1, 'count': 9}]",222,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 20, 'positive': 20, 'negative': 0, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 19, 'positive': 18, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 13, 'positive': 10, 'negative': 3, 'neutral': 0}]"
Clydes Cottages & RV,N/A,"{'latitude': 28.2150455, 'longitude': -82.1809631}",3,N/A,"[{'stars': 5, 'count': 11}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 3}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 1}]",18,N/A
