Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
DowntoWn Abbey,N/A,"{'latitude': 38.62885665893555, 'longitude': -90.19432067871094}",N/A,N/A,N/A,N/A,N/A
Private cabin 3bed\/2bath + 15 min to STL & Scott’s AFB,N/A,"{'latitude': 38.56603240966797, 'longitude': -90.02945709228516}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D11167654%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
"Gorgeous Condo in Soulard, St. Louis",N/A,"{'latitude': 38.61213684082031, 'longitude': -90.20565795898438}",N/A,N/A,N/A,N/A,N/A
Belleville Vacation Rental 13 Mi to St Louis,N/A,"{'latitude': 38.566749572753906, 'longitude': -90.04962158203125}",N/A,https://www.bluepillow.com/search?p_id=589dfdb07c00cb10c8dad187&dest=bkng&cat=Apartment&accomodationids=64861f637f7e24c192308d7d,N/A,N/A,N/A
Pink Posh Place - a girls getaway + bachelorettes!,N/A,"{'latitude': 38.60880661010742, 'longitude': -90.20458984375}",N/A,https://jandjdesignteam.hospitable.rentals/property/pink-posh-place-prime-location,N/A,36,N/A
Pet Friendly St. Louis Home With Deck Outdoor Bar & Grill,N/A,"{'latitude': 38.64613723754883, 'longitude': -90.19728088378906}",N/A,https://www.bringfido.com/lodging/1809376?aid=googlerentals-website,N/A,N/A,N/A
Artist Warehouse Suite 1 - Downtown St. Louis - Warehouse Sleeps up 6 - 20,N/A,"{'latitude': 38.63996124267578, 'longitude': -90.18190002441406}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad881&dest=bpvr&cat=Apartment&accomodationids=6396f976b05b4aeb8697270c,N/A,6,N/A
A huge Sprawling House on a large lot -15 minutes to St Louis,N/A,"{'latitude': 38.580501556396484, 'longitude': -90.04168701171875}",N/A,https://www.booking.com/hotel/us/a-huge-sprawling-house-on-a-large-lot-15-minutes-to-st-louis.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11930147_grp-3_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11930147;utm_campaign=en,N/A,N/A,N/A
Artist Warehouse Suite  - Downtown St. Louis - Warehouse Sleeps up 6 - 20,N/A,"{'latitude': 38.63996124267578, 'longitude': -90.1819076538086}",N/A,N/A,N/A,11,N/A
Pointe 400 By ExecuStay,N/A,"{'latitude': 38.621498107910156, 'longitude': -90.19029998779297}",N/A,https://www.super.com/travel/hotels/GvZebE4G?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
"Charming 2-bedroom townhome with WiFi, AC in enchanting Downtown St. Louis.",N/A,"{'latitude': 38.639076232910156, 'longitude': -90.1948471069336}",N/A,https://www.us.despegar.com/hotels/h-6250419,N/A,N/A,N/A
The Dachshund - Townhouse in Historic Soulard,N/A,"{'latitude': 38.609031677246094, 'longitude': -90.20182800292969}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad881&dest=bpex&cat=House&accomodationids=6397542afc70cceab61d6b5c,N/A,N/A,N/A
Towers at Opop 2102 Spacios and Cozy 1 bd 1 b,N/A,"{'latitude': 38.629825592041016, 'longitude': -90.1920166015625}",N/A,https://book.hostfully.com/properties-by-preston/property-details/5dcb099a-b5ae-4ce0-a5fa-198fd9896689/towers-at-opop-2102-spacios-and-cozy-1-bd-1-b,N/A,N/A,N/A
Spacious 2/1 w/large yard only 20 min to STL Arch,N/A,"{'latitude': 38.54804992675781, 'longitude': -90.07588195800781}",N/A,N/A,N/A,13,N/A
The Doxie - Townhouse in Historic Soulard,N/A,"{'latitude': 38.60868453979492, 'longitude': -90.200439453125}",N/A,N/A,N/A,7,N/A
The Dackel - Townhouse in Historic Soulard,N/A,"{'latitude': 38.60749053955078, 'longitude': -90.20331573486328}",N/A,N/A,N/A,40,N/A
Gold Door Loft *amazing location in Soulard*,N/A,"{'latitude': 38.61000061035156, 'longitude': -90.2035903930664}",N/A,https://jandjdesignteam.hospitable.rentals/property/gold-door-loft-prime-location,N/A,289,N/A
3BR Townhouse in Historic Soulard St. Louis,N/A,"{'latitude': 38.60765075683594, 'longitude': -90.20059967041016}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad881&dest=bpvr&cat=House&accomodationids=65cbad3fd1633aac91791a04,N/A,N/A,N/A
