Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Extended Stay America Select Suites - St Louis - Westport - East Lackland Rd.,Informal quarters with kitchens in a low-key all-suite hotel offering free Wi-Fi & breakfast.,"{'latitude': 38.6993957, 'longitude': -90.435451}",2,https://www.extendedstayamerica.com/hotels/mo/st-louis/westport-east-lackland-rd?channel=gmb-listing&utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,"[{'stars': 5, 'count': 331}, {'stars': 4, 'count': 134}, {'stars': 3, 'count': 110}, {'stars': 2, 'count': 74}, {'stars': 1, 'count': 203}]",852,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 21, 'positive': 8, 'negative': 9, 'neutral': 4}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 41, 'positive': 13, 'negative': 26, 'neutral': 2}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 15, 'positive': 6, 'negative': 9, 'neutral': 0}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 16, 'positive': 3, 'negative': 11, 'neutral': 2}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 13, 'positive': 2, 'negative': 11, 'neutral': 0}, {'name': 'TV', 'description': 'Room entertainment', 'total_mentioned': 14, 'positive': 1, 'negative': 9, 'neutral': 4}]"
Shady Lane Cabins & Motel,"Humble quarters, some with kitchens, in a simple motel offering BBQs, a game room & a playground.","{'latitude': 37.156516, 'longitude': -91.359708}",N/A,http://shadylanecabins.com/,"[{'stars': 5, 'count': 120}, {'stars': 4, 'count': 31}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 16}]",173,"[{'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 6, 'positive': 3, 'negative': 2, 'neutral': 1}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 53, 'positive': 44, 'negative': 7, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 15, 'positive': 6, 'negative': 7, 'neutral': 2}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 13, 'positive': 4, 'negative': 7, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 6, 'positive': 6, 'negative': 0, 'neutral': 0}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 10, 'positive': 8, 'negative': 1, 'neutral': 1}]"
Deer Run Estate LLC,N/A,"{'latitude': 37.3436455, 'longitude': -92.8764654}",N/A,N/A,"[{'stars': 5, 'count': 3}, {'stars': 4, 'count': 0}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",3,N/A
Branson King Resort and Suites,N/A,"{'latitude': 36.6332629, 'longitude': -93.2793567}",3,https://www.bransonkingresort.com/,"[{'stars': 5, 'count': 349}, {'stars': 4, 'count': 103}, {'stars': 3, 'count': 75}, {'stars': 2, 'count': 72}, {'stars': 1, 'count': 175}]",774,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 213, 'positive': 167, 'negative': 27, 'neutral': 19}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 149, 'positive': 9, 'negative': 125, 'neutral': 15}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 290, 'positive': 124, 'negative': 148, 'neutral': 18}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 288, 'positive': 181, 'negative': 89, 'neutral': 18}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 109, 'positive': 84, 'negative': 12, 'neutral': 13}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 179, 'positive': 41, 'negative': 121, 'neutral': 17}]"
The Suites at Fall Creek,"Modest quarters with kitchen facilities in a casual resort offering mini-golf, a marina & 2 pools.","{'latitude': 36.605145799999995, 'longitude': -93.28333850000001}",3,https://www.tophotelreservations.com/the-suites-at-fall-creek/special-offers?utm_source=google&utm_medium=organic&utm_campaign=pfc-gmb-listing&utm_content=gmb-listing_weblink,"[{'stars': 5, 'count': 1192}, {'stars': 4, 'count': 521}, {'stars': 3, 'count': 248}, {'stars': 2, 'count': 106}, {'stars': 1, 'count': 137}]",2204,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 672, 'positive': 477, 'negative': 134, 'neutral': 61}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 204, 'positive': 59, 'negative': 119, 'neutral': 26}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 208, 'positive': 127, 'negative': 61, 'neutral': 20}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 388, 'positive': 272, 'negative': 92, 'neutral': 24}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 182, 'positive': 134, 'negative': 34, 'neutral': 14}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 124, 'positive': 66, 'negative': 38, 'neutral': 20}]"
Alhonna Resort & Marina,"Simple rooms, apartments & cottages in a waterfront resort featuring a marina & a restaurant/bar.","{'latitude': 38.1993681, 'longitude': -92.7515983}",3,http://www.thealhonnaresort.com/,"[{'stars': 5, 'count': 334}, {'stars': 4, 'count': 134}, {'stars': 3, 'count': 35}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 15}]",530,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 91, 'positive': 80, 'negative': 9, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 88, 'positive': 69, 'negative': 14, 'neutral': 5}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 43, 'positive': 40, 'negative': 1, 'neutral': 2}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 23, 'positive': 7, 'negative': 14, 'neutral': 2}]"
Big Cedar Lodge,"Rustic-chic resort on 800 acres with a range of rooms & log cabins, plus dining & recreation.","{'latitude': 36.531748, 'longitude': -93.2488309}",4,http://www.bigcedar.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,"[{'stars': 5, 'count': 2542}, {'stars': 4, 'count': 376}, {'stars': 3, 'count': 116}, {'stars': 2, 'count': 67}, {'stars': 1, 'count': 165}]",3266,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 601, 'positive': 490, 'negative': 77, 'neutral': 34}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 288, 'positive': 239, 'negative': 28, 'neutral': 21}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 423, 'positive': 302, 'negative': 96, 'neutral': 25}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 11, 'positive': 4, 'negative': 6, 'neutral': 1}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 19, 'positive': 6, 'negative': 12, 'neutral': 1}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 16, 'positive': 3, 'negative': 13, 'neutral': 0}]"
Big Cedar,N/A,"{'latitude': 36.5370439, 'longitude': -93.2762877}",N/A,http://bigcedar.com/,"[{'stars': 5, 'count': 426}, {'stars': 4, 'count': 44}, {'stars': 3, 'count': 11}, {'stars': 2, 'count': 4}, {'stars': 1, 'count': 8}]",493,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 87, 'positive': 73, 'negative': 10, 'neutral': 4}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 30, 'positive': 29, 'negative': 0, 'neutral': 1}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 27, 'positive': 25, 'negative': 1, 'neutral': 1}]"
Coldwater Ranch,Plain cabins with kitchens & lake views on a horseback riding & hunting resort with charcoal grills.,"{'latitude': 37.1929321, 'longitude': -91.3426513}",N/A,http://www.coldwaterranch.com/,"[{'stars': 5, 'count': 34}, {'stars': 4, 'count': 15}, {'stars': 3, 'count': 0}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 7}]",58,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 14, 'positive': 11, 'negative': 2, 'neutral': 1}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 10, 'positive': 7, 'negative': 2, 'neutral': 1}]"
Hyatt Vacation Club at The Lodges at Timber Ridge,"High-end rooms & lodges in a resort offering dining, a water park, a theater & 2 golf courses.","{'latitude': 36.6076279, 'longitude': -93.2929605}",4,https://www.vacationclubrentals.com/mo/branson/lodges-timber-ridge,"[{'stars': 5, 'count': 1762}, {'stars': 4, 'count': 676}, {'stars': 3, 'count': 255}, {'stars': 2, 'count': 126}, {'stars': 1, 'count': 215}]",3034,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 459, 'positive': 308, 'negative': 102, 'neutral': 49}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 360, 'positive': 281, 'negative': 52, 'neutral': 27}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 181, 'positive': 130, 'negative': 24, 'neutral': 27}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 252, 'positive': 187, 'negative': 43, 'neutral': 22}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 529, 'positive': 381, 'negative': 126, 'neutral': 22}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 807, 'positive': 592, 'negative': 151, 'neutral': 64}]"
