Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
DowntoWn Abbey,N/A,"{'latitude': 38.62885665893555, 'longitude': -90.19432067871094}",N/A,N/A,N/A,N/A,N/A
Private cabin 3bed/2bath + 15 min to STL & Scott’s AFB,N/A,"{'latitude': 38.565040588378906, 'longitude': -90.02465057373047}",N/A,https://www.vrbo.com/2122396?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,40,N/A
Private cabin 3bed\/2bath + 15 min to STL & Scott’s AFB,N/A,"{'latitude': 38.56603240966797, 'longitude': -90.02945709228516}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D11167654%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
The Blue House near Frank Holten State Park / Golf /Lighthouse Restaurant,N/A,"{'latitude': 38.607078552246094, 'longitude': -90.10909271240234}",N/A,N/A,N/A,10,N/A
Pointe 400 By ExecuStay,N/A,"{'latitude': 38.621498107910156, 'longitude': -90.19029998779297}",N/A,https://www.super.com/travel/hotels/GvZebE4G?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Country Setting,N/A,"{'latitude': 38.61576843261719, 'longitude': -90.03620910644531}",N/A,https://www.bluepillow.com/search?p_id=589dfdb37c00cb10c8dad1b2&dest=bpvr&cat=House&accomodationids=65cc5e21d1633aac917ca06b,N/A,N/A,N/A
The Blue House near Frank Holten State Park \/ Golf \/Lighthouse Restaurant,N/A,"{'latitude': 38.605194091796875, 'longitude': -90.10430145263672}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D90780766%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Pink Posh Place - a girls getaway + bachelorettes!,N/A,"{'latitude': 38.60880661010742, 'longitude': -90.20458984375}",N/A,https://jandjdesignteam.hospitable.rentals/property/pink-posh-place-prime-location,N/A,36,N/A
Pointe 400 by ExecuStay,N/A,"{'latitude': 38.6214599609375, 'longitude': -90.19032287597656}",N/A,N/A,N/A,N/A,N/A
Pet Friendly St. Louis Home With Deck Outdoor Bar & Grill,N/A,"{'latitude': 38.64613723754883, 'longitude': -90.19728088378906}",N/A,https://www.bringfido.com/lodging/1809376?aid=googlerentals-website,N/A,N/A,N/A
A huge Sprawling House on a large lot -15 minutes to St Louis,N/A,"{'latitude': 38.580501556396484, 'longitude': -90.04168701171875}",N/A,https://www.booking.com/hotel/us/a-huge-sprawling-house-on-a-large-lot-15-minutes-to-st-louis.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11930147_grp-3_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11930147;utm_campaign=en,N/A,N/A,N/A
"Indoor Pool, Hot tub, Sauna, Private Gated area, 5 acres.",N/A,"{'latitude': 38.56821823120117, 'longitude': -90.0932388305664}",N/A,N/A,N/A,2,N/A
Landing at 11th & Spruce - 1 Bedroom in Downtown,N/A,"{'latitude': 38.62384033203125, 'longitude': -90.197998046875}",N/A,https://landing.holidayfuture.com/listings/264056?googleVR=1,N/A,N/A,N/A
The Soulard Lodge | The Mountains Can Wait,N/A,"{'latitude': 38.60646057128906, 'longitude': -90.20442199707031}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad881&dest=bpex&cat=Apartment&accomodationids=65cb84503e6d928972f86998,N/A,N/A,N/A
Towers at Opop 2103 Spacios and Cozy 1 bd 1 b,N/A,"{'latitude': 38.629825592041016, 'longitude': -90.1920166015625}",N/A,https://book.hostfully.com/properties-by-preston/property-details/4d97e915-be20-47bf-af92-5a95e9d87451/towers-at-opop-2103-spacios-and-cozy-1-bd-1-b,N/A,N/A,N/A
The Doxie - Townhouse in Historic Soulard,N/A,"{'latitude': 38.60868453979492, 'longitude': -90.200439453125}",N/A,N/A,N/A,7,N/A
Gold Door Loft *amazing location in Soulard*,N/A,"{'latitude': 38.61000061035156, 'longitude': -90.2035903930664}",N/A,https://jandjdesignteam.hospitable.rentals/property/gold-door-loft-prime-location,N/A,289,N/A
Cozy downtown condo,N/A,"{'latitude': 38.632781982421875, 'longitude': -90.19464874267578}",N/A,N/A,N/A,16,N/A
