Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
East End Harmony Retro Retreat,N/A,"{'latitude': 36.12657165527344, 'longitude': -86.63101196289062}",4.13125,https://www.vacasa.com/unit/105140,N/A,32,N/A
"""Funky Town #10"" 3 bedroom -sleeps 9 -15 minutes from Nashville",N/A,"{'latitude': 36.17763900756836, 'longitude': -86.61979675292969}",4.9,N/A,N/A,8,N/A
Percy Priest Lake 1min/2 Masters/Quiet Family home,N/A,"{'latitude': 36.049007415771484, 'longitude': -86.54640197753906}",4.65,https://legacyvacationrentals.directstays.com/property/percy-priest-lake-1min2-mastersquiet-family-home,N/A,44,N/A
1Min to Percy Priest Lake 2 Masters Quiet Family Home,N/A,"{'latitude': 36.04901123046875, 'longitude': -86.54640197753906}",N/A,N/A,N/A,N/A,N/A
Percy Priest Lake 1min/1 Masters Large Family Area,N/A,"{'latitude': 36.04106521606445, 'longitude': -86.54020690917969}",4.662121,https://legacyvacationrentals.directstays.com/property/percy-priest-lake-1min1-masters-large-family-area,N/A,36,N/A
Percy Priest Lake2 Quiet Family Home,N/A,"{'latitude': 36.04106903076172, 'longitude': -86.54020690917969}",N/A,N/A,N/A,N/A,N/A
Landing at The Avalon of Hermitage Apartments - 2 Bedrooms in East Nashville,N/A,"{'latitude': 36.18463897705078, 'longitude': -86.6063003540039}",N/A,https://landing.holidayfuture.com/listings/224172?googleVR=1,N/A,N/A,N/A
Hermitage Work & Thrive Retreat,N/A,"{'latitude': 36.20427322387695, 'longitude': -86.59583282470703}",5,https://yourspaceourplace.zeevou.direct/united-states/nashville/hermitage-work-thrive-retreat/10355/16120,N/A,2,N/A
Nashville Area Apartment: 12 Mi to Downtown!,N/A,"{'latitude': 36.186058044433594, 'longitude': -86.64865112304688}",N/A,N/A,N/A,N/A,N/A
Hermitage Work  Thrive Retreat,N/A,"{'latitude': 36.20492172241211, 'longitude': -86.59504699707031}",N/A,https://www.bluepillow.com/search?p_id=589dfe477c00cb10c8dada3c&dest=bpvr&cat=House&accomodationids=649070ecba24250813c3b920,N/A,N/A,N/A
Cozy Hermitage Home w/ Deck: 11 Mi to Nashville!,N/A,"{'latitude': 36.17605972290039, 'longitude': -86.6182861328125}",5,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3815204&lc=google,N/A,4,N/A
Serene Retreat in Hermitage,N/A,"{'latitude': 36.173946380615234, 'longitude': -86.61474609375}",N/A,https://www.us.despegar.com/hotels/h-6300741,N/A,N/A,N/A
Highlands of Hermitage,N/A,"{'latitude': 36.19728088378906, 'longitude': -86.60487365722656}",5,N/A,N/A,2,N/A
Landing at The Arbours of Hermitage - 1 Bedroom in Downtown Hermitage,N/A,"{'latitude': 36.16265869140625, 'longitude': -86.5962142944336}",N/A,https://landing.holidayfuture.com/listings/223032?googleVR=1,N/A,N/A,N/A
Nashville/ Hermitage House,N/A,"{'latitude': 36.20027160644531, 'longitude': -86.63184356689453}",4,N/A,N/A,3,N/A
Old Hickory Home 5 Mi to Percy Priest Lake!,N/A,"{'latitude': 36.22092819213867, 'longitude': -86.62364196777344}",N/A,https://www.bluepillow.com/search?p_id=589dfe477c00cb10c8dada3c&dest=bkng&cat=House&accomodationids=64861ce77f7e24c1922f7cfe,N/A,N/A,N/A
"Family-Friendly Cabin Getaway with a Fire Pit near Nashville, Tennessee",N/A,"{'latitude': 36.0839958190918, 'longitude': -86.50419616699219}",N/A,https://glampinghub.com/unitedstatesofamerica/south/tennessee/mountjuliet/family-friendly-cabin-nashville-tennessee/,N/A,N/A,N/A
Landing at Waterford Landing - 1 Bedroom in Downtown Hermitage,N/A,"{'latitude': 36.16600799560547, 'longitude': -86.59944915771484}",N/A,https://landing.holidayfuture.com/listings/223232?googleVR=1,N/A,N/A,N/A
