Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Family Farmhouse of Franklin * 4 Miles to Downtown,N/A,"{'latitude': 35.88079833984375, 'longitude': -86.86206817626953}",N/A,https://www.franklin-farmhouse.com/listing/en/479411,N/A,N/A,N/A
"NEW Outdoor Oasis Pool, Hot Tub, Firepl, 6 bedr",N/A,"{'latitude': 35.86064147949219, 'longitude': -86.86212158203125}",N/A,N/A,N/A,N/A,N/A
Garden Gate Cottage Downtown Franklin Unit B,N/A,"{'latitude': 35.927978515625, 'longitude': -86.8709716796875}",5,N/A,N/A,164,N/A
*NEW* Bluebird Cottage in the Heart of Historic Downtown Franklin,N/A,"{'latitude': 35.92107009887695, 'longitude': -86.87073516845703}",4.6,N/A,N/A,173,N/A
Sugar Shack - Luxury Farmhouse Style Cottage in the heart of Downtown Franklin,N/A,"{'latitude': 35.92095947265625, 'longitude': -86.86714172363281}",5,N/A,N/A,444,N/A
Beautiful Bungalow - Historic Franklin Quadplex,N/A,"{'latitude': 35.93479919433594, 'longitude': -86.85810089111328}",N/A,https://book.hostextraordinaires.com/listings/132031?googleVR=1,N/A,N/A,N/A
"Hop! Skip! Jump! ...Or Walk To Historic Downtown Franklin, Tn. Harmony Cottage",N/A,"{'latitude': 35.912384033203125, 'longitude': -86.8701400756836}",5,N/A,N/A,634,N/A
Completely Renovated Historical Cottage -- Walking distance to Downtown Franklin,N/A,"{'latitude': 35.912010192871094, 'longitude': -86.87493133544922}",4.9,N/A,N/A,46,N/A
NEW Franklin Farmhouse in heart of downtown! Steps from shops  restaurants!,N/A,"{'latitude': 35.92171096801758, 'longitude': -86.87122344970703}",5,N/A,N/A,178,N/A
Garden Gate Cottage Downtown Franklin Unit A,N/A,"{'latitude': 35.93569564819336, 'longitude': -86.86883544921875}",N/A,https://www.us.despegar.com/hotels/h-4944066,N/A,N/A,N/A
"The Franklin Farmhouse of Franklin, TN",N/A,"{'latitude': 35.97285079956055, 'longitude': -86.88423156738281}",5,https://www.southernheritagevacationrentals.com/listings/276687?googleVR=1,N/A,116,N/A
Pet Friendly Pet Friendly 'Milk Barn Cottage' on 15 Acres,N/A,"{'latitude': 35.88932418823242, 'longitude': -86.77433776855469}",N/A,https://www.bringfido.com/lodging/1793530?aid=googlerentals-website,N/A,N/A,N/A
In the heart of Historic Downtown Franklin,N/A,"{'latitude': 35.92675018310547, 'longitude': -86.870849609375}",5,https://www.bluepillow.com/search?p_id=589dff517c00cb10c8dae8e9&dest=bpvr&cat=Cottage&accomodationids=62175304a7239796806c3b31,N/A,186,N/A
Charming Historic Cottage downtown Franklin,N/A,"{'latitude': 35.92546081542969, 'longitude': -86.87568664550781}",5,N/A,N/A,27,N/A
Franklin Historic Cottage on Old Womack Distillery,N/A,"{'latitude': 35.92017364501953, 'longitude': -86.88091278076172}",N/A,N/A,N/A,N/A,N/A
"*GREAT*Cottage Apt-Located in Heart of Historic Franklin, TN!",N/A,"{'latitude': 35.93144607543945, 'longitude': -86.8637924194336}",4.8500004,N/A,N/A,12,N/A
NEW- Family Friendly Ranch Home Near Nashville (TA),N/A,"{'latitude': 35.820098876953125, 'longitude': -86.85900115966797}",N/A,https://www.super.com/travel/hotels/WzBgR9JW?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Charming cottage 1 block from Historic Franklin TN's Main Street,N/A,"{'latitude': 35.92308807373047, 'longitude': -86.86859130859375}",5,N/A,N/A,41,N/A
