Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
"Cozy studio located in small town America, Bunker Hill, IL.",N/A,"{'latitude': 39.04119873046875, 'longitude': -89.9502944946289}",N/A,N/A,N/A,6,N/A
Charming 2-bedroom Brick Ranch house wooded lot with WiFi  in terrific Godfrey,N/A,"{'latitude': 38.92262649536133, 'longitude': -90.20040130615234}",N/A,https://www.vrbo.com/4178995?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Backyard Seclusion Cottage,N/A,"{'latitude': 38.895816802978516, 'longitude': -90.19334411621094}",N/A,N/A,N/A,19,N/A
Lovely one bedroom apartment with country views,N/A,"{'latitude': 38.80257034301758, 'longitude': -90.26123046875}",N/A,https://www.bluepillow.com/search?p_id=589dfd367c00cb10c8dacbb3&dest=bpex&cat=Apartment&accomodationids=65cb281a3e6d928972f29ae6,N/A,N/A,N/A
Pet Friendly 'Hidden Paradise' on 5 Acres With Hot Tub & Deck,N/A,"{'latitude': 38.80583572387695, 'longitude': -90.25801849365234}",N/A,https://www.bringfido.com/lodging/1860438?aid=googlerentals-website,N/A,1,N/A
Clean 3 bedroom home in Wood River,N/A,"{'latitude': 38.86216735839844, 'longitude': -90.08452606201172}",N/A,N/A,N/A,N/A,N/A
Large Home - Tiki Room and Tub Open All Year,N/A,"{'latitude': 38.818843841552734, 'longitude': -90.25631713867188}",N/A,https://kenneth-miller.lodgify.com/listing/en/557641,N/A,N/A,N/A
The Kansas Street Guest House,N/A,"{'latitude': 38.814632415771484, 'longitude': -89.95547485351562}",N/A,https://legacypursuit.hospitable.rentals/property/the-kansas-street-guest-house,N/A,143,N/A
Serene 2 bedroom home in residential neighborhood.,N/A,"{'latitude': 38.73967361450195, 'longitude': -90.2057113647461}",N/A,N/A,N/A,5,N/A
2 Bedroom Furnished Home Away From Home,N/A,"{'latitude': 38.8959846496582, 'longitude': -90.16769409179688}",N/A,N/A,N/A,N/A,N/A
Cozy 2 Bed 1 Bath Cottage in Riverview,N/A,"{'latitude': 38.74131774902344, 'longitude': -90.2061996459961}",N/A,N/A,N/A,N/A,N/A
Entire House in Downtown Edwardsville,N/A,"{'latitude': 38.81087112426758, 'longitude': -89.9547119140625}",N/A,https://www.bluepillow.com/search?p_id=589dfea67c00cb10c8dadf6e&dest=bpvr&cat=House&accomodationids=639749a8b05b4aeb86985b41,N/A,12,N/A
Charming Edwardsville Home Walk to Downtown!,N/A,"{'latitude': 38.81201934814453, 'longitude': -89.95023345947266}",N/A,N/A,N/A,N/A,N/A
Private Bluff Top Cottage above the Mississippi River,N/A,"{'latitude': 38.93743133544922, 'longitude': -90.27804565429688}",N/A,N/A,N/A,205,N/A
"Cozy 3-bedroom cottage style house in charming Alton, Illinois",N/A,"{'latitude': 38.89441680908203, 'longitude': -90.14881896972656}",N/A,https://www.vrbo.com/4099664?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,4,N/A
Guest House 632 Summit Street,N/A,"{'latitude': 38.894351959228516, 'longitude': -90.19438171386719}",N/A,N/A,N/A,318,N/A
Sunset Cottage - Entire home downtown Glen Carbon,N/A,"{'latitude': 38.746150970458984, 'longitude': -89.97914123535156}",N/A,N/A,N/A,22,N/A
Cozy Renovated Bungalow Perfect for Families,N/A,"{'latitude': 38.812294006347656, 'longitude': -90.2376480102539}",N/A,https://www.us.despegar.com/hotels/h-5042283,N/A,N/A,N/A
