Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Urban Sanctuary #206,N/A,"{'latitude': 36.143741607666016, 'longitude': -86.8196792602539}",N/A,https://www.vacasa.com/unit/112711,N/A,29,N/A
"Country Classic at West End Living, Unit #203",N/A,"{'latitude': 36.14379119873047, 'longitude': -86.81977081298828}",N/A,https://www.vacasa.com/unit/113219,N/A,30,N/A
Aloft Nashville Franklin,"Contemporary hotel with a trendy bar/restaurant & an indoor pool, plus free Wi-Fi & parking.","{'latitude': 35.9516007, 'longitude': -86.81411899999999}",3,https://www.marriott.com/en-us/hotels/bnaal-aloft-nashville-franklin/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 505}, {'stars': 4, 'count': 241}, {'stars': 3, 'count': 96}, {'stars': 2, 'count': 44}, {'stars': 1, 'count': 35}]",921,"[{'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 48, 'positive': 38, 'negative': 6, 'neutral': 4}, {'name': 'Pets', 'description': 'Pets', 'total_mentioned': 66, 'positive': 58, 'negative': 4, 'neutral': 4}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 88, 'positive': 64, 'negative': 19, 'neutral': 5}, {'name': 'Gym', 'description': 'Gym', 'total_mentioned': 24, 'positive': 17, 'negative': 5, 'neutral': 2}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 16, 'positive': 3, 'negative': 13, 'neutral': 0}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 76, 'positive': 53, 'negative': 14, 'neutral': 9}]"
TownePlace Suites Franklin Cool Springs,"Informal all-suite hotel with free Wi-Fi & continental breakfast, plus a gym & an indoor pool.","{'latitude': 35.9534632, 'longitude': -86.81420179999999}",3,https://www.marriott.com/en-us/hotels/bnatc-towneplace-suites-franklin-cool-springs/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 324}, {'stars': 4, 'count': 113}, {'stars': 3, 'count': 22}, {'stars': 2, 'count': 17}, {'stars': 1, 'count': 19}]",495,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 15, 'positive': 7, 'negative': 5, 'neutral': 3}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 38, 'positive': 29, 'negative': 4, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 138, 'positive': 114, 'negative': 19, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 160, 'positive': 132, 'negative': 20, 'neutral': 8}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 49, 'positive': 30, 'negative': 13, 'neutral': 6}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}]"
Moxy Nashville Vanderbilt Area,"Casual hotel offering streamlined, modern quarters, some with balconies, plus a hip bar & a gym.","{'latitude': 36.136655999999995, 'longitude': -86.799253}",3,https://www.marriott.com/en-us/hotels/bnaov-moxy-nashville-vanderbilt-area/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 234}, {'stars': 4, 'count': 66}, {'stars': 3, 'count': 29}, {'stars': 2, 'count': 17}, {'stars': 1, 'count': 32}]",378,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 81, 'positive': 59, 'negative': 17, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 143, 'positive': 102, 'negative': 34, 'neutral': 7}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 55, 'positive': 41, 'negative': 9, 'neutral': 5}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 54, 'positive': 20, 'negative': 30, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 161, 'positive': 118, 'negative': 29, 'neutral': 14}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 88, 'positive': 77, 'negative': 3, 'neutral': 8}]"
Southall Farm & Inn,N/A,"{'latitude': 35.891406, 'longitude': -86.92173389999999}",N/A,https://southalltn.com/?utm_source=gmb&utm_medium=organic,"[{'stars': 5, 'count': 150}, {'stars': 4, 'count': 13}, {'stars': 3, 'count': 6}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 20}]",194,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 54, 'positive': 48, 'negative': 2, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 71, 'positive': 56, 'negative': 12, 'neutral': 3}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 46, 'positive': 38, 'negative': 5, 'neutral': 3}]"
Caroline House Nashville Historic Inn,"Warm quarters in a laid-back property catering to adults, plus a cozy TV lounge & BBQ grills.","{'latitude': 36.1279299, 'longitude': -86.7838318}",4,http://www.carolinehousenashville.com/,"[{'stars': 5, 'count': 278}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 0}, {'stars': 1, 'count': 0}]",282,"[{'name': 'Pets', 'description': 'Pets', 'total_mentioned': 27, 'positive': 26, 'negative': 1, 'neutral': 0}, {'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 15, 'positive': 14, 'negative': 0, 'neutral': 1}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 63, 'positive': 62, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 132, 'positive': 132, 'negative': 0, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 160, 'positive': 158, 'negative': 1, 'neutral': 1}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 79, 'positive': 75, 'negative': 1, 'neutral': 3}]"
"The Harpeth Franklin Downtown, Curio Collection by Hilton","Straightforward rooms in an informal hotel offering a restaurant, a cafe/bar & a gym.","{'latitude': 35.926549099999995, 'longitude': -86.8677921}",4,https://www.hilton.com/en/hotels/bnasqqq-the-harpeth-franklin-downtown/?SEO_id=GMB-AMER-QQ-BNASQQQ&y_source=1_MTQ4NDcyMzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"[{'stars': 5, 'count': 271}, {'stars': 4, 'count': 32}, {'stars': 3, 'count': 14}, {'stars': 2, 'count': 8}, {'stars': 1, 'count': 12}]",337,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 13, 'positive': 11, 'negative': 1, 'neutral': 1}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 15, 'positive': 12, 'negative': 2, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 47, 'positive': 33, 'negative': 12, 'neutral': 2}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 31, 'positive': 19, 'negative': 8, 'neutral': 4}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 122, 'positive': 100, 'negative': 18, 'neutral': 4}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 48, 'positive': 39, 'negative': 6, 'neutral': 3}]"
The 121 Hotel by AvantStay,"Polished rooms & suites, some with balconies, in an upmarket hotel catering to groups.","{'latitude': 36.1448478, 'longitude': -86.8153991}",N/A,https://avantstay.com/collections/121-hotel?utm_source=gmb&utm_medium=link&utm_campaign=121-hotel,"[{'stars': 5, 'count': 61}, {'stars': 4, 'count': 2}, {'stars': 3, 'count': 4}, {'stars': 2, 'count': 2}, {'stars': 1, 'count': 13}]",82,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 17, 'positive': 16, 'negative': 1, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 21, 'positive': 15, 'negative': 6, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 33, 'positive': 24, 'negative': 7, 'neutral': 2}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 5, 'positive': 3, 'negative': 2, 'neutral': 0}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 9, 'positive': 4, 'negative': 3, 'neutral': 2}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 6, 'positive': 4, 'negative': 1, 'neutral': 1}]"
Holiday Inn Express Brentwood South - Franklin,"Contemporary lodging with a fitness center & outdoor pool, plus free hot breakfast & WiFi.","{'latitude': 35.961619, 'longitude': -86.80753229999999}",2,https://www.ihg.com/holidayinnexpress/hotels/us/en/brentwood/bnana/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-BNANA,"[{'stars': 5, 'count': 261}, {'stars': 4, 'count': 165}, {'stars': 3, 'count': 72}, {'stars': 2, 'count': 39}, {'stars': 1, 'count': 70}]",607,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 184, 'positive': 112, 'negative': 63, 'neutral': 9}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 71, 'positive': 12, 'negative': 56, 'neutral': 3}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 94, 'positive': 33, 'negative': 51, 'neutral': 10}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 104, 'positive': 77, 'negative': 20, 'neutral': 7}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 179, 'positive': 118, 'negative': 48, 'neutral': 13}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 206, 'positive': 121, 'negative': 71, 'neutral': 14}]"
