Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Quaint Two Bedroom Flat with Office,N/A,"{'latitude': 38.57909393310547, 'longitude': -90.28026580810547}",N/A,https://livelofty.holidayfuture.com/listings/221647?googleVR=1,N/A,14,N/A
Family-Friendly St Louis Home < 6 Mi to Dtwn!,N/A,"{'latitude': 38.58281707763672, 'longitude': -90.25920104980469}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3280980&lc=google,N/A,1,N/A
☆Spacious & Comfy☆Near Downtown☆Close to Zoo,N/A,"{'latitude': 38.58734130859375, 'longitude': -90.2778549194336}",N/A,https://huestaydirect.hospitable.rentals/property/spacious-comfynear-downtownclose-to-zoo,N/A,22,N/A
Pretty Blue Bungalow - Three-Bedroom House,N/A,"{'latitude': 38.56968688964844, 'longitude': -90.25218200683594}",N/A,N/A,N/A,4,N/A
☆Spacious & Comfy☆Close to Zoo☆Near Downtown,N/A,"{'latitude': 38.58739471435547, 'longitude': -90.27789306640625}",N/A,https://huestaydirect.hospitable.rentals/property/spacious-comfyclose-to-zoonear-downtown,N/A,50,N/A
Family-Friendly St Louis Home Less Than 6 Mi to Dtwn!,N/A,"{'latitude': 38.582820892333984, 'longitude': -90.25920104980469}",N/A,N/A,N/A,2,N/A
"NEW Charming Apartment Great for Traveling Nurses, Corporate & Short-Term Rental",N/A,"{'latitude': 38.54054260253906, 'longitude': -90.29042053222656}",N/A,N/A,N/A,N/A,N/A
Lovely 1-bedroom rental unit with patio,N/A,"{'latitude': 38.58340072631836, 'longitude': -90.27860260009766}",N/A,N/A,N/A,16,N/A
Comfortable 1BR Apartment - Laundry & Backyard,N/A,"{'latitude': 38.57503890991211, 'longitude': -90.2387466430664}",N/A,N/A,N/A,N/A,N/A
"Brand New, Family-Sized Home Minutes from Downtown St. Louis!",N/A,"{'latitude': 38.59429168701172, 'longitude': -90.22779846191406}",N/A,N/A,N/A,1,N/A
Stylish 2-bedroom home with free parking on street,N/A,"{'latitude': 38.594058990478516, 'longitude': -90.26799774169922}",N/A,https://www.bluepillow.com/search?p_id=589dfe2c7c00cb10c8dad899&dest=bpvr&cat=House&accomodationids=65cc2a3fd1633aac917a53ab,N/A,3,N/A
"Charming 2-bedroom townhome in lovely St. Louis with AC, WiFi",N/A,"{'latitude': 38.55498123168945, 'longitude': -90.25312042236328}",N/A,N/A,N/A,N/A,N/A
9 Mi to Dtwn: Vibrant St Louis Home!,N/A,"{'latitude': 38.54460525512695, 'longitude': -90.26730346679688}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3286426&lc=google,N/A,N/A,N/A
Pool Haus Spa STL,N/A,"{'latitude': 38.59101104736328, 'longitude': -90.25782012939453}",N/A,https://www.bluepillow.com/search?p_id=589dfe227c00cb10c8dad7f6&dest=bpvr&cat=House&accomodationids=621781b7a7239796808049f9,N/A,18,N/A
Stay STL*Long Term Stays*Private Balcony*Pets,N/A,"{'latitude': 38.591487884521484, 'longitude': -90.27880859375}",N/A,N/A,N/A,2,N/A
Quaint 1BR-1BA - Laundry & Backyard,N/A,"{'latitude': 38.57428741455078, 'longitude': -90.2392349243164}",N/A,https://www.vrbo.com/4115029?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
"2nd floor cozy, central spot, pets welcome",N/A,"{'latitude': 38.59211349487305, 'longitude': -90.23712921142578}",N/A,https://www.booking.com/hotel/us/historic-getaway-in-central-location-pets-welcome.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11390069_grp-1_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11390069;utm_campaign=en,N/A,1,N/A
Charming Apartment Great For Traveling Nurses,N/A,"{'latitude': 38.5401496887207, 'longitude': -90.2895278930664}",N/A,N/A,N/A,N/A,N/A
