Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Hotel SoJo,N/A,"{'latitude': 40.818951999999996, 'longitude': -73.9791309}",N/A,https://www.sojospaclub.com/hotel/,"[{'stars': 5, 'count': 20}, {'stars': 4, 'count': 4}, {'stars': 3, 'count': 1}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 4}]",30,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 5, 'positive': 4, 'negative': 0, 'neutral': 1}]"
"The Surrey, A Corinthia Hotel","Famed 1926 lodging with contemporary rooms & a gym, plus a luxe spa & a Daniel Boulud eatery.","{'latitude': 40.7745247, 'longitude': -73.9639955}",5,https://www.corinthia.com/en-gb/the-surrey/,"[{'stars': 5, 'count': 207}, {'stars': 4, 'count': 49}, {'stars': 3, 'count': 21}, {'stars': 2, 'count': 12}, {'stars': 1, 'count': 17}]",306,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 5, 'positive': 5, 'negative': 0, 'neutral': 0}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 26, 'positive': 20, 'negative': 4, 'neutral': 2}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 66, 'positive': 52, 'negative': 12, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 71, 'positive': 57, 'negative': 9, 'neutral': 5}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 23, 'positive': 16, 'negative': 5, 'neutral': 2}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 36, 'positive': 30, 'negative': 4, 'neutral': 2}]"
"Envue, Autograph Collection",Fashionable riverside hotel featuring a hip rooftop bar/restaurant with Manhattan skyline views.,"{'latitude': 40.7772674, 'longitude': -74.0111632}",4,https://www.marriott.com/en-us/hotels/lgaaw-envue-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"[{'stars': 5, 'count': 572}, {'stars': 4, 'count': 125}, {'stars': 3, 'count': 62}, {'stars': 2, 'count': 48}, {'stars': 1, 'count': 129}]",936,"[{'name': 'Pool', 'description': 'Pool', 'total_mentioned': 11, 'positive': 8, 'negative': 3, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 308, 'positive': 156, 'negative': 138, 'neutral': 14}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 265, 'positive': 182, 'negative': 67, 'neutral': 16}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 199, 'positive': 125, 'negative': 55, 'neutral': 19}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 121, 'positive': 78, 'negative': 38, 'neutral': 5}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 126, 'positive': 99, 'negative': 19, 'neutral': 8}]"
The Chatwal - The Unbound Collection by Hyatt,Luxe rooms & suites with butler services in a swanky hotel featuring a spa & a chic restaurant/bar.,"{'latitude': 40.756518299999996, 'longitude': -73.9846017}",5,https://www.hyatt.com/en-US/hotel/new-york/the-chatwal/nycuc??src=corp_lclb_google_seo_nycuc&?utm_source=google&utm_medium=organic&utm_campaign=lmr,"[{'stars': 5, 'count': 264}, {'stars': 4, 'count': 42}, {'stars': 3, 'count': 14}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 17}]",342,"[{'name': 'Wellness', 'description': 'Wellness', 'total_mentioned': 10, 'positive': 6, 'negative': 3, 'neutral': 1}, {'name': 'Spa', 'description': 'Spa', 'total_mentioned': 7, 'positive': 4, 'negative': 3, 'neutral': 0}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 121, 'positive': 105, 'negative': 14, 'neutral': 2}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 14, 'positive': 9, 'negative': 4, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 30, 'positive': 27, 'negative': 1, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 129, 'positive': 108, 'negative': 17, 'neutral': 4}]"
Pestana Park Avenue,"Cozy, warmly decorated rooms in a laid-back hotel offering Wi-Fi & parking.","{'latitude': 40.7509197, 'longitude': -73.9800468}",N/A,https://www.pestana.com/en/hotel/pestana-park-avenue?utm_campaign=pestana-park-avenue-partoo&utm_medium=organicsearch,"[{'stars': 5, 'count': 387}, {'stars': 4, 'count': 45}, {'stars': 3, 'count': 15}, {'stars': 2, 'count': 5}, {'stars': 1, 'count': 6}]",458,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 214, 'positive': 203, 'negative': 1, 'neutral': 10}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 259, 'positive': 248, 'negative': 6, 'neutral': 5}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 74, 'positive': 56, 'negative': 8, 'neutral': 10}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 100, 'positive': 79, 'negative': 9, 'neutral': 12}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 244, 'positive': 210, 'negative': 12, 'neutral': 22}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 90, 'positive': 66, 'negative': 8, 'neutral': 16}]"
AKA Sutton Place,"Trendy apartments in a contemporary hotel featuring a sleek bar, a 24-hour gym & an indoor pool.","{'latitude': 40.7579627, 'longitude': -73.9645773}",4,http://www.stayaka.com/aka-sutton-place,"[{'stars': 5, 'count': 66}, {'stars': 4, 'count': 12}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 3}]",84,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 33, 'positive': 30, 'negative': 2, 'neutral': 1}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 7, 'positive': 6, 'negative': 1, 'neutral': 0}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 22, 'positive': 20, 'negative': 0, 'neutral': 2}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 8, 'positive': 7, 'negative': 1, 'neutral': 0}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 8, 'positive': 8, 'negative': 0, 'neutral': 0}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 5, 'positive': 4, 'negative': 1, 'neutral': 0}]"
The Empire Hotel,"Upscale hotel with modern rooms & suites, plus a seafood restaurant & a seasonal rooftop pool.","{'latitude': 40.7714959, 'longitude': -73.9826673}",4,https://www.empirehotelnyc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"[{'stars': 5, 'count': 2064}, {'stars': 4, 'count': 1384}, {'stars': 3, 'count': 651}, {'stars': 2, 'count': 299}, {'stars': 1, 'count': 490}]",4888,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 589, 'positive': 386, 'negative': 129, 'neutral': 74}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 123, 'positive': 58, 'negative': 52, 'neutral': 13}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 249, 'positive': 83, 'negative': 138, 'neutral': 28}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 940, 'positive': 730, 'negative': 116, 'neutral': 94}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 656, 'positive': 171, 'negative': 427, 'neutral': 58}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 240, 'positive': 9, 'negative': 214, 'neutral': 17}]"
Chelsea Pines Inn,"Eclectic movie-themed rooms, a greenhouse & a garden in a B&B serving complimentary snacks.","{'latitude': 40.7403668, 'longitude': -74.0033605}",2,http://www.chelseapinesinn.com/,"[{'stars': 5, 'count': 171}, {'stars': 4, 'count': 73}, {'stars': 3, 'count': 32}, {'stars': 2, 'count': 14}, {'stars': 1, 'count': 32}]",322,"[{'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 57, 'positive': 39, 'negative': 14, 'neutral': 4}, {'name': 'Location', 'description': 'Location', 'total_mentioned': 110, 'positive': 100, 'negative': 4, 'neutral': 6}, {'name': 'Accessibility', 'description': 'Accessibility', 'total_mentioned': 41, 'positive': 9, 'negative': 26, 'neutral': 6}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 120, 'positive': 97, 'negative': 18, 'neutral': 5}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 133, 'positive': 90, 'negative': 33, 'neutral': 10}, {'name': 'Restaurant', 'description': 'Restaurant', 'total_mentioned': 26, 'positive': 19, 'negative': 4, 'neutral': 3}]"
Soho House New York,"Hip hotel in a private club featuring a trendy Italian restaurant, a rooftop pool & a spa.","{'latitude': 40.7406374, 'longitude': -74.00592309999999}",4,https://www.sohohouse.com/houses/soho-house-new-york?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,"[{'stars': 5, 'count': 1121}, {'stars': 4, 'count': 304}, {'stars': 3, 'count': 87}, {'stars': 2, 'count': 30}, {'stars': 1, 'count': 44}]",1586,"[{'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 132, 'positive': 107, 'negative': 15, 'neutral': 10}, {'name': 'Pool', 'description': 'Pool', 'total_mentioned': 28, 'positive': 23, 'negative': 1, 'neutral': 4}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 151, 'positive': 124, 'negative': 17, 'neutral': 10}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 52, 'positive': 38, 'negative': 7, 'neutral': 7}, {'name': 'Nightlife', 'description': 'Nightlife', 'total_mentioned': 52, 'positive': 37, 'negative': 8, 'neutral': 7}, {'name': 'Business', 'description': 'Business', 'total_mentioned': 23, 'positive': 18, 'negative': 2, 'neutral': 3}]"
The Lombardy,"Updated 1926 landmark offering modern rooms & suites, a glamorous seafood eatery & an espresso bar.","{'latitude': 40.760734299999996, 'longitude': -73.9704507}",4,http://www.lombardyhotel.com/,"[{'stars': 5, 'count': 262}, {'stars': 4, 'count': 102}, {'stars': 3, 'count': 26}, {'stars': 2, 'count': 18}, {'stars': 1, 'count': 29}]",437,"[{'name': 'Location', 'description': 'Location', 'total_mentioned': 93, 'positive': 83, 'negative': 2, 'neutral': 8}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 149, 'positive': 121, 'negative': 20, 'neutral': 8}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 39, 'positive': 15, 'negative': 16, 'neutral': 8}, {'name': 'Kitchen', 'description': 'Kitchen', 'total_mentioned': 32, 'positive': 14, 'negative': 10, 'neutral': 8}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 118, 'positive': 95, 'negative': 20, 'neutral': 3}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 41, 'positive': 18, 'negative': 19, 'neutral': 4}]"
