Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Las Rocas Resort and Spa,"Informal resort overlooking the ocean offering an infinity pool & a spa, plus a restaurant.","{'latitude': 32.26256780000001, 'longitude': -116.9957256}",4,http://www.lasrocas.com/,"[{'stars': 5, 'count': 417}, {'stars': 4, 'count': 129}, {'stars': 3, 'count': 53}, {'stars': 2, 'count': 25}, {'stars': 1, 'count': 62}]",686,"[{'name': 'Service', 'description': 'Service', 'total_mentioned': 133, 'positive': 104, 'negative': 22, 'neutral': 7}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 141, 'positive': 103, 'negative': 26, 'neutral': 12}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 73, 'positive': 58, 'negative': 8, 'neutral': 7}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 15, 'positive': 5, 'negative': 10, 'neutral': 0}, {'name': 'Wi-Fi', 'description': 'Wi-Fi', 'total_mentioned': 16, 'positive': 2, 'negative': 13, 'neutral': 1}, {'name': 'Air Conditioning', 'description': 'Air conditioning', 'total_mentioned': 14, 'positive': 0, 'negative': 14, 'neutral': 0}]"
Downtown Cozy Home Base - Purple Sage 2,N/A,"{'latitude': 38.57147216796875, 'longitude': -109.54405975341797}",N/A,https://new.rentalsunited.com/Property/3515436?sc=554691,N/A,16,N/A
Velvet Woody - The Starr,N/A,"{'latitude': 35.43130874633789, 'longitude': -96.3023910522461}",N/A,https://bookings.bolewoodcapital.com/listings/317177?googleVR=1,N/A,N/A,N/A
Canyon Lakeview Resort,"Subdued rooms & quirky cabins with cathedral ceilings on a rustic, lakeside resort with a boat ramp.","{'latitude': 29.893662099999997, 'longitude': -98.2684232}",3,https://canyonlakeviewresort.com/,"[{'stars': 5, 'count': 152}, {'stars': 4, 'count': 44}, {'stars': 3, 'count': 20}, {'stars': 2, 'count': 9}, {'stars': 1, 'count': 29}]",254,"[{'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 44, 'positive': 20, 'negative': 20, 'neutral': 4}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 106, 'positive': 77, 'negative': 24, 'neutral': 5}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 56, 'positive': 35, 'negative': 15, 'neutral': 6}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 35, 'positive': 9, 'negative': 20, 'neutral': 6}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 42, 'positive': 13, 'negative': 22, 'neutral': 7}, {'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 68, 'positive': 38, 'negative': 27, 'neutral': 3}]"
Container City,N/A,"{'latitude': 30.8313228, 'longitude': -98.3414694}",N/A,https://www.containercitytx.com/,"[{'stars': 5, 'count': 48}, {'stars': 4, 'count': 5}, {'stars': 3, 'count': 2}, {'stars': 2, 'count': 1}, {'stars': 1, 'count': 3}]",59,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 10, 'positive': 9, 'negative': 0, 'neutral': 1}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 11, 'positive': 8, 'negative': 1, 'neutral': 2}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 11, 'positive': 8, 'negative': 2, 'neutral': 1}]"
Playa Bonita Resort,"Laid-back beachfront property featuring 2 outdoor pools & a hot tub, plus an airy restaurant/bar.","{'latitude': 31.317705799999995, 'longitude': -113.5549222}",3,https://www.playabonitaresort.com/,"[{'stars': 5, 'count': 1592}, {'stars': 4, 'count': 590}, {'stars': 3, 'count': 178}, {'stars': 2, 'count': 61}, {'stars': 1, 'count': 134}]",2555,"[{'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 294, 'positive': 268, 'negative': 12, 'neutral': 14}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 163, 'positive': 120, 'negative': 29, 'neutral': 14}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 137, 'positive': 92, 'negative': 31, 'neutral': 14}, {'name': 'Breakfast', 'description': 'Breakfast', 'total_mentioned': 93, 'positive': 74, 'negative': 9, 'neutral': 10}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 331, 'positive': 232, 'negative': 80, 'neutral': 19}, {'name': 'Room', 'description': 'Room amenities', 'total_mentioned': 120, 'positive': 71, 'negative': 40, 'neutral': 9}]"
Laguna Shores Resort,N/A,"{'latitude': 31.4038279, 'longitude': -113.6155433}",3,http://www.lagunashoresresort.com/,"[{'stars': 5, 'count': 648}, {'stars': 4, 'count': 158}, {'stars': 3, 'count': 84}, {'stars': 2, 'count': 48}, {'stars': 1, 'count': 127}]",1065,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 175, 'positive': 133, 'negative': 27, 'neutral': 15}, {'name': 'Atmosphere', 'description': 'Atmosphere', 'total_mentioned': 40, 'positive': 40, 'negative': 0, 'neutral': 0}, {'name': 'Family', 'description': 'Family friendly', 'total_mentioned': 45, 'positive': 33, 'negative': 4, 'neutral': 8}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 12, 'positive': 1, 'negative': 7, 'neutral': 4}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 33, 'positive': 5, 'negative': 21, 'neutral': 7}]"
Rio Suites,"Laid-back hotel featuring warmly decorated rooms, plus apartments with kitchens/kitchenettes.","{'latitude': 32.5209958, 'longitude': -117.01370800000001}",N/A,http://www.riosuitesmx.com/,"[{'stars': 5, 'count': 141}, {'stars': 4, 'count': 36}, {'stars': 3, 'count': 9}, {'stars': 2, 'count': 6}, {'stars': 1, 'count': 5}]",197,"[{'name': 'Cleanliness', 'description': 'Cleanliness', 'total_mentioned': 36, 'positive': 26, 'negative': 5, 'neutral': 5}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 36, 'positive': 29, 'negative': 6, 'neutral': 1}, {'name': 'Property', 'description': 'Property', 'total_mentioned': 39, 'positive': 28, 'negative': 6, 'neutral': 5}, {'name': 'Sleep', 'description': 'Sleep', 'total_mentioned': 15, 'positive': 6, 'negative': 6, 'neutral': 3}, {'name': 'Parking', 'description': 'Parking', 'total_mentioned': 8, 'positive': 5, 'negative': 2, 'neutral': 1}, {'name': 'Safety', 'description': 'Safety', 'total_mentioned': 8, 'positive': 7, 'negative': 0, 'neutral': 1}]"
Shangri-La Resort,"Upscale golf resort with 3 courses & a marina, plus a restaurant, condos with fireplaces & a pool.","{'latitude': 36.559933099999995, 'longitude': -94.8389626}",4,http://www.shangrilaok.com/,"[{'stars': 5, 'count': 740}, {'stars': 4, 'count': 152}, {'stars': 3, 'count': 49}, {'stars': 2, 'count': 22}, {'stars': 1, 'count': 41}]",1004,"[{'name': 'Property', 'description': 'Property', 'total_mentioned': 183, 'positive': 158, 'negative': 18, 'neutral': 7}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 160, 'positive': 136, 'negative': 12, 'neutral': 12}, {'name': 'Service', 'description': 'Service', 'total_mentioned': 172, 'positive': 114, 'negative': 42, 'neutral': 16}, {'name': 'Bathroom', 'description': 'Bathroom and toiletries', 'total_mentioned': 26, 'positive': 9, 'negative': 16, 'neutral': 1}]"
Hotel Encanto de Las Cruces,"Plush lodging with Spanish colonial-inspired decor, plus a spa, a sleek nightclub & a pool.","{'latitude': 32.3127552, 'longitude': -106.74034189999999}",3,https://www.hotelencanto.com/,"[{'stars': 5, 'count': 1018}, {'stars': 4, 'count': 486}, {'stars': 3, 'count': 159}, {'stars': 2, 'count': 70}, {'stars': 1, 'count': 142}]",1875,"[{'name': 'Couples', 'description': 'Couple friendly', 'total_mentioned': 43, 'positive': 29, 'negative': 5, 'neutral': 9}, {'name': 'Fitness', 'description': 'Fitness', 'total_mentioned': 221, 'positive': 148, 'negative': 52, 'neutral': 21}, {'name': 'Dining', 'description': 'Food and Beverage', 'total_mentioned': 182, 'positive': 126, 'negative': 43, 'neutral': 13}, {'name': 'Bar', 'description': 'Bar or lounge', 'total_mentioned': 127, 'positive': 84, 'negative': 24, 'neutral': 19}, {'name': 'Nature', 'description': 'Nature and outdoor activities', 'total_mentioned': 24, 'positive': 22, 'negative': 2, 'neutral': 0}, {'name': 'Hot Tub', 'description': 'Hot tub', 'total_mentioned': 40, 'positive': 28, 'negative': 10, 'neutral': 2}]"
