Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Serene Large 5bd\/5.5ba Estate in Brentwood,N/A,"{'latitude': 36.0379638671875, 'longitude': -86.86943054199219}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D91825389%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Country Cove,N/A,"{'latitude': 35.97850036621094, 'longitude': -86.82969665527344}",N/A,https://www.super.com/travel/hotels/WEa9a1oW?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Landing at Avalon at Seven Springs Apartments - 2 Bedrooms in Seven Springs,N/A,"{'latitude': 36.04172897338867, 'longitude': -86.76622772216797}",N/A,https://landing.holidayfuture.com/listings/225213?googleVR=1,N/A,N/A,N/A
Landing at McEwen Northside I - 2 Bedrooms in Downtown Franklin,N/A,"{'latitude': 35.94017791748047, 'longitude': -86.82652282714844}",N/A,https://www.vrbo.com/3885390?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Mill Creek Retreat Private Guest-Suite on 5 acres,N/A,"{'latitude': 35.99378967285156, 'longitude': -86.6875991821289}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117013289%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Serene Large 5bd/5.5ba Estate in Brentwood,N/A,"{'latitude': 36.037960052490234, 'longitude': -86.86943054199219}",4.2200003,N/A,N/A,5,N/A
The Nashville I - 8720,N/A,"{'latitude': 36.044410705566406, 'longitude': -86.77084350585938}",N/A,https://www.bluepillow.com/search?p_id=589dfcc07c00cb10c8dac611&dest=bpex&cat=Apartment&accomodationids=65cb913f3e6d928972fc4d9e,N/A,N/A,N/A
Cozy Quiet Apartment: Easy Access to All of Nashville,N/A,"{'latitude': 36.038169860839844, 'longitude': -86.82185363769531}",N/A,N/A,N/A,N/A,N/A
Landing at Estates at Brentwood - 1 Bedroom in Brentwood Highland Apartments,N/A,"{'latitude': 36.03422927856445, 'longitude': -86.77623748779297}",N/A,https://landing.holidayfuture.com/listings/254771?googleVR=1,N/A,N/A,N/A
"Lazy Acres RV Stay Nolensville-Brentwood,Tn",N/A,"{'latitude': 35.992942810058594, 'longitude': -86.68721771240234}",4.8,N/A,N/A,5,N/A
"Estate ""Home Away From Home"" in Franklin, 5 miles to Cool Springs",N/A,"{'latitude': 35.927852630615234, 'longitude': -86.75015258789062}",N/A,https://www.us.despegar.com/hotels/h-5393421,N/A,N/A,N/A
Valley View Rancher in Nashville with Private Pool,N/A,"{'latitude': 36.03717041015625, 'longitude': -86.77147674560547}",4.8,https://www.bluepillow.com/search?p_id=589dfcc07c00cb10c8dac611&dest=bpvr&cat=House&accomodationids=6397532cb05b4aeb8699eec8,N/A,9,N/A
Town Home In Franklin with a Perfect Launching Point to All of Nashville,N/A,"{'latitude': 35.96281814575195, 'longitude': -86.8293228149414}",4.85,N/A,N/A,38,N/A
The Chestnut Cottage - Great Backyard,N/A,"{'latitude': 36.01139831542969, 'longitude': -86.73953247070312}",N/A,N/A,N/A,N/A,N/A
Corporate Rental-4 Bedroom House in Nashville on End of Culdesac.,N/A,"{'latitude': 36.01513671875, 'longitude': -86.70198822021484}",N/A,https://www.us.despegar.com/hotels/h-5970852,N/A,N/A,N/A
"Spacious Nashville Estate: Groups,  Outdoor Areas, Pool, Hot Tub, Near DWTN, 5BR",N/A,"{'latitude': 36.045440673828125, 'longitude': -86.76983642578125}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D90849196%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Private Guest-Suite on  5 acres,N/A,"{'latitude': 35.993778228759766, 'longitude': -86.68759155273438}",N/A,https://www.bluepillow.com/search?p_id=589dff4d7c00cb10c8dae89e&dest=bpex&cat=House&accomodationids=62339de84c4d8d9b9b7b3509,N/A,N/A,N/A
The Nashville Summary,N/A,"{'latitude': 36.04182815551758, 'longitude': -86.76664733886719}",N/A,https://www.vrbo.com/9860644ha?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
