Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Cottage in Historic Bucks County,N/A,"{'latitude': 40.18745040893555, 'longitude': -75.03553771972656}",N/A,N/A,N/A,33,N/A
Barn-Like Studio Suite with Flowering Garden!,N/A,"{'latitude': 40.30406188964844, 'longitude': -74.8763656616211}",N/A,N/A,N/A,17,N/A
"""The Nest"" is a unique hideaway in the woods with convenient access.",N/A,"{'latitude': 40.28856658935547, 'longitude': -74.85643768310547}",N/A,https://www.vrbo.com/4142312?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Pebblestone Cottage at New Hope,N/A,"{'latitude': 40.31850814819336, 'longitude': -74.92147827148438}",N/A,N/A,N/A,8,N/A
3-Bedroom Bucks County Carpenter's Retreat with Contemporary Flair,N/A,"{'latitude': 40.26292037963867, 'longitude': -74.96708679199219}",N/A,https://www.bluepillow.com/search?p_id=589dfe537c00cb10c8dadb17&dest=bpvr&cat=House&accomodationids=62174c3ca723979680699504,N/A,104,N/A
Adorable Bucks County Getaway,N/A,"{'latitude': 40.3057975769043, 'longitude': -74.89948272705078}",N/A,N/A,N/A,N/A,N/A
Bridgetown Mill House,N/A,"{'latitude': 40.189903259277344, 'longitude': -74.92610168457031}",N/A,N/A,N/A,22,N/A
America Sandman B & B,N/A,"{'latitude': 40.27040100097656, 'longitude': -74.94999694824219}",N/A,https://www.super.com/travel/hotels/jxv7EmXW?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Bucks County Holiday Getaway Near the Heart of New Hope,N/A,"{'latitude': 40.319252014160156, 'longitude': -74.92387390136719}",N/A,https://www.us.despegar.com/hotels/h-5607828,N/A,N/A,N/A
Historic Yardley Retreat - 1 Block to the River!,N/A,"{'latitude': 40.243865966796875, 'longitude': -74.83686828613281}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3790046&lc=google,N/A,N/A,N/A
Pond View Farm 1825 Historic Bucks County Home,N/A,"{'latitude': 40.2572135925293, 'longitude': -74.9350814819336}",N/A,N/A,N/A,2,N/A
500 ft² Apartment ∙ 1 bedroom ∙ 4 guests,N/A,"{'latitude': 40.2790412902832, 'longitude': -74.91177368164062}",N/A,N/A,N/A,56,N/A
Stunning New Hope Home on 8 Acres with Trails!,N/A,"{'latitude': 40.321590423583984, 'longitude': -75.03044891357422}",N/A,https://www.bluepillow.com/search?p_id=589dfe537c00cb10c8dadb17&dest=bkng&cat=House&accomodationids=62df0c20ba45448493897ef3,N/A,N/A,N/A
Spacious 2 BDR Central Newtown Hosted By StayRafa,N/A,"{'latitude': 40.23017883300781, 'longitude': -74.9368667602539}",N/A,https://www.vrbo.com/3591596?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,4,N/A
Pine Cove Retreat - 4BR - Pool,N/A,"{'latitude': 40.29880142211914, 'longitude': -74.8838119506836}",N/A,https://book.bespokestay.com/listings/245109?googleVR=1,N/A,1,N/A
Comfortable 2 Bedroom TownHome\/Apt - Large Yard,N/A,"{'latitude': 40.220855712890625, 'longitude': -74.87576293945312}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D91043470%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Suburban Escape with Hot Tub!,N/A,"{'latitude': 40.252079010009766, 'longitude': -74.89562225341797}",N/A,https://www.bluepillow.com/search?p_id=589dfe447c00cb10c8dada1a&dest=bpex&cat=House&accomodationids=65cb81053e6d928972f6ecba,N/A,N/A,N/A
Charming bungalow in historic Titusville with screened in porch.,N/A,"{'latitude': 40.302467346191406, 'longitude': -74.8738784790039}",N/A,https://www.vrbo.com/4122457?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,2,N/A
