Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
Cozy Retreat Near Mercy Hospital & SLUH,N/A,"{'latitude': 38.66370391845703, 'longitude': -90.3597412109375}",N/A,https://whimstay.com/detail/Cozy-Retreat-Near-Mercy-Hospital-SLUH/214507?isgoogle=true,N/A,17,N/A
2 Bedroom Home - Mid St Louis County,N/A,"{'latitude': 38.693328857421875, 'longitude': -90.38255310058594}",N/A,https://www.bluepillow.com/search?p_id=589dfe237c00cb10c8dad800&dest=bpex&cat=House&accomodationids=65cb28263e6d928972f29f1b,N/A,N/A,N/A
Sonesta ES Suites St. Louis Westport,N/A,"{'latitude': 38.692108154296875, 'longitude': -90.44740295410156}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D1096480%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,620,N/A
updated 1 bedroom condo in secure building,N/A,"{'latitude': 38.672489166259766, 'longitude': -90.44380187988281}",N/A,N/A,N/A,11,N/A
Delightful Cottage by Clayton,N/A,"{'latitude': 38.67157745361328, 'longitude': -90.34001922607422}",N/A,N/A,N/A,1,N/A
Family-Friendly 2BR Cottage Near Creve Coeur Lake,N/A,"{'latitude': 38.72603988647461, 'longitude': -90.42711639404297}",N/A,N/A,N/A,1,N/A
St Louis Home with Mini Pool Table and Arcade Game!,N/A,"{'latitude': 38.67473602294922, 'longitude': -90.30319213867188}",N/A,https://www.booking.com/hotel/us/st-louis-home-with-mini-pool-table-and-arcade-game.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-11405335_grp-3_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-11405335;utm_campaign=en,N/A,N/A,N/A
Lovely condo fully remodeled just minutes from West Port Plaza,N/A,"{'latitude': 38.702205657958984, 'longitude': -90.3923568725586}",N/A,https://www.us.despegar.com/hotels/h-4889368,N/A,N/A,N/A
Luxurious 2bed 2bath Apartment Home,N/A,"{'latitude': 38.67247009277344, 'longitude': -90.41227722167969}",N/A,https://www.bluepillow.com/search?p_id=589dfe237c00cb10c8dad7fc&dest=bpvr&cat=Apartment&accomodationids=64906f11ba24250813c1f7cb,N/A,4,N/A
Pet-Friendly Home - 3 Mi to St Louis Airport,N/A,"{'latitude': 38.72795104980469, 'longitude': -90.39627075195312}",N/A,N/A,N/A,N/A,N/A
Entire house for your trip,N/A,"{'latitude': 38.68246841430664, 'longitude': -90.3289794921875}",N/A,N/A,N/A,24,N/A
Quiet 1 Bed condo with in unit laundry & assigned covered parking in secure bldg,N/A,"{'latitude': 38.672630310058594, 'longitude': -90.4441146850586}",N/A,https://www.vrbo.com/4091754?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,N/A,N/A
Modern Urban Suite,N/A,"{'latitude': 38.6682014465332, 'longitude': -90.32640075683594}",N/A,N/A,N/A,5,N/A
Convenience 2 Bedroom House to Explore All of St Louis,N/A,"{'latitude': 38.67253875732422, 'longitude': -90.3526840209961}",N/A,N/A,N/A,4,N/A
Landing at Vanguard Heights Apartments - 2 Bedrooms in Downtown Creve Coeur,N/A,"{'latitude': 38.67512512207031, 'longitude': -90.40861511230469}",N/A,https://landing.holidayfuture.com/listings/224234?googleVR=1,N/A,N/A,N/A
Residence Inn by Marriott St. Louis Galleria,N/A,"{'latitude': 38.633731842041016, 'longitude': -90.3436508178711}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D1639571%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,97,N/A
Studio flat ∙ 1 bedroom ∙ 3 guests,N/A,"{'latitude': 38.7044792175293, 'longitude': -90.44711303710938}",N/A,N/A,N/A,10,N/A
A Spacious Sanctuary for Unforgettable Group Stays,N/A,"{'latitude': 38.66175842285156, 'longitude': -90.35031127929688}",N/A,N/A,N/A,N/A,N/A
