Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
(49.1W) Beautiful Getaway in Saint Louis,N/A,"{'latitude': 38.63099670410156, 'longitude': -90.29973602294922}",N/A,N/A,N/A,11,N/A
Residence Inn by Marriott St. Louis Galleria,N/A,"{'latitude': 38.633731842041016, 'longitude': -90.3436508178711}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D1639571%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,97,N/A
Updated Fam Friendly 2 bd w/ Large Deck!,N/A,"{'latitude': 38.60688018798828, 'longitude': -90.3712387084961}",N/A,N/A,N/A,1,N/A
Boho Bungalow with Great Location!,N/A,"{'latitude': 38.60170364379883, 'longitude': -90.30170440673828}",N/A,N/A,N/A,49,N/A
2 Bedroom Home With Fenced Backyard,N/A,"{'latitude': 38.597686767578125, 'longitude': -90.29164123535156}",N/A,N/A,N/A,113,N/A
Close to All STL * Adorable 3BR/2BTH * STL Zoo *,N/A,"{'latitude': 38.628841400146484, 'longitude': -90.30326843261719}",N/A,https://huestaydirect.hospitable.rentals/property/close-to-all-stl-adorable-3br2bth-stl-zoo,N/A,55,N/A
Landing at Hibernia Apartments - 2 Bedrooms in Downtown St. Louis,N/A,"{'latitude': 38.627960205078125, 'longitude': -90.29183959960938}",N/A,https://landing.holidayfuture.com/listings/225016?googleVR=1,N/A,N/A,N/A
Webster Groves detached Mother-in-Law Suite,N/A,"{'latitude': 38.602474212646484, 'longitude': -90.34231567382812}",N/A,N/A,N/A,N/A,N/A
Lovely Dogtown Home / ABODEbucks,N/A,"{'latitude': 38.622764587402344, 'longitude': -90.29613494873047}",N/A,https://www.vrbo.com/9973780ha?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,1,N/A
Updated Fam Friendly 2 bd w\/ Large Deck!,N/A,"{'latitude': 38.60688781738281, 'longitude': -90.3712387084961}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D76386787%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
(53.1N) Walk to Forest Park in Comfort!,N/A,"{'latitude': 38.630977630615234, 'longitude': -90.29975891113281}",N/A,https://www.booking.com/hotel/us/53-1n-walk-to-forest-park-in-comfort-st-louis.en.html?aid=2068758;label=seogooglelocal-link-imagesaow-hotel-8626205_grp-1_gendate-20240917;utm_source=seogooglelocal;utm_medium=description;utm_term=hotel-8626205;utm_campaign=en,N/A,2,N/A
"Spacious Duplex - Quiet Neighborhood, Pet Friendly",N/A,"{'latitude': 38.630516052246094, 'longitude': -90.326904296875}",N/A,N/A,N/A,N/A,N/A
#201 amazing location Delmar Loop 🌹🌹🌹,N/A,"{'latitude': 38.65496826171875, 'longitude': -90.29741668701172}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad874&dest=bpvr&cat=Apartment&accomodationids=65cc3ccfd1633aac917a6e6b,N/A,N/A,N/A
St Louis Home < 1 Mi to Forest Park!,N/A,"{'latitude': 38.62196731567383, 'longitude': -90.30055236816406}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3866672&lc=google,N/A,1,N/A
A Spacious Sanctuary for Unforgettable Group Stays,N/A,"{'latitude': 38.66175842285156, 'longitude': -90.35031127929688}",N/A,N/A,N/A,N/A,N/A
"Spacious Duplex - Ground floor, quiet neighborhood & pet friendly",N/A,"{'latitude': 38.63050842285156, 'longitude': -90.32691955566406}",N/A,N/A,N/A,N/A,N/A
"Spacious Duplex - Ground floor, quiet neighborhood  pet friendly",N/A,"{'latitude': 38.63050842285156, 'longitude': -90.32691192626953}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad874&dest=bpex&cat=House&accomodationids=6397507efc70cceab61c152e,N/A,N/A,N/A
Long Stay Specialists!,N/A,"{'latitude': 38.62803649902344, 'longitude': -90.30783081054688}",N/A,N/A,N/A,2,N/A
