Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
341 Thornton Road Unit 2: Overlook Brandywine Valley,N/A,"{'latitude': 39.907127380371094, 'longitude': -75.53091430664062}",N/A,https://book.superhost.co/listings/237204?googleVR=1,N/A,23,N/A
Cottage in West Chester Borough,N/A,"{'latitude': 39.95531463623047, 'longitude': -75.6117172241211}",N/A,N/A,N/A,1,N/A
The West Chester Loft: A Moderns Space Downtown,N/A,"{'latitude': 39.95964050292969, 'longitude': -75.60128021240234}",N/A,N/A,N/A,4,N/A
"1255 Ashbridge, West Chester, PA",N/A,"{'latitude': 40.00077819824219, 'longitude': -75.60318756103516}",N/A,N/A,N/A,5,N/A
West Chester Borough House with backyard just 2 blocks from center of town!,N/A,"{'latitude': 39.95981979370117, 'longitude': -75.60044860839844}",N/A,N/A,N/A,N/A,N/A
Walkable Downingtown Studio w/ Spacious Deck,N/A,"{'latitude': 39.99981689453125, 'longitude': -75.70909118652344}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3765496&lc=google,N/A,1,N/A
Historic Cottage in West Chester PA - Two miles from town.,N/A,"{'latitude': 39.9348258972168, 'longitude': -75.620849609375}",N/A,N/A,N/A,114,N/A
Landing at Jefferson at Westtown - 2 Bedrooms in West Goshen,N/A,"{'latitude': 39.93062210083008, 'longitude': -75.58272552490234}",N/A,https://landing.holidayfuture.com/listings/225955?googleVR=1,N/A,N/A,N/A
Lovely 1bd in downtown West Chester,N/A,"{'latitude': 39.96466064453125, 'longitude': -75.59954833984375}",N/A,N/A,N/A,N/A,N/A
1732 Folke Stone Bed And Breakfast,N/A,"{'latitude': 39.974098205566406, 'longitude': -75.63909912109375}",N/A,https://www.super.com/travel/hotels/W2dQLLbj?utm_source=gha_vr&utm_campaign=static,N/A,48,N/A
Boat House on the Brandywine | Waterfront Cottage,N/A,"{'latitude': 40.0071907043457, 'longitude': -75.7077865600586}",N/A,https://carolinaplaceproperties.guestybookings.com/properties/6599bd8d697b05000f54dcfb,N/A,19,N/A
Thornton Studio w/ Kitchenette,N/A,"{'latitude': 39.90711975097656, 'longitude': -75.5309066772461}",N/A,N/A,N/A,N/A,N/A
Historic Home on Gay Street.,N/A,"{'latitude': 39.95535659790039, 'longitude': -75.6116714477539}",N/A,N/A,N/A,53,N/A
Welcome to The Charming High st Suites,N/A,"{'latitude': 39.96107864379883, 'longitude': -75.60549926757812}",N/A,N/A,N/A,2,N/A
2 Bedroom | Free Breakfast. Seasonal Outdoor Pool,N/A,"{'latitude': 39.887672424316406, 'longitude': -75.53305053710938}",N/A,N/A,N/A,N/A,N/A
Remodeled Historic Battle Spring Farmhouse.  Deck  firepit,N/A,"{'latitude': 39.90311813354492, 'longitude': -75.60350036621094}",N/A,https://www.bluepillow.com/search?p_id=5b2fc9925464af27c4ea10fe&dest=bpex&cat=Apartment&accomodationids=65cb6ea13e6d928972f5c4fb,N/A,N/A,N/A
Downingtown Manor | 1900s Farmhouse w/ Creek Views,N/A,"{'latitude': 40.00699996948242, 'longitude': -75.70863342285156}",N/A,https://carolinaplaceproperties.guestybookings.com/properties/6599bd8de4c87b00393a7c76,N/A,15,N/A
Apricity Home in West Chester Hot Tub & Parking,N/A,"{'latitude': 39.95694351196289, 'longitude': -75.59803771972656}",N/A,N/A,N/A,5,N/A
