Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
"Private 2BDR Suite w/ Bathroom in Horsham, PA",N/A,"{'latitude': 40.18564987182617, 'longitude': -75.15550231933594}",N/A,https://www.bluepillow.com/search?p_id=589dfe477c00cb10c8dada43&dest=bpvr&cat=Apartment&accomodationids=621751b9a7239796806bb79f,N/A,5,N/A
The Artist Cottage  at Windy Hill,N/A,"{'latitude': 40.30985641479492, 'longitude': -75.1934585571289}",N/A,https://www.vrbo.com/4208172?MDPCID=VRBO-META.HPA.WEB-ORGANIC.VR,N/A,8,N/A
Cowry Acres - The First House Villa w Hot Tub - Three-Bedroom Villa,N/A,"{'latitude': 40.30965042114258, 'longitude': -75.04827880859375}",N/A,N/A,N/A,22,N/A
Private Cottage for two! Only 5 minutes from Peddlers Village!,N/A,"{'latitude': 40.311851501464844, 'longitude': -75.05016326904297}",N/A,https://www.bluepillow.com/search?p_id=589dfe537c00cb10c8dadb17&dest=bpvr&cat=Cottage&accomodationids=65cc34d9d1633aac917a62b8,N/A,13,N/A
5 Bdrm House (Sleeps 10) Horsham-Philadelphia,N/A,"{'latitude': 40.18818664550781, 'longitude': -75.15032196044922}",N/A,N/A,N/A,N/A,N/A
Bucks County Rustic Farmhouse Private Suite,N/A,"{'latitude': 40.30030059814453, 'longitude': -75.21935272216797}",N/A,N/A,N/A,29,N/A
Condo ∙ 2 bedrooms ∙ 8 guests,N/A,"{'latitude': 40.235469818115234, 'longitude': -75.23747253417969}",N/A,N/A,N/A,N/A,N/A
Hatboro Vacation Rental about 25 Mi to Philadelphia!,N/A,"{'latitude': 40.17723846435547, 'longitude': -75.10592651367188}",N/A,N/A,N/A,N/A,N/A
Hatboro Retreat: Steps From Shopping & Dining!,N/A,"{'latitude': 40.17731475830078, 'longitude': -75.1060562133789}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3645633&lc=google,N/A,N/A,N/A
Hatboro Vacation Rental ~ 25 Mi to Philadelphia!,N/A,"{'latitude': 40.17723846435547, 'longitude': -75.1059341430664}",N/A,http://g.rentalsunited.com/gate.aspx?uid=554691&url=1&pid=3645660&lc=google,N/A,N/A,N/A
990 ft² House ∙ 2 bedrooms ∙ 4 guests,N/A,"{'latitude': 40.177310943603516, 'longitude': -75.1060562133789}",N/A,N/A,N/A,N/A,N/A
luxurious & Comfy / business and more,N/A,"{'latitude': 40.25068283081055, 'longitude': -75.23428344726562}",N/A,N/A,N/A,N/A,N/A
Red brick house,N/A,"{'latitude': 40.29631042480469, 'longitude': -75.21684265136719}",N/A,N/A,N/A,59,N/A
Charming 3 bedroom home located in the center of Doylestown Borough,N/A,"{'latitude': 40.310489654541016, 'longitude': -75.13273620605469}",N/A,N/A,N/A,N/A,N/A
Borough Bungalow Walking Distance to Fonthill Castle,N/A,"{'latitude': 40.32720184326172, 'longitude': -75.12293243408203}",N/A,https://www.bluepillow.com/search?p_id=589dfe447c00cb10c8dad9fe&dest=bpex&cat=House&accomodationids=65cb72d73e6d928972f5de4b,N/A,N/A,N/A
Mule House Apartment,N/A,"{'latitude': 40.30930709838867, 'longitude': -75.13088989257812}",N/A,N/A,N/A,N/A,N/A
Downtown Doylestown - walking distance to restaurants shops and Starbucks,N/A,"{'latitude': 40.310020446777344, 'longitude': -75.13262176513672}",N/A,N/A,N/A,1,N/A
Cowry Acres - The First House Villa,N/A,"{'latitude': 40.31193923950195, 'longitude': -75.05074310302734}",N/A,https://www.us.despegar.com/hotels/h-4777738,N/A,N/A,N/A
