latitude, longitude,Address
32.4139595031738,-110.958282470703,"Kai Way, Oro Valley, Pima County, Arizona, 85737, United States"
32.4008064270019,-110.949340820312,"East Pusch Wilderness Drive, Oro Valley, Pima County, Arizona, 85737, United States"
32.4523696899414,-110.977088928222,"North Hidden Springs Drive, Oro Valley, Pima County, Arizona, 45755, United States"
32.3942718505859,-110.969398498535,"158, West Oro Valley Drive, Oro Valley, Pima County, Arizona, 85737, United States"
32.4550094604492,-110.981117248535,"Oro Valley, Pima County, Arizona, 45755, United States"
32.4489669799804,-110.978439331054,"WorldMark Rancho Vistoso, 13355, North Hidden Springs Drive, Oro Valley, Pima County, Arizona, 85755, United States"
32.4131698608398,-110.974014282226,"11396, North Sawtooth Road, Monterra Hills, Oro Valley, Pima County, Arizona, 85737, United States"
32.4529151916503,-110.978462219238,"Vistoso Trails Nature Preserve, 955, West Vistoso Highlands Drive, Tucson, Pima County, Arizona, 85755, United States"
32.4011001586914,-110.949996948242,"East Pusch Wilderness Drive, Oro Valley, Pima County, Arizona, 85737, United States"
32.4525604248046,-110.97752380371,"West Vistoso Highlands Drive, Oro Valley, Pima County, Arizona, 45755, United States"
31.8553199768066,-110.994010925292,"South Calle de Las Casitas, Green Valley, Pima County, Arizona, 85614, United States"
31.9609050750732,-110.994140625,"1390, West Vuelta Las Campanas, Rancho Resort, Sahuarita, Pima County, Arizona, 85629, United States"
31.9479598999023,-110.934379577636,"South Delgado Road, East Sahuarita, Pima County, Arizona, United States"
31.8850898742675,-110.949378967285,"1762, East Burning Hill Drive, Sahuarita, Pima County, Arizona, 85614, United States"
31.8850917816162,-110.949386596679,"1762, East Burning Hill Drive, Sahuarita, Pima County, Arizona, 85614, United States"
31.9207324981689,-110.98843383789,"1101, West Peaceful Meadow Path, Sahuarita, Pima County, Arizona, 85629, United States"
31.8554401397705,-110.993713378906,"Calle de la Temporada, Green Valley, Pima County, Arizona, 85614, United States"
31.8641548156738,-110.997337341308,"Paseo Pena, Green Valley, Pima County, Arizona, 85614, United States"
31.9130039215087,-110.993995666503,"1384, West Calle Libro del Retrato, Sahuarita, Pima County, Arizona, 85629, United States"
31.8794269561767,-110.932693481445,"2588, East Canyon Crossing Drive, Sahuarita, Pima County, Arizona, 85614, United States"
31.8676414489746,-110.986175537109,"East Los Arcos, Green Valley, Pima County, Arizona, 85614, United States"
31.879919052124,-110.997253417968,"West Desert Bell Drive, Pima County, Arizona, 85614, United States"
31.8796596527099,-110.967918395996,"North Campbell Avenue, Sahuarita, Pima County, Arizona, 85164, United States"
32.2987632751464,-110.825538635253,"East Sabino Hollow Court, Sabino Valley, Pima County, Arizona, 85750, United States"
32.2553405761718,-110.959495544433,"East Mitchell Drive, Mountain 1st Avenue, Tucson, Pima County, Arizona, 85709, United States"
32.2576866149902,-110.94538116455,"East Glenn Street, Hedrick Acres, Tucson, Pima County, Arizona, 85719, United States"
32.25532913208,-110.959503173828,"East Mitchell Drive, Mountain 1st Avenue, Tucson, Pima County, Arizona, 85709, United States"
32.2344894409179,-110.96964263916,"1009, North Ferro Avenue, West University, Tucson, Pima County, Arizona, 85705, United States"
32.2386245727539,-110.897399902343,"North Belvedere Avenue, Tucson, Pima County, Arizona, 85712, United States"
32.2381744384765,-110.914894104003,"3657, East Bellevue Street, Palo Verde, Tucson, Pima County, Arizona, 85716, United States"
32.2375869750976,-110.900672912597,"East Bellevue Street, Tucson, Pima County, Arizona, 85712, United States"
32.2838058471679,-110.940391540527,"East Camino Cancion, Tucson, Pima County, Arizona, 85719, United States"
32.2559967041015,-110.899742126464,"2694, North Orchard Avenue, Tucson, Pima County, Arizona, 85712, United States"
32.2383155822753,-110.963272094726,"556, East Mabel Street, Feldman's, Tucson, Pima County, Arizona, 85705, United States"
32.25390625,-110.917015075683,"3564, East Flower Street, Tucson, Pima County, Arizona, 85716, United States"
32.2614784240722,-110.837203979492,"3074, Placita Fuente, Tucson, Pima County, Arizona, 85715, United States"
32.25630569458,-110.899765014648,"2712, North Orchard Avenue, Tucson, Pima County, Arizona, 85712, United States"
32.2232627868652,-110.939788818359,"165, North Plumer Avenue, Sam Hughes, Tucson, Pima County, Arizona, 85719, United States"
32.232810974121,-110.870361328125,"5725, East Rosewood Street, Tucson, Pima County, Arizona, 85711, United States"
32.2549743652343,-110.979263305664,"North 14th Avenue, Miracle Manor, Tucson, Pima County, Arizona, 85705, United States"
32.2817230224609,-110.964515686035,"463, East Calle Arizona, Tucson, Pima County, Arizona, 85705, United States"
31.9771575927734,-110.851348876953,"East Noyes Street, Pima County, Arizona, United States"
32.123420715332,-110.853355407714,"6549, East Via Arroyo Azul, Tucson, Pima County, Arizona, 85756, United States"
32.0025291442871,-110.694549560546,"13868, South Galloping Dee Court, JD Ranch, Pima County, Arizona, 85641, United States"
32.0025329589843,-110.694549560546,"13868, South Galloping Dee Court, JD Ranch, Pima County, Arizona, 85641, United States"
31.9544105529785,-110.777084350585,"284, West George Truit Street, Corona de Tucson, Pima County, Arizona, 85641, United States"
32.0800285339355,-110.699157714843,"9403, South San Esteban Drive, Pima County, Arizona, 85641, United States"
32.1135330200195,-110.849494934082,"East Camino Estarna, Tucson, Pima County, Arizona, 85756, United States"
32.0589942932128,-110.69425201416,"Rancho Del Lago, 14155, Via Rancho Del Lago, Vail, Pima County, Arizona, United States"
32.1156692504882,-110.60782623291,"17989, East Wolf Track Trail, Pima County, Arizona, 85641, United States"
32.0581016540527,-110.718719482421,"10765, South Van Trap Spring Drive, Vail, Pima County, Arizona, 85641, United States"
31.9671173095703,-110.692520141601,"222, North Suntan Drive, New Tucson, Pima County, Arizona, 85641, United States"
32.1440505981445,-110.764457702636,"10712, East Salsabila Road, Sierra Morado East, Tucson, Pima County, Arizona, 85747, United States"
32.0573806762695,-110.70393371582,"Rancho Del Lago, 14155, Via Rancho Del Lago, Vail, Pima County, Arizona, United States"
32.1005363464355,-110.724075317382,"12629, East Camino Dorotea, Pima County, Arizona, 85747, United States"
31.9623107910156,-110.7593460083,"624, East Savannah Street, Corona de Tucson, Pima County, Arizona, 85641, United States"
32.0476608276367,-110.724563598632,"South Weissman Drive, Vail, Pima County, Arizona, United States"
32.0544509887695,-110.718032836914,"12998, East Turtle Spring Place, Vail, Pima County, Arizona, 85641, United States"
32.1155815124511,-110.726501464843,"12470, East Los Reales Road, Rocking K Ranch Estates, Pima County, Arizona, 85747, United States"
