Name,Description,Coordinates,Hotel Class,Link,Ratings,Reviews,Reviews Breakdown
DowntoWn Abbey,N/A,"{'latitude': 38.62885665893555, 'longitude': -90.19432067871094}",N/A,N/A,N/A,N/A,N/A
Insane Loft w/ Movie Theatre + Jacuzzi  + Free Parking,N/A,"{'latitude': 38.63526916503906, 'longitude': -90.22709655761719}",N/A,N/A,N/A,54,N/A
Cozy downtown condo,N/A,"{'latitude': 38.632781982421875, 'longitude': -90.19464874267578}",N/A,N/A,N/A,16,N/A
3500 ft² House ∙ 5 bedrooms ∙ 14 guests,N/A,"{'latitude': 38.62110137939453, 'longitude': -90.23365020751953}",N/A,N/A,N/A,73,N/A
Landing at 11th & Spruce - 1 Bedroom in Downtown,N/A,"{'latitude': 38.62384033203125, 'longitude': -90.197998046875}",N/A,https://landing.holidayfuture.com/listings/264056?googleVR=1,N/A,N/A,N/A
The Midtown Loft | Stunning 2BR w/ STL Wheel Views,N/A,"{'latitude': 38.63386154174805, 'longitude': -90.21090698242188}",N/A,https://www.bluepillow.com/search?p_id=589dfe2a7c00cb10c8dad881&dest=bpvr&cat=Apartment&accomodationids=62177ec2a7239796807e9036,N/A,1,N/A
The Modern Suites At St Louis University,N/A,"{'latitude': 38.63199996948242, 'longitude': -90.23370361328125}",N/A,https://www.super.com/travel/hotels/GwgX5EAG?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Insane Loft w\/ Movie Theatre + Jacuzzi  + Free Parking,N/A,"{'latitude': 38.635276794433594, 'longitude': -90.22710418701172}",N/A,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D13168841%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,N/A,N/A,N/A
Luxury Cozy Loft Downtown STL,N/A,"{'latitude': 38.63520050048828, 'longitude': -90.20919036865234}",N/A,N/A,N/A,12,N/A
1 BR Apt 3 miles to Botanical Gardens,N/A,"{'latitude': 38.616844177246094, 'longitude': -90.2095947265625}",N/A,N/A,N/A,1,N/A
Full Penthouse Loft in Heart of Downtown St.Louis! Family Friendly/Amazing Views,N/A,"{'latitude': 38.63346862792969, 'longitude': -90.20368194580078}",N/A,N/A,N/A,252,N/A
3500 ft² House ∙ 5 bedrooms ∙ 15 guests,N/A,"{'latitude': 38.62123107910156, 'longitude': -90.23335266113281}",N/A,N/A,N/A,83,N/A
Lafayette 223 I Corporate Modern 1Bd Apartment,N/A,"{'latitude': 38.61976623535156, 'longitude': -90.2141342163086}",N/A,https://book.hostfully.com/properties-by-preston/property-details/095664b3-6338-45a3-8e79-58549ecc2a7c/lofts-at-lafayette-223-spacious-and-cozy-1bd-1bd,N/A,N/A,N/A
Bordeaux - Luxe Lf Square Apts With Rooftop By Zencity,N/A,"{'latitude': 38.61690139770508, 'longitude': -90.20960235595703}",N/A,https://www.super.com/travel/hotels/jKvXw8Dl?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
Modern Escape: 5BR/2.5BA Near St. Louis Must-Sees - Five-Bedroom House,N/A,"{'latitude': 38.62062454223633, 'longitude': -90.2222900390625}",N/A,N/A,N/A,1,N/A
"SEXIEST PENTHOUSE IN SAINT LOUIS +8,000 SF, 5 Luxury Suites, Private Pool  SPA",N/A,"{'latitude': 38.62974166870117, 'longitude': -90.1981430053711}",N/A,N/A,N/A,6,N/A
StaySTL-Extended Stays-2BR Loft-Pets-W\/D-,N/A,"{'latitude': 38.63188552856445, 'longitude': -90.19883728027344}",N/A,N/A,N/A,14,N/A
Bogen - Spacious Dt Apts With Gym By Zencity,N/A,"{'latitude': 38.63249969482422, 'longitude': -90.19709777832031}",N/A,https://www.super.com/travel/hotels/jB1AxY6l?utm_source=gha_vr&utm_campaign=static,N/A,N/A,N/A
